championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
Kayn,Ezilium,br1,11,4,4,3,8,11831,182682,11214,23537,0,32846,0,0,16,2,2,9064,6725,0.0,False,False,False,0,1,548,1,0,0,0,229,109,0,0,0,0,3,0,0,6,1,494.24709429312975,3,0,0,3,0,1,1361.344664036,399.50712622535957,0,2,1,54.000000059604645,0,2.75,0,0.36666666666666664,1,,1,0,0,0.0,1,1,0,0,11,0,0,0,0.16032128907667959,1,0,7,True,100
FiddleSticks,eribaldorochajr,carj,11,4,6,1,10,8680,148527,12437,29686,0,11238,0,0,35,1,2,7272,6625,0.0,False,False,False,0,1,390,0,0,0,0,683,145,0,0,0,0,1,0,0,6,1,548.1746887577808,0,45,0,0,0,0,1361.344664036,320.5332363398905,6,2,1,51.75000008940697,0,1.8333333333333333,1,0.5789473684210527,0,,0,0,0,0.0,0,0,0,4,11,0,0,0,0.25269355982385727,0,0,0,False,200
Taliyah,Anderlaine,BR1,4,11,8,6,13,17938,331891,36044,33931,3375,30306,1,1,29,4,7,14150,13600,0.0,False,False,False,4,1,509,0,0,0,0,912,304,0,0,0,0,6,0,0,10,4,1026.323898257506,1,36,0,2,0,0,2107.217858365,402.9056127127266,11,3,0,50.00000008940697,1,2.375,0,0.48717948717948717,0,,1,10,17,0.0,1,0,0,0,19,0,0,0,0.24362138203211092,1,2,5,False,100
Kayn,Ezilium,br1,11,4,7,11,13,18108,295637,27620,59631,1256,38272,0,0,29,5,6,15525,14700,0.0,True,False,False,7,2,501,0,0,0,0,362,202,0,0,1,0,11,0,1,7,3,786.4682221791606,3,23,0,2,1,0,2107.217858365,442.069830467854,12,1,2,57.00000008940697,2,3.4285714285714284,4,0.6486486486486487,2,,2,0,0,0.0,0,1,0,2,24,0,0,1,0.1996613129826802,0,2,4,True,200
JarvanIV,Ekkonster,br1,4,11,6,5,2,9187,160499,12722,26890,1041,12824,0,0,16,6,2,8826,8625,1.0,False,True,False,2,1,332,0,0,0,0,423,162,0,0,0,0,5,0,0,9,0,534.599719689325,0,17,0,0,0,0,1427.878265174,370.87679459702923,4,3,1,52.000000059604645,1,1.1666666666666667,0,0.5,0,,0,0,0,0.0,0,0,0,0,7,0,0,0,0.21354894252775175,0,1,4,False,100
Kayn,Ezilium,br1,11,4,5,0,11,12316,196178,8462,30139,0,43898,1,0,21,5,3,8179,6600,0.0,False,False,False,0,0,556,0,0,0,0,269,84,0,0,0,0,0,0,0,7,3,355.6117803707682,3,4,0,0,1,0,1427.878265174,343.69865131644923,3,1,1,48.000000059604645,0,2.2,2,0.4074074074074074,0,,0,0,0,0.0,1,0,0,0,11,0,0,0,0.10877130735438736,1,1,3,True,200
Kayn,Ezilium,br1,11,4,10,2,7,6567,105864,6834,29439,0,19976,0,0,14,3,3,6447,6300,0.0,True,False,False,2,1,422,0,0,0,0,122,217,0,0,0,0,2,0,0,3,3,306.6892337587775,1,7,0,1,0,0,1337.040631558,289.3171968943784,3,2,1,65.75000008940697,0,0.9,1,0.5625,0,,0,0,0,0.0,0,0,0,4,9,1,0,0,0.10232986265209544,0,0,4,False,100
Taliyah,rgexm,BR1,11,4,3,10,13,10318,150544,24229,18384,0,21318,0,0,18,5,1,9997,8775,0.0,False,False,False,4,2,738,2,0,0,0,570,87,0,0,1,0,10,0,0,7,3,1087.2841202896066,2,19,0,2,0,2,1337.040631558,448.6346339946507,7,2,1,52.000000059604645,0,7.666666666666667,4,0.696969696969697,2,,0,5,31,1.0,1,0,0,0,23,0,0,0,0.27329471800612104,1,0,3,True,200
Graves,Fushiguro Toji,enemy,11,4,8,8,5,12184,210751,18408,28490,0,31832,0,0,19,1,6,12253,14735,0.0,False,True,False,3,1,621,0,0,0,0,395,297,0,0,0,0,8,0,0,8,0,686.1901074453939,1,0,0,0,1,0,1609.583611857,456.77882498397315,0,2,1,78.00000008940697,2,1.625,2,0.7222222222222222,1,,3,0,2,0.0,1,1,0,0,13,1,0,0,0.24183365812518995,1,0,4,False,100
Kayn,Ezilium,br1,11,4,4,2,14,15815,252872,9568,33574,2983,27118,1,0,18,3,1,10869,9825,0.0,False,False,False,0,1,764,0,0,0,0,309,108,0,0,0,0,2,0,0,8,2,356.689371684847,2,0,0,1,0,0,1609.583611857,405.17466455041165,0,2,1,72.00000008940697,0,4.0,0,0.45714285714285713,1,,1,0,0,0.0,0,0,0,0,16,0,0,0,0.12555825476842697,0,3,3,True,200
Viego,leroy jackings,br1,11,4,7,11,3,18194,300715,19018,48052,0,31411,1,0,33,2,6,15204,14183,0.0,False,False,False,3,2,828,0,0,0,0,264,266,0,0,1,0,11,0,0,12,2,578.0898522440923,1,10,0,0,1,0,1973.900275745,462.1738637952115,4,2,1,68.00000008940697,0,2.0,3,0.4375,0,,0,0,0,0.0,1,2,0,0,14,0,0,0,0.1570733941904023,1,1,4,False,100
Kayn,Ezilium,br1,11,4,5,12,12,20386,282923,30231,51027,2979,42453,1,1,28,5,4,15531,13900,0.0,False,False,False,4,2,714,1,0,0,0,318,180,0,0,1,1,12,0,1,9,3,918.934923271589,3,16,0,3,0,1,1973.900275745,472.11345692769385,7,2,1,62.00000008940697,0,4.8,1,0.46153846153846156,0,,1,0,0,0.0,0,2,1,2,24,0,0,1,0.1993420248478784,0,2,4,True,200
Talon,runas,mago,14,11,4,13,10,20031,319249,36165,45333,4633,30498,2,0,35,9,2,16002,14825,0.0,False,False,False,9,1,709,0,0,0,0,285,97,0,0,0,1,13,0,1,10,7,1156.5873404604126,1,0,0,1,0,0,1876.1413446400002,511.77981460426196,0,1,1,54.50000008940697,1,5.75,0,0.6052631578947368,2,,0,0,12,0.0,2,1,0,0,23,0,0,1,0.23380335627264712,1,2,5,True,100
Kayn,Ezilium,br1,11,4,7,6,9,13811,245147,26524,45512,157,31492,0,0,32,8,6,11801,11375,0.0,False,False,False,3,1,561,0,0,0,0,288,214,0,0,0,0,6,0,0,8,4,848.2555897822676,2,16,0,0,0,0,1876.1413446400002,377.4315946686444,7,3,1,59.50000008940697,0,2.142857142857143,0,0.4838709677419355,2,,0,0,0,0.0,0,1,0,2,15,0,0,0,0.2232496555357534,0,1,3,False,200
Rengar,molten,wisp,4,11,6,7,7,15758,256722,16958,36939,3058,14140,1,0,17,6,1,12484,11750,0.0,True,False,False,3,2,483,0,0,0,0,246,206,0,0,1,0,7,0,0,9,0,613.7643723150137,0,3,0,1,0,0,1657.7920727130002,451.8523984692932,3,2,2,71.30000007152557,1,2.3333333333333335,1,0.6086956521739131,0,,0,0,0,0.0,0,2,0,0,14,1,0,0,0.20032515585503818,0,2,1,False,100
Kayn,Ezilium,br1,11,4,5,6,7,14207,251563,14372,35175,3609,46332,2,0,32,6,5,11717,10225,0.0,False,False,False,4,3,679,0,0,0,0,370,116,0,1,2,0,6,0,0,9,5,520.1720550899807,4,12,0,0,2,0,1657.7920727130002,424.09668417775436,6,2,0,62.75000008940697,0,2.6,0,0.4482758620689655,1,,0,0,0,0.0,1,0,0,3,13,0,0,0,0.16015459404698265,1,4,6,True,200
Elise,EDSON MAMUSHKA,br1,11,4,5,1,3,4920,72759,3799,14553,0,0,0,0,11,4,0,5014,4900,0.0,False,False,False,0,1,353,0,0,0,0,160,103,0,0,0,0,1,0,0,4,0,244.19083794167761,0,6,0,0,0,0,933.6866066130001,322.24699695498,1,2,1,54.000000059604645,0,0.8,0,0.5714285714285714,1,,0,0,0,0.0,0,0,0,0,4,0,0,0,0.13519774109939428,0,0,0,False,100
Kayn,Ezilium,br1,11,4,3,2,8,6245,115594,3910,15347,269,24497,0,0,9,5,0,6253,5475,0.0,False,False,False,2,1,495,0,0,0,0,79,52,0,0,0,0,2,0,0,5,1,251.29318069535933,1,0,0,0,0,0,933.6866066130001,401.8426053628325,0,2,1,50.50000008940697,0,3.3333333333333335,1,0.38461538461538464,1,,1,0,0,0.0,0,0,0,0,10,0,0,0,0.09927473241381223,0,1,6,True,200
Kayn,Ezilium,br1,11,4,2,15,5,17234,302834,16708,37363,3937,35154,3,1,32,6,2,15058,12150,0.0,False,False,False,6,2,650,0,0,0,0,337,69,0,0,2,0,15,0,0,7,4,566.0726624570419,2,10,0,0,0,0,1770.964396865,510.1636386504229,5,2,1,68.00000008940697,0,10.0,0,0.5882352941176471,3,,1,0,0,0.0,1,2,0,2,20,0,0,0,0.16331584961571297,1,4,4,True,100
Ekko,BOLASIE CRUZEIRO,000,11,4,3,4,3,15208,255945,16264,30951,0,27292,0,0,25,1,6,11923,11625,0.0,False,True,False,3,1,865,1,0,0,0,456,104,0,0,0,1,4,0,1,8,1,551.0382494539443,2,6,0,1,0,1,1770.964396865,403.97712276371465,0,2,1,58.000000059604645,0,2.3333333333333335,0,0.3684210526315789,0,,3,0,2,0.0,0,1,0,2,7,0,0,1,0.17067230189799135,0,0,4,False,200
Kayn,Ohma Tokita,Rush,4,11,7,12,6,13140,225614,25369,40112,1340,20367,1,0,17,0,5,11979,11750,0.0,False,True,False,6,1,423,0,0,0,0,281,206,0,0,0,0,12,0,0,8,0,886.9303314583067,2,0,0,0,1,0,1716.19578197,418.8293387518737,0,2,0,48.000000059604645,0,2.5714285714285716,4,0.8571428571428571,3,,0,0,0,0.0,1,3,0,2,18,0,1,0,0.337125877686214,1,1,1,False,100
Karthus,Ezilium,br1,11,4,4,7,13,17435,305963,23466,30007,245,51623,0,0,20,6,2,12265,11100,0.0,False,False,False,3,1,535,0,0,0,0,188,97,0,0,0,1,7,0,1,8,4,820.4224037503272,2,0,0,0,0,0,1716.19578197,428.8083275230974,0,2,2,69.75000008940697,0,5.0,1,0.5405405405405406,2,,1,0,0,0.0,0,0,0,0,20,0,2,1,0.19842689898347207,0,0,7,True,200
Kayn,zz Sky,1234,4,11,12,8,9,18538,361146,40474,59834,3637,33006,1,0,14,0,0,14989,14237,0.0,True,False,False,2,1,603,0,0,0,0,448,471,0,0,0,0,8,0,0,10,0,1080.2402697458976,3,0,0,0,1,0,2248.105762222,400.05304804302546,0,2,2,64.00000008940697,1,1.4166666666666667,1,0.4594594594594595,0,,0,0,0,0.0,0,2,1,3,17,0,0,0,0.24200197258830142,0,2,1,True,100
JarvanIV,Ezilium,br1,11,4,5,11,19,19615,271170,30713,54546,0,45342,0,0,40,3,8,15751,16325,0.0,False,False,False,7,2,1197,0,0,0,0,557,181,0,0,1,0,11,0,1,9,2,819.7053567960766,2,31,0,1,1,0,2248.105762222,420.3984838204963,9,2,0,60.00000008940697,0,6.0,3,0.6666666666666666,2,,1,0,0,0.0,1,1,0,12,30,0,0,1,0.1948763475681701,1,1,7,False,200
Warwick,Piratihagod,br1,4,11,11,8,10,14169,184255,22335,48274,2546,26369,0,0,26,10,3,10736,8950,0.0,False,False,False,2,1,282,0,0,0,0,324,257,0,0,0,0,8,0,0,7,0,765.6047891950031,2,44,0,0,1,0,1750.4298809430002,368.03122397307715,8,2,1,40.00000002980232,0,1.6363636363636365,5,0.4090909090909091,3,,2,0,0,0.0,0,0,0,2,18,0,1,0,0.16123761271290357,0,2,0,True,100
Kayn,Ezilium,br1,11,4,5,7,10,14076,273978,22062,45690,2677,39946,1,0,33,6,4,13162,12000,1.0,False,False,False,4,1,619,0,0,0,0,363,142,0,0,0,0,7,0,0,10,4,756.2425354261338,2,18,0,0,0,0,1750.4298809430002,451.17039936043955,3,2,1,70.00000011920929,0,3.4,2,0.4358974358974359,0,,0,0,0,1.0,1,0,0,9,17,0,1,0,0.18489073855348578,1,3,6,False,200
Zyra,PLG Fuma,PLG,4,11,3,4,21,18227,325074,37503,23216,1956,64258,1,1,28,5,5,13292,11750,0.0,False,False,False,2,1,1478,0,0,0,452,698,68,0,0,0,0,4,0,0,14,2,1082.1000483430234,4,29,0,1,1,0,2079.500054381,383.52889565679976,14,2,1,58.00000008940697,0,8.333333333333334,1,0.6410256410256411,2,,0,0,3,0.0,1,0,0,4,25,0,0,0,0.23925437917480896,1,4,7,True,100
Kayn,Ezilium,br1,11,4,10,4,6,13531,221446,15757,49516,0,4571,0,0,26,6,3,11186,10600,0.0,False,False,False,2,1,573,0,0,0,0,363,339,0,0,0,0,4,0,0,8,4,454.6481250574803,1,23,0,0,0,0,2079.500054381,322.75251244813444,6,2,1,56.00000002980232,0,1.0,2,0.35714285714285715,1,,0,0,0,0.0,0,0,0,8,10,0,0,0,0.13026299638048527,0,0,0,False,200
MasterYi,rain of flowers,bunny,11,4,13,3,7,17680,237467,11184,46632,7,19648,0,0,17,4,2,11955,11400,0.0,False,False,False,0,1,271,1,0,0,0,230,387,0,0,0,0,3,0,0,7,0,321.1299900839824,3,0,0,1,0,1,2089.710678706,343.27078308177204,0,2,1,61.500000059604645,0,0.7692307692307693,1,0.30303030303030304,1,,0,0,0,0.0,0,1,0,0,10,0,0,0,0.08229388053768914,0,0,0,False,100
Kayn,Ezilium,br1,11,4,5,12,20,19678,311853,35170,55431,8892,52605,5,2,36,6,7,17481,16800,1.0,False,False,False,5,1,828,0,0,0,0,408,177,0,0,0,0,12,0,1,12,4,1009.8179826413599,2,19,0,1,0,0,2089.710678706,501.9210814386448,8,2,1,60.000000059604645,1,6.4,8,0.5818181818181818,2,,1,0,0,1.0,1,2,0,0,32,0,1,1,0.21495610471420082,1,9,8,True,200
Vi,fêmeas lover,BRA1,11,4,4,6,1,9973,160404,11554,22654,0,1993,0,0,8,0,1,9036,8900,0.0,False,False,False,3,1,495,0,0,0,0,191,71,0,0,0,0,6,0,0,7,0,497.8025719711495,0,45,0,0,0,0,1392.678433751,389.3029539236309,7,1,1,46.500000059604645,0,1.75,1,0.6363636363636364,0,,0,6,0,0.0,0,0,1,4,7,0,1,0,0.21133459947573052,0,0,0,False,100
Kayn,Ezilium,br1,11,4,3,8,4,11459,194211,13376,30220,2333,41468,2,1,17,4,3,9566,8325,1.0,False,False,False,5,2,971,0,0,0,0,317,110,0,0,1,0,8,0,0,7,2,576.305234318901,3,10,0,1,1,0,1392.678433751,412.15499650842344,1,3,1,66.00000005960464,0,4.0,0,0.375,4,,0,0,0,1.0,0,1,0,2,12,0,0,0,0.15954478309700193,1,3,6,True,200
Kayn,Ezilium,br1,11,4,5,8,9,18783,308824,16670,38226,5156,45612,2,1,49,8,10,14333,12150,0.0,False,False,False,4,1,613,0,0,0,0,371,132,0,0,0,1,8,0,1,9,6,537.7349801341002,3,12,0,0,0,0,1860.073092024,462.35947692742786,10,2,2,55.000000059604645,0,3.4,1,0.4146341463414634,3,,0,0,0,0.0,1,0,0,2,17,0,0,1,0.13584608262023184,1,4,2,True,100
Graves,Alex Poatan,7007,11,4,10,9,8,14590,269381,20491,34109,0,19756,0,0,20,5,3,13380,13025,0.0,False,False,False,3,1,422,0,0,0,0,504,300,0,0,0,0,9,0,0,9,0,660.9904692506763,1,0,0,0,1,0,1860.073092024,431.6221515394305,0,2,0,46.000000059604645,0,1.7,0,0.7391304347826086,1,,0,0,3,0.0,0,0,0,0,17,0,0,0,0.260388270813056,0,0,6,False,200
MasterYi,PiltoverDefender,PTCG,4,11,5,0,3,6601,101398,3605,16435,0,0,0,0,13,6,2,5291,4700,0.0,False,False,False,0,0,260,0,0,0,0,181,82,0,0,0,0,0,0,0,6,0,205.48194520303684,0,0,0,0,0,0,1052.647655622,301.63407727275904,0,3,1,63.000000059604645,0,0.6,0,0.2727272727272727,0,,0,0,0,0.0,0,0,0,0,3,0,0,0,0.07937178293110235,0,0,0,False,100
Kayn,Ezilium,br1,11,4,2,6,7,7836,131728,9520,21843,0,24137,0,0,13,5,2,7626,5650,1.0,True,False,False,4,1,436,0,0,0,0,200,42,0,0,0,0,6,0,0,4,3,542.6653887156687,2,6,0,0,0,0,1052.647655622,434.7201144951053,4,1,1,59.00000008940697,0,6.5,1,0.5,2,,0,0,0,0.0,0,2,0,2,13,1,0,0,0.17890356668924642,0,0,4,True,200
Nidalee,Aph3liosCalibrum,0001,4,11,13,10,10,14159,172504,29296,42823,717,12679,1,0,28,7,6,12155,11250,0.0,False,False,False,2,2,293,0,0,0,1676,114,412,0,0,1,0,10,0,1,6,3,826.4748426072271,0,0,0,2,0,0,2126.881322491,342.90546023311845,0,1,1,40.000000059604645,0,1.5384615384615385,2,0.425531914893617,1,,1,0,3,0.0,1,0,0,0,20,0,0,1,0.1763930355428507,1,1,4,True,100
Kayn,Ezilium,br1,11,4,8,7,4,16778,320055,16104,46179,1412,32993,1,0,28,4,2,14199,13975,1.0,False,True,False,4,2,694,0,0,0,0,286,359,0,0,1,0,7,0,0,11,3,454.3205161916546,3,0,0,0,0,0,2126.881322491,400.56007873641244,0,3,1,69.00000005960464,0,1.375,1,0.36666666666666664,3,,0,0,0,0.0,0,0,0,0,11,0,0,0,0.11116614086482982,0,2,3,False,200
Belveth,Kaiser,Rsk,11,4,11,6,10,11593,176654,21553,40584,0,4579,0,0,28,6,2,10788,10100,0.0,True,False,False,2,1,503,0,0,0,0,429,305,0,0,0,0,6,0,0,7,4,808.1018630293996,1,25,0,0,0,0,1600.295817166,404.4864222877334,9,2,1,63.20000007748604,0,1.4545454545454546,2,0.7272727272727273,1,,1,0,0,0.0,0,1,0,0,16,1,0,0,0.22633168236721837,0,0,0,False,100
Kayn,Ezilium,br1,11,4,4,13,15,16452,251556,27749,43935,2358,49229,2,0,19,4,3,13481,10625,0.0,False,False,False,7,2,511,0,0,0,0,365,102,0,0,3,0,13,0,0,8,2,1040.4132332614797,2,22,0,1,0,0,1600.295817166,505.4674837759027,12,2,1,66.80000007152557,1,7.0,6,0.6829268292682927,4,,1,0,0,0.0,1,1,0,10,28,1,0,0,0.2282001883819018,1,4,7,True,200
Viego,Razumikhin,1104,4,11,4,8,7,12679,203994,12590,30501,7284,56196,2,0,24,9,2,10746,8683,0.0,False,False,False,2,1,438,0,0,0,0,86,110,0,0,0,0,8,0,0,5,2,575.6782574180646,2,14,0,0,2,0,1312.243817863,491.3817592460316,7,1,1,65.50000008940697,0,3.75,1,0.38461538461538464,2,,0,1,2,0.0,1,2,0,0,15,0,0,0,0.1581672269907765,1,3,6,True,100
Kayn,Ezilium,br1,11,4,7,4,5,8316,135286,15053,22617,0,4846,0,0,22,4,5,8374,7350,0.0,False,False,False,2,1,383,0,0,0,0,203,163,0,0,0,0,4,0,0,6,2,688.2851474647184,0,0,0,1,0,0,1312.243817863,382.891967443779,0,3,1,50.500000059604645,0,1.2857142857142858,1,0.6428571428571429,1,,1,0,0,0.0,0,0,0,0,9,0,0,0,0.2594418244563005,0,0,1,False,200
Amumu,Maou,br1,4,11,4,7,20,15425,223672,18189,26488,360,43015,0,0,23,3,7,12275,11700,0.0,False,False,False,3,2,438,0,0,0,298,256,106,0,0,1,0,7,0,1,7,0,612.886054050573,4,53,0,2,0,0,1780.700087377,413.6029189458459,15,2,2,58.00000008940697,0,6.75,4,0.54,3,,0,0,4,0.0,0,0,0,6,27,0,0,1,0.129931935655803,1,2,7,True,100
Kayn,Ezilium,br1,11,4,10,9,11,13926,242080,24417,45709,830,11166,0,0,24,10,4,13519,12875,0.0,False,True,False,2,1,392,0,0,0,0,354,267,0,0,0,0,9,0,0,9,5,822.7478168617757,0,24,0,0,0,0,1780.700087377,455.5465586964162,9,2,0,40.000000059604645,0,2.0,3,0.7142857142857143,1,,1,0,0,0.0,0,0,0,2,20,1,0,0,0.254407691676153,0,2,1,False,200
XinZhao,Br Atomico,00000,4,11,3,6,0,5931,115395,5505,18504,0,24067,0,0,10,5,1,6188,5675,0.0,False,True,False,2,2,369,0,0,0,0,262,54,0,0,1,0,6,0,0,7,1,359.81352592427737,1,5,0,0,0,0,918.0122991180001,404.4631843071291,2,3,1,60.800000101327896,0,2.0,0,0.23076923076923078,3,,0,0,0,1.0,0,1,0,0,6,0,0,0,0.1386003460911379,0,0,6,True,100
Kayn,Ezilium,br1,11,4,10,2,3,4953,59956,3491,17380,0,0,0,0,17,7,2,4803,4725,0.0,False,False,False,0,1,155,0,0,0,0,66,141,0,0,0,0,2,0,0,3,1,228.19542423991035,0,3,0,0,0,0,918.0122991180001,313.9518292967376,1,1,1,43.80000004172325,0,0.5,1,0.8333333333333334,0,,1,0,0,0.0,0,0,0,0,5,0,0,0,0.11828722280045034,0,0,0,False,200
