championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
Briar,Mozzada,Briar,4,11,8,11,5,19035,309657,26382,58372,706,39364,0,0,12,0,0,15662,14750,0.0,False,True,False,4,2,439,0,143,8,0,376,268,0,0,1,0,11,99,1,1,0,701.4613879982788,2,41,2,0,0,0,2256.657978021,416.445170495174,11,2,1,66.00000005960464,0,2.0,5,0.6153846153846154,0,,0,0,1,0.0,1,1,0,11,16,0,0,1,0.18356546618332248,1,1,3,False,200
Karthus,Mental,NA3,4,11,6,7,14,13527,221985,21630,23282,1539,33629,1,1,28,4,3,10914,9450,1.0,False,True,False,3,2,245,0,89,16,0,243,113,0,0,1,0,7,50,0,1,2,894.9601918741855,1,0,19,0,1,0,1450.1244240760002,451.5848218367636,0,3,1,58.000000059604645,0,3.5,3,0.4883720930232558,3,,0,0,0,0.0,1,0,0,4,21,0,0,0,0.21086279980847047,1,3,4,True,100
Zac,RichPaul420,NA1,4,11,11,2,11,8895,111645,11363,40544,0,6966,0,0,10,3,0,7470,7125,0.0,False,False,False,0,1,442,0,58,12,177,298,268,0,0,0,0,2,31,0,0,1,470.1690029956816,1,109,18,0,0,0,1450.1244240760002,309.09735171603006,8,1,1,36.00000008940697,0,1.1818181818181819,2,0.48148148148148145,1,,0,6,2,0.0,0,0,0,2,13,0,0,0,0.14097226904189772,0,0,3,False,200
Briar,Mozzada,Briar,4,11,2,13,4,9413,150575,14968,19659,0,19466,0,0,3,1,0,10224,8600,1.0,True,False,False,7,1,217,0,71,22,0,278,28,0,0,0,0,13,45,0,2,0,971.4439728992805,0,23,16,0,0,0,924.5145645220001,663.5624657570244,8,2,0,66.00000008940697,0,8.5,1,0.7083333333333334,6,,0,0,4,1.0,0,6,0,0,17,1,0,0,0.31309221301079077,0,0,6,True,100
Graves,Friendly EggRoll,VCLUB,4,11,6,0,3,5749,99847,4911,15193,0,11498,0,0,11,1,3,4854,4325,0.0,False,False,False,0,0,166,0,61,0,0,325,96,0,0,0,0,0,46,0,0,1,318.7286270226065,2,0,0,0,0,0,924.5145645220001,315.0482749837403,0,2,2,56.000000059604645,0,0.5,0,0.25,0,,0,0,3,0.0,0,0,0,0,3,0,0,0,0.1460483388264819,0,0,0,False,200
Briar,Mozzada,Briar,4,11,3,8,6,13925,257497,11913,33193,4339,59693,1,0,14,1,2,11133,9175,0.0,False,False,False,3,1,645,0,98,27,0,246,93,0,0,0,0,8,67,0,2,0,468.2631612525251,2,21,19,0,0,0,1526.493900274,437.5921181858963,10,2,1,58.000000059604645,0,4.666666666666667,0,0.56,1,,1,0,1,0.0,1,0,0,0,14,0,0,0,0.14696278778922792,1,3,7,True,100
Kindred,Kross,ISU,11,4,7,2,7,11575,191853,20171,28185,1041,7184,1,0,14,0,1,9045,8900,0.0,False,False,False,0,1,353,0,86,26,2025,289,200,0,0,0,0,2,55,0,3,0,792.8527218698734,1,1,13,0,0,0,1526.493900274,355.52987115774573,0,2,1,60.000000059604645,0,1.2857142857142858,1,0.5625,0,,1,0,4,0.0,0,0,0,0,9,0,0,0,0.23627861463351646,0,1,0,False,200
Kayn,HAWTJOHNNY,NA1,11,4,3,2,3,4463,82769,3552,13858,0,7360,0,0,5,1,0,4872,4750,0.0,False,False,False,0,1,346,0,55,0,0,145,57,0,0,0,0,2,38,0,0,0,278.1849113539696,0,0,0,0,0,0,766.1486214,381.5532214561719,0,2,1,57.000000059604645,0,1.6666666666666667,0,0.5555555555555556,0,,0,0,0,,0,0,0,2,5,0,0,0,0.13789888005736997,0,0,3,False,100
Briar,Mozzada,Briar,4,11,2,5,1,5431,97098,5060,11967,0,17875,0,0,3,0,0,5737,4500,0.0,False,False,False,2,2,361,0,62,4,0,189,39,0,0,2,0,5,47,0,0,0,396.3328456121007,1,12,1,0,0,0,766.1486214,449.3224471362339,5,2,1,62.00000008940697,0,3.0,0,0.3333333333333333,2,,1,0,2,,0,0,0,0,6,0,2,0,0.15441061734766953,0,0,3,True,200
Kayn,Honest Lies,Candy,4,11,7,14,9,19048,330104,33533,55406,2457,27116,2,0,32,4,4,16047,14400,0.0,True,False,False,5,3,574,0,130,14,0,460,274,0,1,3,1,14,86,1,1,2,1021.9985211693972,1,22,6,0,0,0,1968.72670515,489.06822728050497,9,2,2,60.000000059604645,0,3.2857142857142856,5,0.5476190476190477,3,,0,0,0,0.0,0,2,0,5,23,0,1,1,0.23732931310140976,0,4,2,True,100
Briar,Mozzada,Briar,4,11,8,13,17,16014,280585,44854,66203,0,34312,0,0,16,0,7,15518,14400,0.0,False,False,False,7,2,725,0,110,20,0,301,255,0,0,2,0,13,78,0,1,0,1367.0040319511738,1,63,17,0,2,0,1968.72670515,472.9564294979462,18,2,0,56.50000008940697,0,3.75,3,0.7894736842105263,1,,1,0,1,0.0,1,3,0,2,30,0,0,0,0.33621859005369975,1,0,6,False,200
Rengar,JiPPii,NA1,4,11,11,9,10,25297,471364,28197,84280,0,40676,0,0,46,4,11,18273,17650,0.0,False,False,False,3,1,759,0,221,4,0,517,480,0,0,0,1,9,146,1,0,2,589.4129592473266,2,13,6,1,1,0,2870.3631830100003,381.9762165428319,4,2,1,73.00000008940697,1,1.7272727272727273,1,0.4418604651162791,0,,0,0,0,0.0,1,3,0,7,19,0,0,1,0.11389960011591502,1,0,9,False,100
Briar,Mozzada,Briar,4,11,10,21,15,28652,508113,57737,91795,872,59850,1,1,44,0,17,24445,21400,0.0,False,True,False,5,2,446,0,183,23,0,481,451,0,0,6,1,21,122,1,2,0,1206.9097993001014,4,68,16,0,2,0,2870.3631830100003,511.0003128025384,24,2,1,56.000000059604645,1,3.6,5,0.6428571428571429,8,,0,0,2,0.0,0,3,0,4,36,0,0,1,0.2576795983792573,0,2,1,True,200
Briar,Mozzada,Briar,4,11,10,3,10,15142,223232,17539,38083,0,1975,0,0,13,0,4,11378,10100,0.0,False,False,False,0,1,245,0,130,0,0,205,243,0,0,0,0,3,97,0,0,0,585.0159249072933,0,29,0,0,0,0,1798.8693002960001,379.5132347407975,7,2,1,56.00000008940697,0,1.3,0,0.52,0,,0,0,2,0.0,0,2,0,0,13,0,0,0,0.15257690278062155,0,0,0,False,100
LeeSin,xiumuovo,0608,4,11,4,12,10,17286,320155,20954,34572,394,78562,0,0,27,14,1,14663,13525,0.0,False,False,False,8,3,858,0,113,22,0,541,116,0,1,1,0,12,78,1,4,6,698.9151418508399,4,18,7,0,2,0,1798.8693002960001,489.0921271240933,4,2,1,66.00000005960464,0,5.5,2,0.5789473684210527,3,,0,4,3,1.0,1,1,0,2,22,0,1,1,0.1926477745873401,1,0,8,True,200
Talon,institutional,jgl,11,4,9,13,20,18448,333012,44234,44498,3520,38787,1,0,12,3,0,16007,14250,0.0,True,False,False,6,3,392,0,89,65,0,399,311,0,2,2,0,13,64,1,5,0,1332.572749311668,2,0,45,0,0,0,1991.6756196770002,482.2363194204598,0,3,1,64.40000009536743,0,3.6666666666666665,1,0.6346153846153846,4,,2,0,13,0.0,0,3,1,13,33,0,0,1,0.2379392318513983,0,3,7,True,100
Briar,Mozzada,Briar,4,11,15,14,7,15512,223017,36381,64483,0,29465,0,0,14,0,3,15141,14450,0.0,False,False,False,4,2,275,0,89,18,0,309,430,0,0,1,0,14,60,0,2,0,1096.001846226349,2,58,11,0,0,0,1991.6756196770002,456.1344950702019,14,1,1,44.000000059604645,1,1.4,0,0.5833333333333334,2,,1,0,1,0.0,1,2,0,4,21,0,0,0,0.2707038816193004,1,0,1,False,200
AurelionSol,心无杂念,0120,4,11,2,15,6,12651,201690,23242,20679,0,28657,0,0,17,4,1,11737,9900,0.0,False,False,False,9,4,590,1,118,0,0,128,45,1,1,2,0,15,82,0,0,1,1125.653743914119,1,14,0,0,1,0,1238.8976736650002,568.4642549092279,5,2,1,66.00000008940697,0,10.5,2,0.75,1,,2,0,0,0.0,1,0,0,4,21,0,1,0,0.3394309079036598,1,0,4,True,100
Briar,Mozzada,Briar,4,11,5,3,1,9131,168373,10635,27899,0,17348,0,0,11,0,4,7982,7450,0.0,False,False,False,2,1,278,0,100,0,0,216,88,0,0,0,0,3,77,0,0,0,515.0998578737814,1,17,0,0,0,0,1238.8976736650002,386.58395214153944,3,2,1,64.00000008940697,0,0.8,0,0.4444444444444444,1,,0,0,0,0.0,0,0,0,2,4,0,0,0,0.20363159218772509,0,0,2,False,200
Briar,Mozzada,Briar,4,11,9,10,11,14296,249188,24028,52332,61,33528,0,0,10,0,4,14022,13950,1.0,True,False,False,3,2,354,0,127,0,0,232,279,0,0,1,0,10,91,0,0,0,805.1203713355695,0,38,0,0,0,0,1790.675175823,469.86333900608327,14,2,1,66.00000008940697,0,2.3333333333333335,0,0.6176470588235294,2,,0,0,1,0.0,1,2,0,0,21,0,0,0,0.2281704522255555,1,0,7,False,100
Udyr,Mysteriφus,NA2,4,11,4,11,15,19395,299639,32622,41416,3170,42249,1,0,25,11,2,15833,14450,0.0,False,False,False,4,2,529,0,120,12,0,2008,93,0,0,1,1,11,87,1,1,0,1093.0831791773137,4,30,13,2,0,0,1790.675175823,530.540009179563,17,2,1,64.00000008940697,1,6.5,1,0.7027027027027027,1,,0,0,0,0.0,0,2,0,4,26,0,0,1,0.2671114425016342,0,4,1,True,200
Briar,Mozzada,Briar,4,11,3,14,16,13904,213559,33216,41293,515,25779,0,0,17,8,1,13953,12050,0.0,True,False,False,7,2,848,0,94,14,0,289,78,0,0,2,0,14,74,0,1,0,1287.3918373270847,3,38,10,0,1,0,1548.084726685,540.817964816959,21,2,1,44.000000059604645,0,10.0,3,0.6976744186046512,4,,1,0,1,0.0,1,0,0,10,30,1,0,0,0.3043563987049635,1,1,1,True,100
Zac,Buff Zac,Blob,11,4,9,6,4,9570,158651,16237,39000,0,16749,0,0,17,2,4,9148,8825,0.0,False,False,False,2,1,429,0,77,4,149,363,204,0,0,0,0,6,55,0,0,1,629.3093665720484,0,98,1,0,0,0,1548.084726685,354.58826401363063,8,2,1,46.000000059604645,0,1.1111111111111112,1,0.5882352941176471,0,,0,5,2,0.0,0,0,0,2,10,1,0,0,0.1839714586186318,0,0,6,False,200
MonkeyKing,Harry,Nya,11,4,7,1,2,10587,192600,11939,36847,2060,37453,2,0,18,2,4,9470,9158,0.0,False,False,False,0,1,448,0,86,8,0,161,251,0,0,0,0,1,55,0,0,1,396.4993266986438,1,17,12,0,1,0,1806.7233943110002,314.5086722021145,1,2,1,50.000000059604645,1,0.42857142857142855,1,0.23076923076923078,0,,0,0,0,0.0,1,0,0,2,3,0,0,0,0.11910126017594415,1,2,7,False,100
Briar,Mozzada,Briar,4,11,1,7,11,17702,267783,22880,47239,2687,42991,2,0,15,1,2,13139,11500,0.0,False,False,False,4,2,1305,0,116,21,0,359,39,0,0,1,0,7,68,1,1,0,759.8583770890631,4,40,15,0,1,0,1806.7233943110002,436.34282023045375,12,2,1,57.000000059604645,0,18.0,6,0.4864864864864865,0,,0,0,3,0.0,0,1,0,3,18,0,0,1,0.18538957023637645,0,3,1,True,200
XinZhao,TTV BroKenSSB,TTV,4,11,3,2,8,15613,278941,13516,40731,3485,43330,0,0,13,1,2,10967,10175,0.0,False,False,False,0,1,528,0,134,18,0,580,75,0,0,0,1,2,98,1,1,0,500.72061140768506,2,15,11,1,0,0,1619.6220918140002,406.2986645432356,7,2,1,74.00000011920929,0,3.3333333333333335,0,0.47619047619047616,1,,0,1,0,0.0,0,0,0,12,10,0,0,1,0.15096895832453452,0,2,5,True,100
Briar,Mozzada,Briar,4,11,3,10,6,13362,253651,25203,36294,500,25437,1,0,12,1,1,12565,12050,0.0,False,False,False,6,3,585,0,128,4,0,381,96,0,1,1,0,10,97,0,1,0,933.6652126014353,2,38,1,2,0,0,1619.6220918140002,465.4935352461417,11,2,1,64.00000005960464,0,5.333333333333333,2,0.8888888888888888,3,,2,0,2,0.0,1,2,0,2,16,0,0,0,0.31776751570962264,1,1,3,False,200
Briar,Mozzada,Briar,4,11,7,6,11,20313,361463,26579,56053,727,38065,0,1,20,1,4,14009,12825,0.0,True,False,False,2,1,553,0,171,8,0,382,263,0,0,0,0,6,124,0,2,0,757.2836675035547,3,34,2,1,0,0,2105.9001500980003,399.16419653948543,9,2,1,68.00000008940697,0,2.4285714285714284,3,0.4594594594594595,1,,1,0,2,0.0,1,2,0,2,17,0,0,0,0.1714863227014442,1,1,4,True,100
XinZhao,0x1,0000,11,4,6,8,18,18875,289004,28257,63264,0,34134,0,0,41,3,13,14387,13375,0.0,False,False,False,5,2,774,1,142,4,0,737,216,0,0,1,2,8,104,2,1,2,805.1085622975046,2,24,1,1,0,1,2105.9001500980003,409.90836802487,10,2,1,62.00000008940697,0,4.333333333333333,2,0.7222222222222222,1,,3,3,0,0.0,0,0,0,10,26,0,0,2,0.19625161646748296,0,0,5,False,200
Mordekaiser,Loki,0087,11,4,6,5,4,15864,256513,15976,42231,961,37480,0,1,16,1,1,11430,11925,0.0,False,False,False,0,1,778,0,130,4,0,288,220,0,0,0,1,5,77,1,0,1,521.5990280328004,2,14,6,0,2,0,1837.791338294,373.1767697811056,5,2,1,68.40000003576279,0,1.5,0,0.2647058823529412,0,,0,7,0,0.0,1,3,0,2,9,0,0,1,0.1444945605146668,1,2,8,True,100
Briar,Mozzada,Briar,4,11,7,7,9,15031,237984,23846,42127,0,12457,0,0,20,2,4,12227,11925,0.0,False,False,False,3,1,482,0,120,5,0,319,201,0,0,0,0,7,95,0,0,1,778.5379137237559,3,35,10,0,0,0,1837.791338294,399.2119913487054,11,2,1,57.600000113248825,0,2.2857142857142856,3,0.6153846153846154,2,,0,0,1,0.0,0,2,0,0,16,0,0,0,0.22569957679561656,0,0,0,False,200
Viego,Honest Lies,Candy,4,11,10,7,5,11674,206703,23558,39578,0,9485,0,0,17,5,1,11270,10933,0.0,False,False,False,4,1,266,0,111,9,150,168,238,0,0,0,0,7,70,0,1,2,787.8414095593204,0,19,7,0,0,0,1794.1669557940002,376.89172543490963,7,2,1,61.20000007748604,1,1.2,4,0.5217391304347826,0,,0,0,5,0.0,1,1,0,4,12,0,0,0,0.20001885930208627,1,0,2,False,100
Elise,BigSucks,NA1,4,11,5,7,11,15722,262557,20356,32843,3427,46824,2,0,22,2,6,12092,9275,0.0,True,False,False,4,2,517,0,109,20,0,268,140,0,0,1,1,7,76,1,1,1,680.7428507033728,2,16,17,1,1,0,1794.1669557940002,404.38563937402233,8,2,1,48.800000071525574,0,3.6,2,0.43902439024390244,1,,0,0,0,0.0,0,0,0,0,18,0,0,1,0.18455872277600502,0,3,6,True,200
Viego,hahahaigh,NA1,11,4,5,5,5,12992,211504,11322,33168,0,12067,0,0,17,3,6,10652,10558,0.0,False,False,False,2,2,597,0,117,16,0,145,187,0,0,1,0,5,81,0,2,1,414.32912885674733,0,12,6,1,1,0,1639.6621377570002,389.82228180975824,8,3,1,64.00000008940697,0,2.0,0,0.5,2,,1,0,2,0.0,0,1,0,2,10,0,0,0,0.17893466865291477,0,0,3,False,100
Briar,Mozzada,Briar,4,11,2,7,5,14354,260629,12169,31337,1110,40521,0,0,17,9,1,11171,9350,0.0,True,False,False,4,2,763,0,107,26,0,323,71,0,0,1,0,7,86,0,2,0,445.33153806773174,3,23,20,0,0,0,1639.6621377570002,408.78644735503735,9,1,1,62.00000011920929,0,6.0,2,0.375,1,,1,0,1,0.0,1,1,0,0,12,0,0,0,0.1271432398824835,1,1,4,True,200
