championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
Hecarim,5INCO,555,6,11,7,5,3,10833,200848,13205,35830,0,18902,0,0,10,2,3,9428,9275,0.0,False,False,False,2,2,398,0,102,4,0,147,217,0,0,1,0,5,62,0,1,1,530.7362446105303,0,41,1,0,0,0,1492.8716510240001,378.93013917973155,7,2,0,54.00000002980232,0,1.1428571428571428,1,0.5333333333333333,0,,1,6,0,0.0,0,0,0,0,8,0,1,0,0.23625989014229953,0,0,4,False,100
JarvanIV,Bvlade,2000,11,4,0,10,14,13814,219870,14186,19753,6415,51653,4,1,28,9,5,12312,10575,0.0,False,False,False,10,1,0,0,80,14,0,458,0,0,0,0,0,10,63,0,1,7,570.17664331099,3,17,15,0,0,0,1492.8716510240001,494.8678992636475,11,2,2,60.00000008940697,0,24.0,2,0.6,2,,0,0,0,0.0,1,0,0,4,24,0,1,0,0.15779757060393285,1,7,3,True,200
Gwen,ihan,1233,6,11,6,8,3,13627,242497,27421,38128,1413,12267,1,0,21,1,6,12173,11725,0.0,False,False,False,5,2,572,0,121,0,0,209,168,0,0,2,0,8,86,0,0,0,1038.8012307516856,0,0,0,1,0,0,1583.851826371,461.16799891396954,0,2,1,62.00000008940697,0,1.8333333333333333,2,0.55,0,,3,0,0,0.0,0,1,0,2,11,0,0,0,0.2380402813258581,0,1,4,False,100
JarvanIV,Bvlade,2000,11,4,0,9,16,15357,225219,23949,28304,0,28555,0,1,27,5,1,12281,12400,0.0,True,False,False,9,2,0,0,110,4,0,675,0,0,0,1,0,9,73,0,0,5,907.2475835570436,4,12,1,1,0,0,1583.851826371,465.2650618569522,5,2,1,63.6000000834465,0,25.0,5,0.6578947368421053,1,,2,0,0,0.0,1,2,0,0,25,0,0,0,0.21746981105532673,1,0,3,True,200
JarvanIV,Bvlade,2000,11,4,6,2,15,15374,251725,14978,34271,1433,26990,0,0,43,12,6,12285,11950,1.0,False,False,False,0,1,490,0,124,16,0,668,112,0,0,0,1,2,85,1,3,12,491.3796115509455,3,16,4,0,1,0,1828.9694956530002,403.02654772029075,5,3,1,60.00000008940697,0,2.8333333333333335,1,0.6538461538461539,1,,0,0,0,0.0,0,1,0,2,17,0,0,1,0.16346768533758596,0,1,3,True,100
Elise,murphy,NIP,11,4,5,4,9,12771,183096,15141,28067,3429,42734,1,0,32,4,7,10620,9525,0.0,False,False,False,2,1,652,0,70,8,0,138,130,0,0,0,0,4,46,0,1,3,496.72960808834347,1,13,2,0,0,0,1828.9694956530002,348.4232138382273,9,1,1,36.00000002980232,0,2.6,0,0.4482758620689655,1,,1,0,0,0.0,1,0,0,2,13,0,1,0,0.1591222012584419,1,2,5,False,200
LeeSin,KatahDuCouteau,LAS,11,4,2,7,13,12891,188551,18249,23404,4001,41387,2,0,43,16,9,11135,7925,0.0,False,False,False,4,3,710,0,61,19,0,540,49,0,1,2,0,7,42,0,1,7,726.8201761188719,1,14,13,0,0,0,1506.520872153,443.51093231627186,6,2,1,57.20000010728836,0,10.0,2,0.5405405405405406,2,,1,6,3,1.0,1,1,0,2,20,0,0,0,0.1935565835955106,1,3,7,True,100
Viego,aquiles141,LAS,4,11,6,2,5,10243,165878,12318,30441,0,6445,0,0,22,12,2,8031,8000,0.0,False,False,False,0,1,452,0,95,8,0,213,160,0,0,0,0,2,74,0,1,2,490.59880776410404,1,14,4,0,0,0,1506.520872153,319.8607360224222,4,2,1,56.050000071525574,0,1.1666666666666667,1,0.5384615384615384,1,,0,0,3,0.0,0,1,0,0,7,0,0,0,0.19577365657961743,0,0,0,False,200
Graves,Fear,Đemon,11,4,4,2,1,6379,123356,4485,15500,0,13078,0,0,13,4,1,6036,6000,0.0,False,False,False,0,1,475,0,65,6,0,349,65,0,0,0,0,2,42,0,0,1,278.4341224299198,0,0,8,0,0,0,966.673342337,374.692755229205,0,1,1,54.00000008940697,0,0.75,0,0.25,1,,0,0,3,0.0,0,0,0,0,3,0,0,0,0.16177277916123567,0,0,4,False,100
JarvanIV,Bvlade,2000,11,4,2,3,5,7537,110109,5809,14946,0,14258,0,0,12,4,1,6763,5750,0.0,False,False,False,2,1,571,0,71,7,0,342,40,0,0,0,0,3,43,0,1,4,360.5780729349886,2,7,5,0,0,0,966.673342337,419.77854637816694,3,3,1,64.00000005960464,0,4.0,1,0.38095238095238093,1,,0,0,0,0.0,0,1,0,0,8,0,0,0,0.14270169199991092,0,0,2,True,200
Naafiri,SIN KETCHUUUP,LAS,14,11,8,4,11,17196,296925,27611,46025,0,21079,0,0,33,7,5,12930,12350,0.0,False,False,False,0,1,553,0,149,6,0,235,228,0,0,0,0,4,90,0,0,2,802.6132807876078,1,0,8,0,0,0,2064.135174865,375.85695925328184,0,2,1,64.00000008940697,0,1.875,0,0.6,1,,0,0,0,0.0,0,1,0,0,15,0,0,0,0.18956751031817748,0,0,0,False,100
JarvanIV,Bvlade,2000,11,4,3,6,19,20434,344846,20184,34992,4410,46551,2,1,45,11,4,14850,12325,0.0,True,False,False,5,1,560,0,131,20,0,919,65,0,0,0,0,6,93,1,1,11,586.7192169314721,4,14,19,0,1,0,2064.135174865,431.665157023098,11,2,1,52.00000008940697,0,8.333333333333334,2,0.6756756756756757,1,,0,0,0,0.0,1,0,0,3,25,2,1,1,0.15242521428968658,1,6,8,True,200
JarvanIV,Bvlade,2000,11,4,3,9,20,18201,249049,16977,26609,3030,40290,2,0,40,12,5,14095,13050,0.0,False,True,False,6,2,670,0,119,4,0,697,110,0,0,1,1,9,83,1,0,10,557.0275218219219,4,11,6,1,1,0,1828.6879055020001,462.4860235098903,9,2,2,56.000000059604645,0,9.666666666666666,3,0.8285714285714286,0,,2,0,0,0.0,1,1,0,4,29,0,0,1,0.16705130487917025,1,4,4,True,100
Khazix,那天晚上的,2231上,4,11,5,13,5,16918,317189,26915,40521,218,26167,0,0,36,7,5,14778,14450,0.0,False,False,False,9,1,833,0,151,8,0,434,206,0,0,0,0,13,107,0,0,6,883.1198697935686,0,0,7,0,0,0,1828.6879055020001,484.8805381790065,0,2,0,68.40000009536743,0,3.6,2,0.6923076923076923,3,,2,0,2,1.0,0,3,0,0,18,0,0,0,0.3019483356656915,0,0,5,False,200
JarvanIV,Bvlade,2000,11,4,4,5,12,11216,167906,11798,21386,0,30961,0,0,24,7,3,9006,7100,0.0,False,False,False,2,1,401,0,88,10,0,445,98,0,0,0,0,5,65,0,1,5,559.253394285573,2,10,9,0,0,0,1265.807478577,426.934185112042,5,2,1,62.75000008940697,0,4.25,0,0.6538461538461539,2,,0,0,0,0.0,1,1,0,4,17,0,0,0,0.19134126877985036,1,0,4,True,100
Viego,Ebaristo03,2106,4,11,6,3,3,9680,166930,8181,25582,2849,9222,1,0,19,7,1,8223,7383,0.0,False,False,False,0,1,340,0,99,4,0,215,118,0,0,0,0,3,73,0,1,3,387.81033527160395,0,6,1,0,0,0,1265.807478577,389.77718132018225,2,2,1,66.00000008940697,0,1.0,0,0.46153846153846156,0,,0,0,1,0.0,0,0,0,0,6,0,1,0,0.18424653204394725,0,1,3,False,200
JarvanIV,Bvlade,2000,11,4,8,5,5,9532,154540,11527,29013,536,6837,0,0,26,15,3,8947,8825,0.0,False,True,False,3,2,311,0,102,0,0,386,164,0,0,1,0,5,72,0,0,12,447.99323883513097,1,8,0,0,0,0,1543.924144756,347.73440696456447,1,2,0,52.00000008940697,0,1.25,1,0.625,2,,0,0,0,0.0,0,2,0,4,10,0,0,0,0.1771767185595812,0,0,0,False,100
Nocturne,CarreoD0wns,LAS,4,11,3,6,11,12761,220713,17177,36369,4070,62577,2,1,23,4,4,10614,9925,0.0,False,False,False,2,2,406,0,93,4,0,496,67,0,0,2,0,6,56,0,0,3,667.5619417577573,3,10,1,0,1,0,1543.924144756,412.48523778310135,5,2,2,62.000000059604645,0,5.666666666666667,6,0.53125,1,,0,0,6,0.0,1,0,0,0,17,0,0,0,0.15641763777195647,1,3,7,True,200
Kindred,RivenLaNiñaPolIa,LAS,11,4,9,11,4,17862,321620,32533,43710,3380,48179,3,0,46,11,7,16072,16250,0.0,False,False,False,3,2,391,0,111,15,1544,361,307,0,0,1,0,11,71,0,2,2,914.0873437434456,2,0,13,1,0,0,2135.4808048960003,451.58805219720296,0,2,1,58.00000002980232,0,1.6666666666666667,1,0.6818181818181818,2,,1,0,1,0.0,1,1,0,2,15,0,2,0,0.266319041174881,1,3,7,False,100
JarvanIV,Bvlade,2000,11,4,7,7,15,17082,262428,21533,37539,1603,32099,0,0,56,20,12,13607,11600,0.0,False,True,False,2,1,532,1,137,16,0,724,255,0,0,0,1,7,93,1,2,18,605.034101910564,3,25,4,1,0,1,2135.4808048960003,382.33326644313365,8,2,1,64.00000008940697,0,3.142857142857143,2,0.6285714285714286,0,,1,1,0,0.0,0,0,0,0,22,0,0,1,0.16948295042543954,0,4,1,True,200
Volibear,LawlietXX,LAS,11,4,0,3,4,8093,135978,5803,14780,501,8090,1,0,6,1,1,7325,5850,0.0,False,False,False,3,1,0,0,76,18,0,384,0,0,0,0,0,3,53,0,2,0,376.954595580025,1,6,13,0,0,0,923.69631873,475.82022333505313,3,2,1,75.6000000834465,0,7.0,0,0.35,1,,0,0,0,1.0,0,1,0,1,7,0,0,0,0.1690548783827045,0,1,2,True,100
Viego,HorusLupercal,go7P,11,4,3,3,0,4811,73398,6133,14343,0,3544,0,0,10,4,0,5159,4333,0.0,False,False,False,3,2,557,0,55,0,0,136,60,0,0,1,0,3,39,0,0,2,398.38012601946684,0,10,0,0,0,0,923.69631873,335.1595838920065,3,2,1,52.00000008940697,0,1.0,0,0.6,0,,1,0,2,0.0,0,0,0,0,3,0,0,0,0.31833610103657556,0,0,0,False,200
Hecarim,Pulse,4203,11,6,4,6,4,15251,333588,13122,33808,0,13423,0,0,19,6,2,12294,11900,1.0,False,False,False,4,1,729,0,109,66,0,335,128,0,0,0,0,6,77,0,5,4,533.9837236532595,0,43,56,0,1,0,1474.5219887990002,500.2592615460494,4,3,1,88.00000014901161,0,2.5,0,0.4166666666666667,1,,1,4,0,0.0,0,2,0,0,10,0,1,0,0.18281108664613785,0,0,3,False,100
Kindred,Racotrina,LAS,4,11,5,7,11,13291,164682,16107,27513,2508,49866,2,0,38,8,10,10664,8958,0.0,False,True,False,3,1,564,0,62,12,1085,63,123,0,0,0,0,7,34,0,1,5,655.4401397734892,4,0,10,0,0,0,1474.5219887990002,433.9509214795942,0,1,1,46.00000002980232,0,3.6,3,0.5294117647058824,0,,0,0,3,0.0,1,2,1,2,18,1,1,0,0.18060467680280107,1,3,4,True,200
MonkeyKing,SaptanTrion,RU1,4,11,2,4,7,11577,192255,10195,23400,3855,47908,2,0,13,3,1,9828,7933,0.0,False,False,False,2,1,681,0,98,8,0,140,48,0,0,0,0,4,68,0,1,2,431.0269971475051,2,13,7,0,0,0,1419.2628524830002,415.51524478413256,6,2,1,59.75000008940697,1,5.5,0,0.4782608695652174,0,,0,0,0,0.0,1,1,0,0,11,0,0,0,0.14296997515944349,1,2,4,True,100
Graves,ЛюсикЛюбитМису,шунпо,4,11,4,3,1,12439,239333,15848,21458,0,11960,0,0,16,1,3,9473,8800,0.0,False,False,False,2,1,678,0,125,16,0,574,110,0,0,0,0,3,87,0,1,0,669.9882078477706,1,1,8,0,0,0,1419.2628524830002,400.485985959608,0,2,1,85.75000008940697,0,1.0,0,0.36363636363636365,1,,0,0,1,0.0,0,2,0,0,4,0,0,0,0.27422137476349406,0,0,3,False,200
Briar,MrGaliant,Mr1,4,11,5,8,6,14612,248896,21006,31547,0,4346,0,0,21,13,1,12749,12450,0.0,False,False,False,4,2,724,0,140,0,0,308,130,0,0,1,0,8,105,0,0,2,701.7902220669563,0,30,0,0,0,0,1795.9874142130002,425.92725005478655,9,2,1,52.00000008940697,0,2.8,2,0.6666666666666666,1,,0,0,2,0.0,0,2,0,10,14,0,2,0,0.26335455246934836,0,0,1,False,100
Volibear,SaptanTrion,RU1,4,11,3,5,8,17040,312396,12543,32100,4748,64470,1,0,27,5,5,13000,12850,0.0,False,False,False,5,1,1133,0,137,20,0,680,34,0,0,0,1,5,101,1,1,3,419.06524092614774,4,13,7,1,1,0,1795.9874142130002,434.32631190545663,7,2,1,76.00000008940697,0,4.333333333333333,2,0.4642857142857143,1,,0,0,0,0.0,1,0,0,6,13,0,0,1,0.13234548781399647,1,2,7,True,200
Briar,MrGaliant,Mr1,4,11,7,4,5,12024,230333,15370,33320,0,26022,0,0,27,10,1,10158,9775,0.0,False,True,False,2,1,323,0,119,0,0,264,221,0,0,0,0,4,85,0,0,3,566.7631937987196,0,32,0,0,1,0,1627.1707794420001,374.57692376273735,7,2,2,64.00000008940697,0,1.2857142857142858,0,0.5,1,,1,0,0,0.0,0,0,0,0,9,0,0,0,0.235846250346477,0,0,6,False,100
JarvanIV,SaptanTrion,RU1,4,11,5,3,14,13988,226178,10460,21125,4859,46204,0,0,21,4,5,10640,7575,0.0,False,False,False,3,1,521,0,109,6,0,606,114,0,0,0,0,3,79,0,0,2,385.7006817203729,4,6,3,2,0,0,1627.1707794420001,392.3741946974335,5,2,0,51.75000008940697,0,3.4,1,0.5483870967741935,1,,0,0,0,0.0,1,0,0,2,17,0,0,0,0.11139262972489625,1,4,1,True,200
Hecarim,SaptanTrion,RU1,6,11,5,4,10,17575,318290,16130,46641,1694,54560,0,0,22,4,0,13045,12750,1.0,False,False,False,2,1,527,0,122,20,0,279,139,0,0,0,1,4,80,1,2,2,487.59181593963075,1,64,10,1,1,0,1984.898158701,394.3345616405532,6,3,2,68.00000005960464,0,2.8,0,0.4827586206896552,1,,0,5,0,0.0,1,1,0,4,14,0,0,1,0.09810374465579136,1,1,7,True,100
Pantheon,K0T4 С61Л1,iksdi,11,4,6,8,12,16474,286981,29754,50029,0,24883,0,0,25,1,8,12898,12775,0.0,True,False,False,3,3,432,0,110,18,0,228,213,0,1,2,0,8,78,0,1,1,899.4253763658351,3,28,16,0,0,0,1984.898158701,389.90260999724717,12,1,0,42.500000059604645,1,3.3333333333333335,1,0.6451612903225806,0,,0,0,2,0.0,0,0,0,12,20,0,0,0,0.19536144697261737,0,0,1,False,200
Nocturne,SaptanTrion,RU1,4,11,6,3,9,10873,184129,10244,36629,0,32001,0,0,20,4,2,9426,9305,0.0,True,False,False,3,1,765,0,104,0,0,479,192,0,0,0,0,3,66,0,0,3,387.165921678519,0,7,0,0,1,0,1587.58787243,356.27442294532847,1,2,1,70.00000008940697,0,2.0,3,0.5454545454545454,0,,1,0,2,0.0,1,0,0,0,12,1,0,0,0.13273507584870695,1,0,6,False,100
Naafiri,The Kaiser,RU1,11,4,6,8,5,13912,231149,16481,28199,1447,24783,0,1,18,8,2,11777,10620,0.0,False,False,False,3,1,408,0,128,8,0,183,164,0,0,0,0,8,88,0,0,0,622.889168048934,3,0,6,3,0,0,1587.58787243,445.1148301910186,0,2,1,64.00000008940697,0,2.1666666666666665,0,0.325,4,,1,0,0,0.0,0,0,0,0,13,1,0,0,0.15985456096332912,0,3,1,True,200
Diana,SaptanTrion,RU1,4,11,10,5,4,10272,154354,13476,28971,0,12817,0,0,15,3,3,9353,8925,0.0,False,False,False,0,1,293,0,72,4,0,107,278,0,0,0,0,5,46,0,1,1,517.8762910860894,0,7,1,0,0,0,1561.353366707,359.45006824586994,2,2,1,44.750000059604645,0,0.9,1,0.42857142857142855,0,,3,2,5,0.0,1,0,0,0,9,0,0,0,0.16510986576823597,1,0,4,False,100
Volibear,M O S E Y,RU1,11,4,4,18,16,15428,225628,35938,38126,2255,44327,1,0,15,8,1,14504,12675,0.0,False,False,False,8,2,501,0,79,32,0,2725,77,0,0,2,0,18,57,0,3,1,1381.044523042711,4,33,19,1,1,0,1561.353366707,557.3633684925518,18,2,1,58.50000011920929,0,8.5,3,0.68,8,,0,0,0,0.0,0,2,0,4,34,0,1,0,0.2549794000680336,0,6,3,True,200
Zac,Gasol1nezzzZ,RU1,11,4,1,0,10,9357,136521,4152,25352,62,15520,0,0,21,4,4,7006,5950,0.0,False,False,False,0,0,775,0,67,10,255,324,25,0,0,0,0,0,49,0,1,2,182.84589308185613,0,47,9,0,0,0,1362.691471287,308.52102876398607,6,2,1,43.750000059604645,0,10.0,2,0.47619047619047616,0,,0,4,2,0.0,0,0,0,3,10,0,0,0,0.07987853444459297,0,0,2,False,100
Diana,SaptanTrion,RU1,4,11,4,3,5,10687,193607,7994,17131,2206,34015,0,0,20,4,5,8945,6900,0.0,False,False,False,2,1,427,0,90,21,0,121,91,0,0,0,0,3,61,0,2,2,352.0197109324025,3,6,18,1,0,0,1362.691471287,393.88146000728585,3,2,1,62.00000008940697,0,2.0,2,0.4444444444444444,1,,0,3,2,0.0,1,0,0,0,8,0,1,0,0.12801944608840607,1,2,3,True,200
MonkeyKing,SaptanTrion,RU1,4,11,9,4,5,11253,184626,13522,33646,0,5485,0,0,20,4,6,9612,9433,0.0,True,False,False,0,1,496,0,110,0,0,121,250,0,0,0,0,4,72,0,0,2,482.41512604803324,1,14,0,0,0,0,1681.8982256590002,342.9032217966261,5,2,1,56.000000059604645,0,1.0,1,0.6428571428571429,1,,0,0,0,0.0,0,0,0,0,9,0,0,0,0.1663316654924599,0,0,0,False,100
Yorick,Runtonin,RU1,4,11,0,3,8,18297,350836,18963,33746,3730,80459,2,0,29,9,4,12220,10983,0.0,False,False,False,3,1,0,0,113,42,0,358,0,0,0,0,1,3,70,1,2,1,676.4930967310409,3,12,26,0,3,0,1681.8982256590002,435.9400501702268,3,2,1,77.75000011920929,0,11.0,0,0.3793103448275862,1,,0,0,0,0.0,1,0,0,3,11,0,1,1,0.18771061506297393,1,5,8,True,200
MonkeyKing,SaptanTrion,RU1,4,11,7,4,9,11329,150188,10322,29752,0,10851,0,0,19,5,4,9502,9158,0.0,False,False,False,2,1,610,0,70,10,0,43,133,0,0,0,0,4,50,0,1,2,413.9761441370176,0,16,9,0,0,0,1496.140191719,381.08827470232535,3,2,1,48.000000059604645,1,1.8571428571428572,2,0.5909090909090909,0,,1,0,0,0.0,0,1,0,0,13,0,0,0,0.14184890717157425,0,0,2,False,100
Amumu,AlexaFori,RU1,4,11,6,4,16,12577,185345,17862,26883,324,36374,0,0,15,5,0,9882,8550,0.0,False,False,False,2,1,366,1,64,24,180,261,166,0,0,0,0,4,50,0,3,0,716.3528543696092,3,48,17,2,1,1,1496.140191719,396.32509937118067,13,2,1,58.00000008940697,1,3.3333333333333335,1,0.4878048780487805,0,,0,0,3,1.0,1,1,0,0,20,0,0,0,0.18869275755851095,1,2,5,True,200
Hecarim,Tenshî,02792,6,11,8,11,11,20922,390213,34659,66508,3514,28290,1,1,16,1,2,16593,16125,1.0,False,True,False,4,2,709,0,161,14,0,360,318,0,0,1,1,11,116,1,1,1,947.8907574702797,0,91,15,0,0,0,2193.87598121,453.81950459586983,13,2,1,64.00000008940697,0,2.75,5,0.6875,1,,1,11,0,1.0,0,2,0,3,22,0,2,1,0.2319688472271694,0,2,2,False,100
MonkeyKing,SaptanTrion,RU1,4,11,2,4,16,21201,332024,26077,44278,1799,53164,1,0,46,8,7,14691,13733,0.0,False,False,False,2,1,1232,0,118,10,0,212,82,0,0,0,0,4,76,0,1,6,713.1999082165657,5,20,9,2,1,0,2193.87598121,401.79949517136,8,2,1,56.800000071525574,0,10.0,1,0.4444444444444444,0,,0,0,0,0.0,1,0,0,4,20,0,1,1,0.12667591125899136,1,3,7,True,200
MonkeyKing,SaptanTrion,RU1,4,11,2,2,7,15252,252467,9340,24996,11362,67792,5,1,23,3,5,10882,10158,0.0,False,False,False,2,1,408,0,119,8,0,177,42,0,0,0,1,2,78,1,0,2,327.80972150753917,3,4,9,4,0,0,1709.637524488,381.9375946053548,3,2,1,58.000000059604645,0,4.5,1,0.2727272727272727,2,,0,0,0,0.0,1,0,0,4,9,0,0,1,0.09077627732920136,1,6,6,True,100
Nocturne,LLvvSr,RU1,4,11,5,4,2,11915,206079,12902,37660,0,5251,0,0,24,10,3,9873,9325,0.0,True,False,False,2,2,509,1,131,0,0,466,166,0,0,1,0,4,85,0,0,1,452.82659326827024,1,7,0,2,0,1,1709.637524488,346.52349508409395,2,2,1,68.00000008940697,1,1.2,1,0.46153846153846156,0,,0,0,3,0.0,0,1,0,2,6,0,1,0,0.18177083850672676,0,0,2,False,200
Gwen,Hide on Mist,WGWEN,6,11,3,11,1,13729,217056,22405,31202,10445,23632,3,0,15,6,3,13335,12700,0.0,False,False,False,4,3,980,0,94,13,0,321,121,0,1,2,0,11,59,0,1,0,965.7968187785465,1,0,11,0,0,0,1391.91179577,574.8383340410406,0,2,1,78.00000008940697,0,4.0,1,0.41379310344827586,1,,0,0,0,0.0,0,3,0,0,12,0,0,0,0.2569238210863762,0,4,3,False,100
MonkeyKing,SaptanTrion,RU1,4,11,5,5,8,12170,190650,9554,26535,2938,46104,0,0,13,4,2,9661,9433,0.0,False,False,False,4,1,465,0,98,4,0,205,108,0,0,0,0,5,65,0,0,1,411.85761511498623,2,8,1,0,0,0,1391.91179577,416.4656404677722,4,2,1,56.000000059604645,0,2.6,1,0.37142857142857144,1,,0,0,0,0.0,1,1,0,2,13,0,1,0,0.11021237416828868,1,0,4,True,200
MonkeyKing,SaptanTrion,RU1,4,11,7,4,26,21343,270406,30458,54948,375,32222,0,0,53,8,12,15591,14408,0.0,False,False,False,0,1,737,0,114,8,0,150,266,0,0,0,0,4,86,0,1,5,733.4694788991908,4,27,7,2,0,0,2491.585014884,375.4659568002154,13,2,1,52.000000059604645,0,4.285714285714286,3,0.6,0,,0,0,0,0.0,0,0,0,2,30,0,0,0,0.1814040292272723,0,0,1,True,100
Zed,Confident Slime,RU1,11,4,10,10,11,24421,448770,35688,59572,2280,58443,1,0,35,2,9,17907,17725,0.0,False,False,False,4,2,545,1,144,54,0,384,372,0,0,1,1,10,94,1,5,1,859.4162274048242,2,0,29,1,1,1,2491.585014884,431.2372608024469,0,2,1,54.00000002980232,0,2.1,2,0.5,2,,1,0,3,0.0,1,5,0,0,21,0,0,2,0.2080740734363864,1,1,7,False,200
JarvanIV,SaptanTrion,RU1,4,11,4,2,3,10030,148280,9356,22201,0,4945,0,0,21,4,3,7912,7625,0.0,False,False,False,0,1,580,0,100,0,0,451,88,0,0,0,0,2,64,0,0,3,343.48027968581323,0,7,0,1,1,0,1634.415099412,290.4683035666982,3,2,1,58.000000059604645,0,1.25,1,0.5555555555555556,0,,0,0,0,0.0,0,0,0,0,5,0,0,0,0.22673188828107863,0,0,2,False,100
MasterYi,vvvVensidevvv,ZENIN,11,4,2,9,7,16716,272996,17470,30051,4069,78931,3,0,29,9,0,12790,11600,0.0,True,False,False,5,1,1004,0,108,22,0,262,87,0,0,0,1,9,67,1,1,3,641.3661952383599,4,0,16,1,1,0,1634.415099412,469.5440127142988,0,2,1,65.6000000834465,0,8.0,0,0.7272727272727273,2,,0,0,0,1.0,1,0,0,2,16,0,0,1,0.1925586409649859,1,4,6,True,200
Pantheon,joni01,01212,11,4,9,8,15,17113,297358,42659,64596,3048,41679,0,0,21,11,0,13344,12100,0.0,False,False,False,2,1,435,0,124,4,0,424,330,0,0,0,0,8,80,0,0,0,1273.604025874574,0,38,6,0,0,0,2009.716026233,398.3957794839587,11,2,1,74.00000008940697,1,2.5555555555555554,1,0.696969696969697,2,,0,0,1,1.0,1,1,0,4,23,0,0,0,0.2440130635392432,1,1,7,False,100
JarvanIV,SaptanTrion,RU1,4,11,8,8,18,17075,232769,25470,38840,671,29388,1,0,44,5,6,13181,13000,0.0,False,False,False,2,1,557,0,123,0,0,611,292,0,0,0,1,8,79,1,0,4,760.4075123623087,4,20,0,0,0,0,2009.716026233,393.5338810720896,4,2,1,56.00000008940697,0,3.25,4,0.5652173913043478,0,,1,0,0,0.0,0,0,0,2,26,0,1,1,0.15220394275818466,0,1,1,True,200
MonkeyKing,SaptanTrion,RU1,4,11,3,7,3,9143,125996,13837,24414,0,11213,0,0,17,6,2,9464,9058,0.0,False,False,False,5,1,1023,0,73,0,0,146,105,0,0,0,0,7,52,0,0,2,599.8130452017517,0,8,0,1,0,0,1384.171725597,410.26025458389176,1,2,1,48.00000002980232,0,3.3333333333333335,0,0.7692307692307693,0,,3,0,0,0.0,0,1,0,4,10,0,0,0,0.22350400922238028,0,0,4,False,100
Shaco,СВИН,56494,14,11,1,2,3,10829,181703,7432,17693,946,32136,0,0,14,0,4,7637,7550,0.0,False,False,False,0,1,1003,1,87,25,0,709,32,0,0,0,0,2,69,0,2,0,322.16923708349117,2,26,12,2,0,1,1384.171725597,331.05886772908025,0,2,1,50.00000011920929,0,5.0,0,0.1724137931034483,0,,0,0,0,0.0,1,0,0,0,5,0,0,0,0.07978644331888449,1,1,3,True,200
JarvanIV,SaptanTrion,RU1,4,11,1,7,20,19397,278737,12405,25879,9625,68455,1,1,36,4,8,15073,13250,1.0,False,False,False,7,1,1462,0,101,21,0,643,48,0,0,0,1,7,59,1,1,4,397.78485898583955,4,10,10,0,0,0,1871.124904421,483.3636323966398,6,3,2,68.00000002980232,0,27.0,2,0.5625,2,,0,0,0,0.0,1,1,0,8,27,0,0,1,0.07404484869202226,1,5,8,True,100
Rammus,JOZIK,GSK,11,4,9,6,8,14340,187074,15946,44654,0,4102,0,0,27,8,3,11779,11075,0.0,False,False,False,3,1,428,0,87,6,266,662,240,0,0,0,0,6,62,0,0,3,511.34831257888186,0,101,8,0,0,0,1871.124904421,377.72987975645356,11,1,0,52.00000011920929,0,1.5555555555555556,0,0.3888888888888889,0,,2,7,0,0.0,0,1,0,2,14,0,1,0,0.14145258255401563,0,0,0,False,200
Diana,SaptanTrion,RU1,4,11,6,5,12,14601,292168,15978,37205,4586,40630,2,0,20,2,2,12115,10730,0.0,False,False,False,4,2,790,0,131,12,0,133,197,0,0,1,0,5,79,0,1,1,515.0912390248855,2,13,13,0,1,0,1861.2900522900002,390.53933145020295,6,2,1,60.40000003576279,0,2.8333333333333335,4,0.5,0,,0,6,5,0.0,1,0,0,2,17,0,0,0,0.1664334363069038,1,2,7,False,100
