championName,riotIdGameName,riotIdTagline,summoner1Id,summoner2Id,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win,teamId
Kayn,TheSkyfallsforme,Rin,4,11,3,7,11,17630,312468,27546,30318,4953,67938,2,0,16,3,1,13000,10975,0.0,False,False,False,4,1,810,0,111,12,0,294,96,0,0,0,1,7,70,1,1,1,981.2461061874164,2,0,5,2,0,0,1684.3968114400002,463.08303402133635,0,2,2,66.00000008940697,0,6.0,0,0.6,2,,1,0,0,0.0,1,1,0,2,18,0,0,1,0.22199402956507996,1,2,8,True,100
Naafiri,Flippity Floop,INTID,11,14,3,7,8,14196,255916,27245,32949,1321,41549,1,0,27,8,3,11186,10900,0.0,False,False,False,4,2,1005,0,125,12,0,250,81,0,0,1,0,7,85,0,1,4,970.5096960510546,2,0,8,0,0,0,1684.3968114400002,398.48740712999097,0,2,0,64.00000008940697,0,5.0,4,0.625,3,,0,0,0,0.0,0,0,0,0,15,0,0,0,0.21352851312547338,0,1,1,False,200
Kayn,TheSkyfallsforme,Rin,4,11,2,12,8,15481,262482,24939,30379,115,57065,1,0,32,5,3,13486,12075,0.0,False,True,False,6,2,742,0,98,12,0,251,60,0,0,2,0,12,65,0,1,3,972.4505962730683,3,10,8,1,2,0,1538.785714845,525.8446821737982,5,2,1,54.000000059604645,0,10.0,3,0.6451612903225806,3,,1,0,0,0.0,1,1,0,1,20,0,0,0,0.23704108346153036,1,1,7,True,100
Volibear,perryjg,quack,11,4,6,6,5,12081,209626,20423,32979,123,862,0,0,27,4,5,11066,10650,0.0,False,False,False,4,1,598,0,112,22,0,573,161,0,0,0,0,6,80,0,2,2,796.3320195371916,0,25,14,0,0,0,1538.785714845,431.4931708412899,6,2,1,56.00000008940697,0,1.8333333333333333,1,0.7333333333333333,1,,0,0,0,0.0,0,2,0,4,11,0,0,0,0.30034198950771845,0,0,0,False,200
RekSai,TheSkyfallsforme,Rin,4,11,0,17,11,18428,332793,27300,50413,5687,65099,2,0,32,9,3,17201,14550,0.0,False,True,False,17,2,0,0,96,38,0,494,0,0,0,2,0,17,67,0,4,4,910.4752323774841,3,26,25,0,2,0,1799.098568802,573.6566855045862,14,2,1,58.00000008940697,0,28.0,3,0.5714285714285714,3,,0,0,6,0.0,1,2,0,14,28,0,0,0,0.18350601336534467,1,3,7,True,100
Ekko,Ash Maverick,00001,11,4,7,5,5,15380,258889,23963,37932,0,6407,0,0,28,2,7,11738,10575,0.0,False,False,False,4,1,881,0,116,9,0,468,152,0,0,0,0,5,85,0,1,2,799.1746368126518,1,8,10,0,0,0,1799.098568802,391.48645163602725,4,2,1,52.00000008940697,0,1.4285714285714286,3,0.43478260869565216,0,,0,0,8,0.0,0,1,0,11,10,0,1,0,0.20732688751760053,0,0,0,False,200
Zyra,Victør,NA1,11,4,4,5,8,12489,217519,15370,19249,0,16388,0,0,32,11,2,10172,8350,0.0,False,False,False,4,1,582,0,100,24,0,423,69,0,0,0,0,5,66,0,2,6,597.7635851067085,1,13,23,0,1,0,1542.819488459,395.62165083771595,9,1,1,53.60000005364418,0,3.25,1,0.65,1,,0,0,2,0.0,0,0,0,4,13,0,1,0,0.2139377470547461,0,0,3,False,100
Kayn,TheSkyfallsforme,Rin,4,11,4,6,3,12746,247304,11553,25595,0,39811,0,0,21,2,4,11021,10400,0.0,False,True,False,3,1,312,0,87,37,0,249,81,0,0,0,0,6,57,0,4,0,449.29813445714143,1,0,29,0,0,0,1542.819488459,428.6180073498101,0,3,1,59.65000009536743,0,2.25,0,0.4090909090909091,1,,0,0,0,0.0,1,2,0,0,9,0,0,0,0.16236120870279694,1,0,4,True,200
Vi,david,rdg1,11,4,8,4,5,11512,204229,10642,35817,835,14894,1,0,18,9,2,10189,9750,0.0,False,False,False,3,1,744,0,108,9,0,270,244,0,0,0,0,4,76,0,0,5,360.31503820028655,0,41,10,0,0,0,1772.190031089,344.9922334227913,7,1,1,54.000000059604645,0,1.125,1,0.391304347826087,1,,1,6,0,0.0,1,0,0,3,9,0,0,0,0.11203619630577981,1,1,5,False,100
Kayn,TheSkyfallsforme,Rin,4,11,4,16,8,16830,312914,36674,34255,4428,50959,1,0,22,3,5,16730,13975,1.0,False,False,False,12,2,886,0,125,17,0,365,92,0,0,2,1,16,88,1,2,1,1241.6638940508135,4,0,12,1,1,0,1772.190031089,566.4473041912661,0,3,1,64.00000011920929,0,6.0,2,0.7741935483870968,3,,1,0,0,0.0,0,3,0,4,24,0,1,1,0.37764039102490427,0,4,3,True,200
Ekko,6ft4wasian,DARKN,4,11,11,6,2,16342,268997,20019,49348,708,25971,0,0,27,2,5,13449,12700,0.0,False,False,False,2,2,532,0,138,6,0,403,361,0,0,1,0,6,93,0,0,0,589.7104927018036,0,4,8,0,0,0,2036.8977249060001,396.17203367426816,1,2,1,62.00000011920929,1,0.7272727272727273,1,0.23529411764705882,1,,0,0,3,0.0,1,0,0,0,8,0,0,0,0.12150144068622604,1,1,2,True,100
XinZhao,TheSkyfallsforme,Rin,4,11,6,19,14,19796,332500,47765,76189,2016,67673,0,0,36,6,3,16866,13975,0.0,False,True,False,8,3,801,0,120,6,0,651,222,0,1,3,1,19,78,2,1,3,1407.0123784110267,4,35,6,0,1,0,2036.8977249060001,496.82929897557915,15,2,1,64.00000005960464,0,5.5,1,0.6346153846153846,1,,3,5,0,0.0,0,3,0,6,33,0,1,2,0.25998762763723177,0,2,7,False,200
Rengar,Pheramlynd,3888,4,11,4,5,2,11044,202435,10510,28718,5801,26227,2,0,15,2,4,10561,9800,0.0,False,False,False,2,1,584,0,96,13,0,258,137,0,0,0,0,5,69,0,1,0,420.85360976610804,0,4,11,1,1,0,1498.4491048900002,422.90827320693006,3,2,1,57.75000011920929,0,1.75,2,0.5384615384615384,0,,2,0,0,0.0,1,1,0,0,7,0,0,0,0.15233005167937994,1,3,5,False,100
RekSai,TheSkyfallsforme,Rin,4,11,2,11,12,14769,198419,16452,30631,3815,27016,2,1,21,5,2,12001,8325,0.0,False,False,False,7,3,654,0,95,14,0,362,37,0,1,1,0,11,60,0,1,3,658.7687771000167,3,20,10,0,1,0,1498.4491048900002,480.57684378884085,11,2,1,48.000000059604645,0,11.5,2,0.7666666666666667,3,,0,0,4,0.0,0,3,0,0,23,0,2,0,0.18839459662403402,0,3,2,True,200
Kayn,TheSkyfallsforme,Rin,4,11,4,7,7,13276,234606,18854,25531,0,7227,0,0,14,3,3,12098,11250,0.0,False,False,False,3,2,529,0,126,10,0,310,132,0,0,1,0,7,90,0,1,0,668.848788485895,1,0,9,0,0,0,1691.366212606,429.1869376045941,0,3,1,64.00000008940697,0,3.5,3,0.7777777777777778,0,,1,0,0,1.0,0,1,0,2,14,0,0,0,0.2292905298521005,0,0,0,False,100
Pantheon,Aeon,LCS,11,4,2,4,15,14746,247466,17537,40961,830,45177,1,0,25,7,2,11109,9875,0.0,False,False,False,2,1,792,1,87,22,0,276,48,0,0,0,0,4,56,1,1,5,622.1407313550985,2,18,18,0,0,0,1691.366212606,394.0967420860819,9,1,1,58.00000008940697,0,9.5,0,0.48717948717948717,1,,0,0,0,0.0,1,0,0,12,19,0,0,1,0.16569437981215562,1,1,8,True,200
JarvanIV,TheSkyfallsforme,Rin,4,11,6,8,4,9860,158473,16227,33502,287,7039,0,0,17,6,1,9538,9100,1.0,False,False,False,5,2,750,1,92,4,0,500,174,0,0,2,0,8,72,0,0,2,688.6180473723618,1,13,6,2,0,1,1413.8852703290002,404.77750021352733,5,2,1,70.00000008940697,0,2.0,1,0.6,3,,2,0,0,0.0,0,0,0,3,12,0,0,0,0.2206788685334087,0,0,2,False,100
Udyr,Foviac,NACUH,4,11,5,6,10,15961,263485,21041,29601,6389,50156,1,0,18,5,3,11901,10890,0.0,False,False,False,5,1,611,0,111,21,0,1446,79,0,0,0,0,6,76,0,2,0,892.9027947799717,1,14,8,1,0,0,1413.8852703290002,505.05197406069436,8,2,1,76.00000008940697,0,3.2,0,0.48484848484848486,0,,1,0,0,0.0,1,1,0,4,16,0,0,0,0.22431779178047737,1,3,5,True,200
Kayn,TheSkyfallsforme,Rin,4,11,3,11,13,19132,322331,23398,35988,4348,65562,0,1,36,7,5,15839,14675,0.0,False,False,False,7,2,324,0,122,10,0,384,74,0,0,2,1,11,79,1,0,5,785.3972529114193,2,16,13,0,1,0,1787.511176011,531.6554499617304,7,2,2,78.00000008940697,0,8.0,3,0.6153846153846154,6,,0,0,0,0.0,1,0,0,4,24,0,1,1,0.18161213378761426,1,3,8,True,100
Nocturne,Guess da number,NA1,4,11,5,9,7,15014,255798,22754,43768,0,13240,0,0,20,9,4,12951,12250,0.0,False,False,False,3,2,609,0,141,4,0,731,174,0,0,1,0,9,93,0,0,0,763.7943066861128,2,11,6,0,0,0,1787.511176011,434.7443862996959,8,2,0,68.00000008940697,0,3.2,0,0.6666666666666666,3,,2,0,2,0.0,0,1,0,2,16,0,0,0,0.2140007278846355,0,0,0,False,200
Kayn,TheSkyfallsforme,Rin,4,11,2,10,4,6983,116649,9982,14085,937,25980,1,0,9,2,0,8428,7200,0.0,False,False,False,9,2,566,0,33,18,0,135,38,0,0,2,0,10,20,0,2,0,655.1623899449228,1,0,11,0,0,0,914.188129355,553.1865337792182,0,3,2,54.500000059604645,0,7.0,2,0.4827586206896552,0,,1,0,0,1.0,0,1,0,2,14,0,0,0,0.23651489874158943,0,1,6,True,100
Hecarim,DavidsJG Returns,CHALL,11,6,10,2,1,4663,85155,6810,20986,0,0,0,0,3,1,0,4653,4870,0.0,False,False,False,0,1,210,0,52,4,0,46,179,0,0,0,0,2,40,0,0,0,447.0157093009402,0,27,6,0,0,0,914.188129355,305.41456208197803,1,1,0,49.50000008940697,0,0.3,0,0.375,0,,0,2,0,0.0,0,1,0,0,3,0,0,0,0.1897966680665198,0,0,0,False,200
Hecarim,TheSkyfallsforme,Rin,6,11,2,9,5,13382,281739,19110,31778,1205,40458,1,0,14,3,2,12099,11750,1.0,False,False,False,8,3,1270,0,113,17,0,264,12,0,1,1,0,9,75,0,1,2,732.7545221394067,1,57,17,0,0,0,1564.836491595,463.9098028326997,10,2,1,72.00000008940697,1,7.0,2,0.5384615384615384,1,,1,9,0,0.0,1,1,0,11,14,0,0,0,0.2196747757362857,1,3,7,True,100
Poppy,love poppy,NA1,11,4,4,5,3,11384,182415,15460,22282,0,7873,0,0,28,6,4,9601,9475,0.0,False,False,False,3,1,610,0,101,12,0,647,84,0,0,0,0,5,68,0,0,5,592.7851509853324,2,35,15,0,0,0,1564.836491595,368.1338343697024,6,2,1,66.00000008940697,0,2.0,1,0.4444444444444444,0,,1,6,0,0.0,0,1,0,6,8,0,0,0,0.264630390536316,0,0,0,False,200
Belveth,困困熊,奈奈宝贝,11,4,4,20,9,20111,318776,26303,33449,6997,44301,0,1,35,3,10,18104,15125,0.0,False,True,False,11,2,759,0,106,23,0,469,121,0,0,3,1,20,79,1,0,3,800.4748866438521,3,21,20,0,1,0,1971.5821915000001,550.9611519091975,13,2,1,60.000000059604645,0,7.25,5,0.6590909090909091,4,,4,0,0,0.0,0,0,0,4,29,0,0,1,0.21309623588962678,0,6,2,True,100
Poppy,YsabellaLouise,meow,11,4,10,10,13,15268,249577,27711,41992,1551,34952,0,1,39,5,7,14343,13375,0.0,False,False,False,7,2,555,0,103,23,0,1381,355,0,0,1,0,10,75,0,2,2,843.342920209421,1,57,9,4,2,0,1971.5821915000001,436.51183732238025,16,2,1,72.70000010728836,1,2.3,5,0.6216216216216216,4,,0,16,0,0.0,1,2,0,0,23,0,0,0,0.25258477368020693,1,2,6,False,200
Hecarim,Solomon,xyi,6,11,6,1,7,13737,266869,10281,43128,25,19445,0,0,19,5,2,10640,10600,0.0,False,False,False,0,1,357,0,130,22,0,206,199,0,0,0,0,1,81,0,0,3,347.3765545473391,0,37,26,0,0,0,1775.8069819690002,359.5203073067685,4,2,1,78.00000008940697,0,1.3333333333333333,0,0.34782608695652173,1,,0,2,0,0.0,0,0,0,6,8,0,0,0,0.12336940935201605,0,0,6,False,100
Belveth,困困熊,奈奈宝贝,11,4,5,7,8,14291,222132,16202,27113,2894,28760,2,1,21,0,6,11861,10700,0.0,False,False,False,2,1,482,0,97,19,0,353,110,0,0,0,1,7,72,1,1,0,547.4368649870645,4,22,19,2,0,0,1775.8069819690002,400.78439260730096,8,1,0,35.6000000834465,1,3.0,5,0.4166666666666667,1,,1,0,0,0.0,1,1,0,6,15,0,1,1,0.1401506789671512,1,5,2,True,200
Ekko,Last Breath,NA01,4,11,6,13,13,19755,396403,32894,46759,10120,47858,2,0,33,4,5,17638,16265,0.0,False,False,False,4,2,584,0,149,18,0,633,204,0,0,1,0,13,108,1,1,2,965.8914965939509,2,3,8,0,1,0,2043.3622792620001,517.9347828715601,2,3,1,70.00000008940697,0,4.333333333333333,0,0.65,1,,2,0,6,0.0,1,1,0,1,26,0,0,1,0.25508531410350305,1,5,3,True,100
Khazix,Solomon,xyi,4,11,8,10,4,15903,273916,24664,37105,1214,32703,1,0,33,5,5,14122,13200,0.0,False,True,False,4,1,739,0,111,22,0,277,280,0,0,0,0,10,79,0,1,4,724.2400908697351,2,0,9,1,1,0,2043.3622792620001,414.6897661668155,0,1,1,56.00000008940697,0,1.75,2,0.35,2,,2,0,3,0.0,0,0,0,2,14,0,0,0,0.1646159281023809,0,1,5,False,200
Ekko,夜见罗刹,6666,11,4,8,6,0,9614,182605,12684,35551,0,14767,0,0,21,8,0,9154,8950,0.0,False,False,False,3,2,394,0,94,5,0,413,226,0,0,1,0,6,67,0,0,4,511.6112933443461,1,5,6,0,0,0,1487.59467251,369.2502252928427,1,2,1,57.20000007748604,0,0.75,0,0.5,1,,2,0,9,0.0,0,1,0,0,6,0,0,0,0.17372113611355658,0,0,1,False,100
Khazix,Solomon,xyi,4,11,5,9,9,12122,188858,23427,27047,136,34376,0,0,16,3,2,11033,10750,0.0,True,False,False,3,2,563,1,88,8,0,162,130,0,0,1,0,9,49,0,1,1,944.9144929063673,2,0,2,3,0,1,1487.59467251,445.0004461576882,0,2,1,56.00000002980232,2,3.6,1,0.5806451612903226,1,,0,0,2,0.0,0,1,0,0,18,0,0,0,0.26852335084172263,1,0,5,True,200
Kayn,Solomon,xyi,4,11,9,16,4,12000,183472,30089,29745,221,11626,1,0,14,3,0,12679,12600,0.0,False,False,False,7,2,417,1,69,16,0,218,269,0,0,1,0,16,49,0,1,0,1177.4659476159811,1,1,9,1,0,1,1533.2736404440002,496.1805808182065,0,2,1,46.000000059604645,1,2.2222222222222223,2,0.8333333333333334,3,,2,0,0,0.0,0,3,0,0,20,0,0,0,0.37396124551433946,0,1,2,False,100
Corki,xeirzo,600,4,11,5,15,12,15058,270478,36413,26667,6444,60250,2,0,37,6,13,14500,11358,0.0,True,False,False,11,3,426,0,82,28,0,220,108,0,1,3,0,15,57,0,2,0,1424.9119937699697,2,6,19,0,0,0,1533.2736404440002,567.4192789132967,0,2,1,56.00000008940697,3,5.4,5,0.7297297297297297,4,,3,0,2,0.0,1,0,0,8,27,0,0,0,0.3426079538507366,1,4,3,True,200
Zac,kimchi,chubs,11,4,2,3,12,16401,231514,13635,39336,1037,38216,0,0,23,9,1,11160,10000,1.0,False,False,False,3,1,966,0,111,12,302,511,78,0,0,0,1,3,76,1,3,0,449.10499862966674,2,65,4,0,0,0,1821.6354057570002,367.60025123371304,10,2,2,57.00000008940697,0,7.5,5,0.5769230769230769,1,,0,8,3,0.0,1,0,0,2,15,0,0,1,0.14828298277582927,1,2,5,True,100
Khazix,Solomon,xyi,4,11,5,5,2,13549,252690,11695,26093,0,12392,0,0,28,6,9,11742,10575,0.0,False,False,False,3,1,872,0,121,25,0,239,177,0,0,0,0,5,83,0,2,3,385.22589679293367,1,1,16,2,0,0,1821.6354057570002,386.77318432428723,0,2,0,70.00000008940697,0,1.4,1,0.4666666666666667,1,,0,0,2,0.0,0,0,0,4,7,0,0,0,0.10665252966103174,0,0,3,False,200
LeeSin,TTV BroKenSSB,TTV,4,11,7,9,5,11389,161056,15142,29000,5067,33304,1,0,13,8,0,11035,10925,0.0,False,False,False,2,2,518,0,58,28,0,407,107,0,0,1,0,9,41,0,3,1,656.8134379356067,3,12,15,0,1,0,1383.25862275,478.66468344503943,2,2,1,64.00000008940697,1,2.0,2,0.4827586206896552,4,,2,2,5,0.0,0,1,0,0,14,0,0,0,0.1889626485708627,0,5,0,True,100
Khazix,Solomon,xyi,4,11,5,10,5,11498,185277,19074,23787,0,19746,0,0,14,1,2,11577,11100,0.0,False,False,False,3,2,462,0,59,36,0,228,113,0,0,1,0,10,38,0,4,0,827.3700231665517,0,0,13,0,0,0,1383.25862275,502.1981080444705,0,2,1,57.750000059604645,0,3.0,2,0.5,0,,1,0,1,0.0,0,2,0,2,15,0,0,0,0.21936651315386044,0,0,6,False,200
Khazix,Solomon,xyi,4,11,2,4,4,7300,125796,7138,16607,0,14237,0,0,9,2,2,7020,4575,0.0,False,False,False,4,2,297,0,75,12,0,158,28,0,0,1,0,4,54,0,2,1,466.0529057467649,1,0,3,0,0,0,918.953035462,458.392736330206,0,2,1,64.00000008940697,0,4.0,0,0.4,0,,0,0,3,1.0,0,1,0,0,8,0,0,0,0.1682669271338713,0,0,4,True,100
Kindred,kimchi,chubs,11,4,4,3,0,5501,95372,4498,14780,0,6796,0,0,11,4,0,5112,4550,0.0,False,False,False,2,1,393,0,61,0,1379,135,71,0,0,0,0,3,46,0,0,0,293.7248534876694,0,0,0,0,0,0,918.953035462,333.81841664128234,0,2,1,44.000000059604645,0,0.75,0,0.3333333333333333,1,,0,0,4,0.0,0,0,0,2,3,0,0,0,0.15076726543078078,0,0,2,False,200
Viego,mew mew mew mew,ˆ ˉ ˆ,4,11,12,2,8,11668,211659,11245,46921,274,34749,0,0,23,9,2,9392,9258,0.0,True,False,False,0,1,399,0,90,17,0,171,264,0,0,0,0,2,70,0,2,1,381.02802110176435,2,15,18,0,0,0,1770.8740035350002,318.2252465626147,4,2,1,55.75000014901161,0,0.8333333333333334,0,0.45454545454545453,1,,0,0,2,0.0,0,0,0,0,10,0,0,0,0.1274918792246234,0,1,4,False,100
Khazix,Solomon,xyi,4,11,5,15,5,19134,317476,29991,29744,3220,30288,1,0,21,3,7,16065,13975,0.0,False,False,False,8,2,367,0,107,52,0,161,108,0,0,1,0,15,67,1,2,1,1016.1505814899352,2,0,33,0,0,0,1770.8740035350002,544.3283441613007,0,2,1,48.00000002980232,0,4.0,1,0.5128205128205128,5,,1,0,1,1.0,0,8,0,2,20,0,1,1,0.2077751849414271,1,1,3,True,200
Udyr,Solomon,xyi,4,11,8,1,4,11017,202011,10848,30755,1822,20726,1,0,17,1,7,8614,8350,0.0,False,False,False,0,1,575,0,92,10,0,1572,199,0,0,0,0,1,73,0,1,0,425.44773684021084,1,8,9,0,2,0,1529.9618089330002,337.81495809718837,0,2,1,72.50000008940697,0,0.625,0,0.4166666666666667,0,,0,0,0,0.0,0,0,0,2,5,0,0,0,0.1496934286756246,0,1,5,False,100
XinZhao,그어살,777,11,4,3,15,10,14356,210303,30007,50679,1441,38422,2,0,23,4,1,12907,11025,0.0,False,True,False,6,3,842,0,58,48,0,539,110,0,1,2,0,15,44,0,3,2,1176.7871868518284,2,30,18,1,0,0,1529.9618089330002,506.17348042830366,11,2,1,68.00000008940697,0,8.333333333333334,2,0.7142857142857143,5,,0,1,0,0.0,1,0,0,2,25,0,1,0,0.2910661104417214,1,4,2,True,200
JarvanIV,Truck Driver,LEE,11,4,6,8,16,14869,188379,18857,35296,422,36327,0,0,17,2,4,12095,10625,0.0,False,True,False,2,1,484,0,81,19,0,424,122,0,0,0,1,8,53,1,2,1,637.1051000703603,3,12,11,0,1,0,1775.95397653,408.6262128673981,7,3,1,49.60000005364418,0,4.0,0,0.7741935483870968,1,,0,1,0,0.0,1,0,0,11,24,0,0,1,0.19707389545718187,1,4,5,True,100
Kayn,Solomon,xyi,4,11,8,12,6,15279,309742,32311,31767,1380,10543,0,0,12,1,1,14766,14200,0.0,False,False,False,3,3,403,0,112,35,0,351,207,0,1,2,0,12,90,0,1,0,1091.6392210866793,0,0,25,1,0,0,1775.95397653,498.88509745471066,0,1,1,48.40000009536743,1,2.25,0,0.6923076923076923,3,,0,0,0,0.0,0,2,0,6,18,0,0,0,0.2997256763179843,0,1,3,False,200
