Game,Region
LA2_1492833433,americas
LA2_1492821937,americas
LA2_1492808593,americas
LA2_1492801531,americas
LA2_1492791999,americas
LA2_1492768038,americas
LA2_1492760572,americas
LA2_1492229296,americas
LA2_1492219559,americas
LA2_1492213109,americas
LA2_1492203926,americas
LA2_1492202196,americas
LA2_1492199418,americas
LA2_1492191389,americas
LA2_1492184017,americas
LA2_1492175783,americas
LA2_1492173476,americas
LA2_1492169041,americas
LA2_1492156906,americas
LA2_1491996334,americas
LA2_1491989431,americas
LA2_1491979750,americas
LA2_1491970580,americas
LA2_1491627655,americas
LA2_1491620501,americas
LA2_1491613903,americas
LA2_1491609742,americas
LA2_1491599350,americas
LA2_1491597094,americas
LA2_1491590191,americas
LA2_1490598777,americas
LA2_1500616227,americas
LA2_1500611940,americas
LA2_1500608797,americas
LA2_1500564910,americas
LA2_1500559067,americas
LA2_1500551289,americas
LA2_1500485289,americas
LA2_1500478081,americas
LA2_1500467787,americas
LA2_1500463234,americas
LA2_1500456256,americas
LA2_1500451476,americas
LA2_1500427601,americas
LA2_1500346541,americas
LA2_1500335445,americas
LA2_1500323177,americas
LA2_1500299892,americas
LA2_1500291171,americas
LA2_1500282672,americas
LA2_1500269805,americas
LA2_1500265276,americas
LA2_1500254218,americas
LA2_1500250142,americas
LA2_1500245303,americas
LA2_1500241152,americas
LA2_1500237094,americas
LA2_1500229945,americas
LA2_1500228110,americas
LA2_1500223122,americas
LA2_1500219155,americas
LA2_1500217186,americas
LA2_1500156866,americas
LA2_1500144779,americas
LA2_1500136709,americas
LA2_1500122558,americas
LA2_1500115084,americas
LA2_1500103853,americas
LA2_1500092493,americas
LA2_1500082553,americas
LA2_1500075701,americas
LA2_1500066920,americas
LA2_1500055615,americas
LA2_1500049705,americas
LA2_1500045136,americas
LA2_1500037706,americas
LA2_1500032282,americas
LA2_1500028078,americas
LA2_1499886292,americas
LA2_1499879359,americas
LA2_1499873349,americas
KR_7612789562,asia
KR_7612775018,asia
KR_7612743046,asia
KR_7612716107,asia
KR_7612679479,asia
KR_7612615867,asia
KR_7604494966,asia
KR_7604457465,asia
KR_7604429282,asia
KR_7604395573,asia
KR_7604379541,asia
KR_7604355608,asia
KR_7603332164,asia
KR_7603280837,asia
KR_7603255805,asia
KR_7603222115,asia
KR_7593687602,asia
KR_7593661050,asia
KR_7593626140,asia
KR_7593583740,asia
KR_7593556824,asia
KR_7593529956,asia
KR_7590917489,asia
KR_7590886050,asia
KR_7587752921,asia
KR_7587716916,asia
KR_7584397250,asia
KR_7584368480,asia
KR_7582252460,asia
KR_7582182510,asia
KR_7580018862,asia
KR_7579999280,asia
KR_7563991554,asia
KR_7563965125,asia
KR_7563925004,asia
KR_7563881837,asia
KR_7563849682,asia
KR_7563826130,asia
KR_7563797059,asia
KR_7563764528,asia
KR_7563741543,asia
KR_7563707832,asia
KR_7563693650,asia
KR_7563675075,asia
KR_7563644558,asia
KR_7563627571,asia
KR_7563615061,asia
KR_7563599505,asia
KR_7563578425,asia
KR_7558302499,asia
NA1_5273974108,americas
NA1_5272920633,americas
NA1_5269862499,americas
NA1_5265086263,americas
NA1_5260118057,americas
NA1_5243540169,americas
NA1_5241700324,americas
NA1_5235684436,americas
NA1_5235289446,americas
NA1_5235273111,americas
NA1_5235251094,americas
NA1_5234284016,americas
NA1_5229535609,americas
NA1_5225295823,americas
NA1_5225270347,americas
NA1_5224391073,americas
NA1_5221703767,americas
NA1_5221678545,americas
NA1_5221669100,americas
NA1_5221470946,americas
NA1_5221443808,americas
NA1_5220976415,americas
NA1_5220947025,americas
NA1_5219495535,americas
NA1_5218088006,americas
NA1_5218071769,americas
NA1_5217939675,americas
NA1_5217926885,americas
NA1_5217753506,americas
NA1_5210860899,americas
NA1_5210848136,americas
NA1_5210813143,americas
NA1_5210781432,americas
NA1_5210507038,americas
NA1_5210482130,americas
NA1_5210455428,americas
NA1_5210428000,americas
NA1_5209960331,americas
NA1_5209925719,americas
NA1_5209891530,americas
NA1_5209884469,americas
NA1_5209356613,americas
NA1_5208229070,americas
NA1_5208201060,americas
NA1_5207910414,americas
NA1_5207902501,americas
NA1_5207887012,americas
NA1_5207033280,americas
NA1_5207012995,americas
NA1_5206981195,americas
LA2_1500490983,americas
LA2_1500488629,americas
LA2_1500298724,americas
LA2_1500108032,americas
LA2_1499876003,americas
LA2_1499718102,americas
LA2_1499443041,americas
LA2_1499227590,americas
LA2_1498745868,americas
LA2_1498735205,americas
LA2_1498266618,americas
LA2_1498263158,americas
LA2_1498026603,americas
LA2_1497961000,americas
LA2_1497959225,americas
LA2_1497694404,americas
LA2_1497329552,americas
LA2_1497315112,americas
LA2_1497119747,americas
LA2_1496880226,americas
LA2_1496710040,americas
LA2_1496441764,americas
LA2_1496215121,americas
LA2_1495964369,americas
LA2_1495499480,americas
LA2_1495493558,americas
LA2_1495355566,americas
LA2_1495203625,americas
LA2_1494943278,americas
LA2_1494742689,americas
LA2_1494574273,americas
LA2_1494396253,americas
LA2_1494194765,americas
LA2_1494029993,americas
LA2_1493827306,americas
LA2_1493586595,americas
LA2_1493366990,americas
LA2_1493195801,americas
LA2_1493007316,americas
LA2_1492771977,americas
LA2_1492627577,americas
LA2_1492625105,americas
LA2_1492196514,americas
LA2_1492182764,americas
LA2_1489232820,americas
LA2_1489224824,americas
LA2_1489223442,americas
LA2_1489147578,americas
LA2_1489134964,americas
LA2_1489070527,americas
LA2_1500615553,americas
LA2_1500514961,americas
LA2_1500504565,americas
LA2_1499301469,americas
LA2_1498348274,americas
LA2_1498340344,americas
LA2_1498331591,americas
LA2_1498310172,americas
LA2_1497022313,americas
LA2_1497018056,americas
LA2_1497006996,americas
LA2_1496803802,americas
LA2_1496149295,americas
LA2_1495993526,americas
LA2_1495972457,americas
LA2_1495959868,americas
LA2_1495643821,americas
LA2_1495633833,americas
LA2_1495329301,americas
LA2_1495321055,americas
LA2_1495276270,americas
LA2_1495163906,americas
LA2_1494774331,americas
LA2_1494752738,americas
LA2_1493694445,americas
LA2_1493619535,americas
LA2_1493569737,americas
LA2_1493560475,americas
LA2_1493554525,americas
LA2_1493546631,americas
LA2_1493525845,americas
LA2_1493520334,americas
LA2_1493492288,americas
LA2_1493485213,americas
LA2_1493351558,americas
LA2_1493288377,americas
LA2_1493207479,americas
LA2_1493183400,americas
LA2_1492923031,americas
LA2_1492723577,americas
LA2_1492595038,americas
LA2_1492585687,americas
LA2_1492564198,americas
LA2_1492459778,americas
LA2_1491936664,americas
LA2_1491710720,americas
LA2_1491709686,americas
LA2_1490767277,americas
LA2_1490759802,americas
LA2_1490409008,americas
LA1_1615272784,americas
LA1_1615263088,americas
LA1_1615227192,americas
LA1_1615215627,americas
LA1_1615208209,americas
LA1_1615201045,americas
LA1_1615193126,americas
LA1_1615037442,americas
LA1_1615027977,americas
LA1_1615018668,americas
LA1_1614861204,americas
LA1_1614845884,americas
LA1_1614822197,americas
LA1_1614761567,americas
LA1_1614751602,americas
LA1_1614739722,americas
LA1_1614734838,americas
LA1_1614727252,americas
LA1_1614714797,americas
LA1_1614603328,americas
LA1_1614591572,americas
LA1_1614574260,americas
LA1_1614497567,americas
LA1_1614490554,americas
LA1_1614470892,americas
LA1_1614464325,americas
LA1_1614369441,americas
LA1_1614351306,americas
LA1_1614336185,americas
LA1_1614319396,americas
LA1_1614071749,americas
LA1_1614058176,americas
LA1_1614036006,americas
LA1_1614013412,americas
LA1_1614000459,americas
LA1_1613989480,americas
LA1_1613978635,americas
LA1_1613968837,americas
LA1_1613823086,americas
LA1_1613812141,americas
LA1_1613766928,americas
LA1_1613747962,americas
LA1_1613736228,americas
LA1_1613725210,americas
LA1_1613558207,americas
LA1_1613544767,americas
LA1_1613535254,americas
LA1_1613514234,americas
LA1_1613499608,americas
LA1_1613485944,americas
LA2_1495996712,americas
LA2_1495991309,americas
LA2_1495981629,americas
LA2_1495969664,americas
LA2_1495951933,americas
LA2_1495945225,americas
LA2_1495934895,americas
LA2_1495921263,americas
LA2_1495913981,americas
LA2_1495908516,americas
LA2_1495905743,americas
LA2_1495899544,americas
LA2_1495850316,americas
LA2_1495848210,americas
LA2_1495843218,americas
LA2_1495840013,americas
LA2_1495754855,americas
LA2_1495735205,americas
LA2_1495667074,americas
LA2_1495655709,americas
LA2_1495639834,americas
LA2_1495633479,americas
LA2_1495626975,americas
LA2_1495624084,americas
LA2_1495620057,americas
LA2_1495616416,americas
LA2_1495527026,americas
LA2_1495519235,americas
LA2_1495511435,americas
LA2_1495507916,americas
LA2_1495439056,americas
LA2_1495435874,americas
LA2_1495436555,americas
LA2_1495437392,americas
LA2_1495435522,americas
LA2_1495436011,americas
LA2_1495274989,americas
LA2_1495264806,americas
LA2_1495253377,americas
LA2_1495249661,americas
LA2_1495244786,americas
LA2_1495079341,americas
LA2_1495069682,americas
LA2_1495068095,americas
LA2_1495058839,americas
LA2_1495054664,americas
LA2_1495051405,americas
LA2_1495033084,americas
LA2_1495027328,americas
LA2_1495018690,americas
LA2_1497726438,americas
LA2_1495026736,americas
LA2_1494760451,americas
LA2_1488792556,americas
LA2_1488789578,americas
LA2_1488786090,americas
LA2_1488779855,americas
LA2_1488778175,americas
LA2_1486820104,americas
LA2_1486805555,americas
LA2_1486802097,americas
LA2_1486797271,americas
LA2_1486789848,americas
LA2_1486787949,americas
LA2_1486568977,americas
LA2_1486568060,americas
LA2_1486565046,americas
LA2_1486557944,americas
LA2_1486555643,americas
LA2_1486511593,americas
LA2_1486501877,americas
LA2_1486489564,americas
LA2_1486395451,americas
LA2_1486384325,americas
LA2_1486286597,americas
LA2_1486282252,americas
LA2_1486276368,americas
LA2_1486133517,americas
LA2_1486127762,americas
LA2_1486123711,americas
LA2_1486116343,americas
LA2_1485954046,americas
LA2_1485947147,americas
LA2_1485937620,americas
LA2_1485930245,americas
LA2_1485919286,americas
LA2_1485879872,americas
LA2_1485876162,americas
LA2_1485868824,americas
LA2_1485867605,americas
LA2_1485864364,americas
LA2_1485842854,americas
LA2_1485838542,americas
LA2_1485835951,americas
LA2_1485835145,americas
LA2_1485821563,americas
LA2_1485805410,americas
LA2_1485793478,americas
LA2_1485732412,americas
LA2_1485724156,americas
NA1_5274025984,americas
NA1_5274005967,americas
NA1_5273851916,americas
NA1_5267060657,americas
NA1_5267048349,americas
NA1_5266997765,americas
NA1_5266978431,americas
NA1_5266617763,americas
NA1_5266586347,americas
NA1_5266558363,americas
NA1_5266547168,americas
NA1_5266118129,americas
NA1_5266105212,americas
NA1_5266088581,americas
NA1_5264640607,americas
NA1_5264619362,americas
NA1_5264602933,americas
NA1_5259932872,americas
NA1_5259909007,americas
NA1_5259818612,americas
NA1_5259406307,americas
NA1_5259384185,americas
NA1_5259358429,americas
NA1_5259334033,americas
NA1_5259154207,americas
NA1_5258709601,americas
NA1_5258693758,americas
NA1_5258685763,americas
NA1_5258666473,americas
NA1_5258647444,americas
NA1_5251696015,americas
NA1_5251672717,americas
NA1_5251567469,americas
NA1_5250107756,americas
NA1_5247751312,americas
NA1_5247700487,americas
NA1_5246620728,americas
NA1_5246614821,americas
NA1_5246602151,americas
NA1_5246015706,americas
NA1_5245496633,americas
NA1_5215851444,americas
NA1_5215820843,americas
NA1_5215521377,americas
NA1_5214880315,americas
NA1_5214854320,americas
NA1_5214762864,americas
NA1_5214720326,americas
NA1_5214691593,americas
NA1_5176160571,americas
BR1_3089556669,americas
BR1_3089550307,americas
BR1_3089522516,americas
BR1_3082724978,americas
BR1_3082709666,americas
BR1_3082686242,americas
BR1_3082662917,americas
BR1_3082646034,americas
BR1_3082614968,americas
BR1_3082598681,americas
BR1_3082588584,americas
BR1_3082353827,americas
BR1_3082343192,americas
BR1_3082327448,americas
BR1_3082309884,americas
BR1_3082298294,americas
BR1_3082284756,americas
BR1_3081969669,americas
BR1_3081962662,americas
BR1_3081947273,americas
BR1_3081939315,americas
BR1_3081277614,americas
BR1_3081264114,americas
BR1_3081247147,americas
BR1_3081235747,americas
BR1_3081065068,americas
BR1_3081049769,americas
BR1_3080964066,americas
BR1_3080954480,americas
BR1_3080939792,americas
BR1_3080919730,americas
BR1_3080914567,americas
BR1_3080905636,americas
BR1_3080890692,americas
BR1_3080880480,americas
BR1_3080864162,americas
BR1_3080386149,americas
BR1_3080376692,americas
BR1_3080366320,americas
BR1_3080352548,americas
BR1_3080345203,americas
BR1_3080104079,americas
BR1_3080089719,americas
BR1_3080074606,americas
BR1_3080059261,americas
BR1_3080050057,americas
BR1_3080035859,americas
BR1_3080031028,americas
BR1_3079850248,americas
BR1_3079838242,americas
LA2_1500457789,americas
LA2_1500452617,americas
LA2_1500447507,americas
LA2_1500443018,americas
LA2_1500433379,americas
LA2_1500424160,americas
LA2_1500419585,americas
LA2_1500377798,americas
LA2_1500364904,americas
LA2_1500245802,americas
LA2_1500239371,americas
LA2_1500234682,americas
LA2_1500172849,americas
LA2_1500158945,americas
LA2_1500151957,americas
LA2_1500143449,americas
LA2_1500136236,americas
LA2_1500122987,americas
LA2_1499969998,americas
LA2_1499959013,americas
LA2_1499933280,americas
LA2_1499923291,americas
LA2_1499766784,americas
LA2_1499759079,americas
LA2_1499750239,americas
LA2_1499734679,americas
LA2_1499725314,americas
LA2_1499690040,americas
LA2_1499679187,americas
LA2_1499668555,americas
LA2_1499638007,americas
LA2_1499626792,americas
LA2_1499623122,americas
LA2_1499533633,americas
LA2_1499524051,americas
LA2_1499509811,americas
LA2_1499498585,americas
LA2_1499486934,americas
LA2_1499488082,americas
LA2_1499461690,americas
LA2_1499458086,americas
LA2_1499425342,americas
LA2_1499420849,americas
LA2_1499412656,americas
LA2_1499292131,americas
LA2_1499281497,americas
LA2_1499268202,americas
LA2_1499255775,americas
LA2_1499245734,americas
LA2_1499214842,americas
NA1_5266772944,americas
NA1_5266746006,americas
NA1_5266705711,americas
NA1_5266656703,americas
NA1_5266617462,americas
NA1_5266587571,americas
NA1_5266561877,americas
NA1_5266525579,americas
NA1_5266508425,americas
NA1_5266486671,americas
NA1_5266387358,americas
NA1_5266368664,americas
NA1_5266355238,americas
NA1_5266074049,americas
NA1_5266053555,americas
NA1_5266006616,americas
NA1_5265992041,americas
NA1_5265963752,americas
NA1_5265935181,americas
NA1_5265855683,americas
NA1_5265809069,americas
NA1_5265781571,americas
NA1_5265766983,americas
NA1_5265727541,americas
NA1_5265703686,americas
NA1_5265682568,americas
NA1_5265655554,americas
NA1_5265645025,americas
NA1_5265269217,americas
NA1_5265246902,americas
NA1_5265213311,americas
NA1_5265177712,americas
NA1_5265149055,americas
NA1_5265000990,americas
NA1_5262600597,americas
NA1_5262589468,americas
NA1_5262461741,americas
NA1_5262426698,americas
NA1_5262267071,americas
NA1_5262239149,americas
NA1_5262209534,americas
NA1_5262176054,americas
NA1_5262155271,americas
NA1_5261896825,americas
NA1_5261887158,americas
NA1_5261872620,americas
NA1_5261773574,americas
NA1_5261738919,americas
NA1_5261708779,americas
NA1_5261678802,americas
BR1_3091077659,americas
BR1_3091073105,americas
BR1_3091063834,americas
BR1_3091064328,americas
BR1_3091054881,americas
BR1_3091054511,americas
BR1_3091053568,americas
BR1_3091050466,americas
BR1_3091046747,americas
BR1_3090819850,americas
BR1_3090808812,americas
BR1_3090798829,americas
BR1_3090788950,americas
BR1_3090780201,americas
BR1_3090751118,americas
BR1_3090744344,americas
BR1_3090738511,americas
BR1_3090734370,americas
BR1_3090733371,americas
BR1_3090730439,americas
BR1_3090726821,americas
BR1_3090719262,americas
BR1_3090715484,americas
BR1_3090679748,americas
BR1_3090661946,americas
BR1_3090261176,americas
BR1_3090241927,americas
BR1_3090208071,americas
BR1_3090184168,americas
BR1_3090172103,americas
BR1_3090151948,americas
BR1_3090140880,americas
BR1_3090137548,americas
BR1_3090119182,americas
BR1_3090108248,americas
BR1_3090028021,americas
BR1_3090021281,americas
BR1_3090010491,americas
BR1_3089999640,americas
BR1_3089980921,americas
BR1_3089967294,americas
BR1_3089882515,americas
BR1_3089855795,americas
BR1_3089642107,americas
BR1_3089629582,americas
BR1_3089619301,americas
BR1_3089611166,americas
BR1_3089606551,americas
BR1_3089603074,americas
BR1_3089600682,americas
LA2_1499821093,americas
LA2_1499813045,americas
LA2_1499810449,americas
LA2_1499682886,americas
LA2_1499680922,americas
LA2_1499673485,americas
LA2_1499663258,americas
LA2_1497612192,americas
LA2_1497611146,americas
LA2_1497608612,americas
LA2_1496303517,americas
LA2_1496300563,americas
LA2_1496299170,americas
LA2_1496297029,americas
LA2_1496296157,americas
LA2_1496291982,americas
LA2_1496291739,americas
LA2_1496289846,americas
LA2_1496288577,americas
LA2_1496211508,americas
LA2_1496196747,americas
LA2_1496072584,americas
LA2_1496071677,americas
LA2_1496068904,americas
LA2_1496068479,americas
LA2_1496066831,americas
LA2_1496065483,americas
LA2_1496060855,americas
LA2_1496057405,americas
LA2_1495946106,americas
LA2_1495847607,americas
LA2_1495844777,americas
LA2_1495842844,americas
LA2_1495838912,americas
LA2_1495835707,americas
LA2_1495824665,americas
LA2_1495803699,americas
LA2_1495746285,americas
LA2_1495512230,americas
LA2_1494747114,americas
LA2_1492805810,americas
LA2_1492797755,americas
LA2_1492786866,americas
LA2_1492780359,americas
LA2_1492609034,americas
LA2_1492583942,americas
LA2_1492533970,americas
LA2_1492532854,americas
LA2_1492529806,americas
LA2_1492527990,americas
NA1_5268855334,americas
NA1_5267559933,americas
NA1_5267548542,americas
NA1_5267540953,americas
NA1_5267527661,americas
NA1_5267509228,americas
NA1_5267496855,americas
NA1_5266879980,americas
NA1_5266869209,americas
NA1_5266189062,americas
NA1_5266166273,americas
NA1_5266157597,americas
NA1_5266149874,americas
NA1_5266121076,americas
NA1_5266105475,americas
NA1_5266092219,americas
NA1_5266070340,americas
NA1_5265415035,americas
NA1_5265404820,americas
NA1_5264684670,americas
NA1_5264679293,americas
NA1_5264431327,americas
NA1_5264384452,americas
NA1_5264350455,americas
NA1_5264324647,americas
NA1_5264301667,americas
NA1_5264031116,americas
NA1_5264020003,americas
NA1_5264011369,americas
NA1_5264005842,americas
NA1_5263343897,americas
NA1_5263335358,americas
NA1_5262646081,americas
NA1_5262638777,americas
NA1_5261957992,americas
NA1_5261828731,americas
NA1_5260362815,americas
NA1_5259527822,americas
NA1_5258763247,americas
NA1_5258752342,americas
NA1_5258741081,americas
NA1_5258343074,americas
NA1_5258313755,americas
NA1_5256726724,americas
NA1_5256372410,americas
NA1_5256049699,americas
NA1_5255483215,americas
NA1_5255411482,americas
NA1_5253890175,americas
NA1_5253810189,americas
LA2_1500545969,americas
LA2_1500533926,americas
LA2_1500514961,americas
LA2_1500461005,americas
LA2_1500453344,americas
LA2_1500441887,americas
LA2_1500431613,americas
LA2_1500402284,americas
LA2_1500396904,americas
LA2_1500392479,americas
LA2_1500381643,americas
LA2_1500371784,americas
LA2_1500362548,americas
LA2_1500343882,americas
LA2_1500258105,americas
LA2_1500252662,americas
LA2_1500246687,americas
LA2_1500241913,americas
LA2_1500230895,americas
LA2_1500204215,americas
LA2_1500200434,americas
LA2_1500191566,americas
LA2_1500188616,americas
LA2_1500178091,americas
LA2_1500171021,americas
LA2_1500151799,americas
LA2_1500137724,americas
LA2_1500066159,americas
LA2_1500053936,americas
LA2_1500037801,americas
LA2_1500032087,americas
LA2_1499998680,americas
LA2_1499994726,americas
LA2_1499986986,americas
LA2_1499980667,americas
LA2_1499616568,americas
LA2_1499612131,americas
LA2_1499578791,americas
LA2_1499576992,americas
LA2_1499575202,americas
LA2_1499567889,americas
LA2_1499567286,americas
LA2_1499559332,americas
LA2_1499551602,americas
LA2_1499543146,americas
LA2_1499533894,americas
LA2_1499344612,americas
LA2_1499342296,americas
LA2_1499336467,americas
LA2_1499331335,americas
KR_7608594288,asia
KR_7608545914,asia
KR_7608505761,asia
KR_7608047035,asia
KR_7607992178,asia
KR_7607955453,asia
KR_7607907230,asia
KR_7607853479,asia
KR_7607793318,asia
KR_7607680884,asia
KR_7607628549,asia
KR_7606664047,asia
KR_7605375694,asia
KR_7605322273,asia
KR_7602943639,asia
KR_7602931743,asia
KR_7602914688,asia
KR_7602900175,asia
KR_7602874657,asia
KR_7602850372,asia
KR_7602810853,asia
KR_7602789123,asia
KR_7601671395,asia
KR_7601448492,asia
KR_7600505608,asia
KR_7600493017,asia
KR_7600467095,asia
KR_7600443015,asia
KR_7600395770,asia
KR_7600349009,asia
KR_7600310181,asia
KR_7600274716,asia
KR_7600134576,asia
KR_7600065210,asia
KR_7599982798,asia
KR_7599909000,asia
KR_7596544441,asia
KR_7595124692,asia
KR_7594336042,asia
KR_7594171988,asia
KR_7594122016,asia
KR_7594059100,asia
KR_7593992616,asia
KR_7593917803,asia
KR_7592702222,asia
KR_7592283450,asia
KR_7592242031,asia
KR_7592215549,asia
KR_7592180583,asia
KR_7592152624,asia
LA2_1499936651,americas
LA2_1498732191,americas
LA2_1498027812,americas
LA2_1498024341,americas
LA2_1497813865,americas
LA2_1497808479,americas
LA2_1497798823,americas
LA2_1497724844,americas
LA2_1497502848,americas
LA2_1497495117,americas
LA2_1497429083,americas
LA2_1497421582,americas
LA2_1497369751,americas
LA2_1496957412,americas
LA2_1496932869,americas
LA2_1496921559,americas
LA2_1496420885,americas
LA2_1496417945,americas
LA2_1496408679,americas
LA2_1496400334,americas
LA2_1496392443,americas
LA2_1496384582,americas
LA2_1496364815,americas
LA2_1496171560,americas
LA2_1495741619,americas
LA2_1495726214,americas
LA2_1495643304,americas
LA2_1495633833,americas
LA2_1495631415,americas
LA2_1495625503,americas
LA2_1495420237,americas
LA2_1495231492,americas
LA2_1495214032,americas
LA2_1494947564,americas
LA2_1493517481,americas
LA2_1493509140,americas
LA2_1493452157,americas
LA2_1492876170,americas
LA2_1492853217,americas
LA2_1492841157,americas
LA2_1492319038,americas
LA2_1492315045,americas
LA2_1492304000,americas
LA2_1492211671,americas
LA2_1492204212,americas
LA2_1492192987,americas
LA2_1491923506,americas
LA2_1491731819,americas
LA2_1491622938,americas
LA2_1491615476,americas
NA1_5274214512,americas
NA1_5274199433,americas
NA1_5274180648,americas
NA1_5274152467,americas
NA1_5274130301,americas
NA1_5274008506,americas
NA1_5273950959,americas
NA1_5273931077,americas
NA1_5273907651,americas
NA1_5273888684,americas
NA1_5273868575,americas
NA1_5273848814,americas
NA1_5273827477,americas
NA1_5273811233,americas
NA1_5273657187,americas
NA1_5273649580,americas
NA1_5273634212,americas
NA1_5273617620,americas
NA1_5273608149,americas
NA1_5273591242,americas
NA1_5273570067,americas
NA1_5273537133,americas
NA1_5273513046,americas
NA1_5273483612,americas
