Game,Region
NA1_5256712887,americas
NA1_5256681885,americas
NA1_5256664945,americas
NA1_5256641740,americas
NA1_5256620788,americas
NA1_5256595574,americas
NA1_5256584798,americas
NA1_5256564851,americas
NA1_5256542597,americas
NA1_5256200328,americas
NA1_5256174808,americas
NA1_5256149023,americas
NA1_5256119074,americas
NA1_5256094077,americas
NA1_5256081796,americas
NA1_5256061119,americas
NA1_5256043727,americas
NA1_5256021487,americas
NA1_5256007694,americas
NA1_5255989049,americas
NA1_5255969656,americas
NA1_5255961098,americas
NA1_5255945728,americas
NA1_5255642157,americas
NA1_5255631612,americas
NA1_5255612399,americas
NA1_5255589094,americas
NA1_5255563608,americas
NA1_5255533653,americas
NA1_5255510336,americas
NA1_5255486000,americas
NA1_5255466888,americas
NA1_5255442966,americas
NA1_5255428250,americas
NA1_5255416840,americas
NA1_5255404126,americas
NA1_5255385803,americas
NA1_5255370027,americas
NA1_5255353916,americas
NA1_5255340164,americas
NA1_5255094216,americas
NA1_5255074265,americas
NA1_5255050751,americas
NA1_5255024999,americas
NA1_5254999414,americas
NA1_5254965061,americas
NA1_5254948778,americas
NA1_5254930345,americas
NA1_5254916153,americas
NA1_5254900362,americas
LA2_1498535184,americas
LA2_1498374217,americas
LA2_1498364630,americas
LA2_1498356563,americas
LA2_1498098345,americas
LA2_1497489625,americas
LA2_1496222885,americas
LA2_1496215250,americas
LA2_1496182342,americas
LA2_1496171861,americas
LA2_1496167378,americas
LA2_1496158655,americas
LA2_1496154174,americas
LA2_1496148804,americas
LA2_1496135832,americas
LA2_1496127920,americas
LA2_1495951238,americas
LA2_1495877914,americas
LA2_1495871386,americas
LA2_1495693404,americas
LA2_1495685242,americas
LA2_1495475972,americas
LA2_1495474784,americas
LA2_1495469233,americas
LA2_1495465346,americas
LA2_1495460268,americas
LA2_1495133317,americas
LA2_1495092161,americas
LA2_1495083395,americas
LA2_1495076551,americas
LA2_1495067959,americas
LA2_1494921617,americas
LA2_1494912864,americas
LA2_1494902819,americas
LA2_1494895981,americas
LA2_1494887869,americas
LA2_1494873668,americas
LA2_1494870701,americas
LA2_1494703843,americas
LA2_1494699194,americas
LA2_1494689630,americas
LA2_1494684296,americas
LA2_1494662481,americas
LA2_1494652093,americas
LA2_1494648197,americas
LA2_1494646269,americas
LA2_1494643272,americas
LA2_1494558547,americas
LA2_1494550121,americas
LA2_1494540644,americas
LA1_1613594753,americas
LA1_1613510368,americas
LA1_1613375743,americas
LA1_1613170116,americas
LA1_1612836304,americas
LA1_1612827677,americas
LA1_1611663935,americas
LA1_1611659016,americas
LA1_1611650596,americas
LA1_1611410365,americas
LA1_1606679255,americas
LA1_1606670705,americas
LA1_1606197101,americas
LA1_1604293391,americas
LA1_1603790853,americas
LA1_1603742718,americas
LA1_1603742305,americas
LA1_1603740225,americas
LA1_1603738663,americas
LA1_1603563972,americas
LA1_1603560716,americas
LA1_1603557983,americas
LA1_1603554103,americas
LA1_1603534618,americas
LA1_1603447344,americas
LA1_1603430561,americas
LA1_1603422240,americas
LA1_1603413372,americas
LA1_1603401962,americas
LA1_1603397374,americas
LA1_1603373901,americas
LA1_1603325283,americas
LA1_1603321867,americas
LA1_1603320557,americas
LA1_1602962661,americas
LA1_1602946075,americas
LA1_1602931773,americas
LA1_1602919546,americas
LA1_1602911032,americas
LA1_1602907069,americas
LA1_1602891877,americas
LA1_1602890659,americas
LA1_1602881338,americas
LA1_1602724436,americas
LA1_1602719616,americas
LA1_1602707095,americas
LA1_1602696181,americas
LA1_1602684597,americas
LA1_1602676421,americas
LA1_1602664684,americas
NA1_5274392681,americas
NA1_5273072403,americas
NA1_5272174124,americas
NA1_5272139090,americas
NA1_5272045579,americas
NA1_5272025281,americas
NA1_5272003833,americas
NA1_5271897397,americas
NA1_5271885059,americas
NA1_5271647202,americas
NA1_5271623935,americas
NA1_5271601477,americas
NA1_5271576694,americas
NA1_5271237006,americas
NA1_5271213590,americas
NA1_5271191707,americas
NA1_5270821418,americas
NA1_5270789782,americas
NA1_5270755553,americas
NA1_5270569605,americas
NA1_5270550520,americas
NA1_5270514476,americas
NA1_5270493860,americas
NA1_5270467651,americas
NA1_5270429851,americas
NA1_5270385210,americas
NA1_5270370487,americas
NA1_5270354995,americas
NA1_5270172250,americas
NA1_5270145108,americas
NA1_5270037532,americas
NA1_5269995294,americas
NA1_5269963229,americas
NA1_5269935443,americas
NA1_5269707990,americas
NA1_5269324540,americas
NA1_5269290304,americas
NA1_5269248713,americas
NA1_5268592519,americas
NA1_5268568235,americas
