Game,Region
LA1_1615376096,americas
LA1_1615371317,americas
LA1_1614675671,americas
LA1_1614670588,americas
LA1_1614530683,americas
LA1_1614519706,americas
LA1_1614514667,americas
LA1_1614504507,americas
LA1_1614494569,americas
LA1_1614481300,americas
LA1_1614472226,americas
LA1_1614463710,americas
LA1_1614459694,americas
LA1_1614451804,americas
LA1_1614448134,americas
LA1_1614443050,americas
LA1_1614433977,americas
LA1_1614432019,americas
LA1_1614222850,americas
LA1_1614196370,americas
LA1_1614188406,americas
LA1_1614174019,americas
LA1_1614165730,americas
LA1_1614160161,americas
LA1_1614155677,americas
LA1_1614153432,americas
LA1_1614148844,americas
LA1_1614126323,americas
LA1_1613925815,americas
LA1_1613891710,americas
LA1_1613855344,americas
LA1_1613850972,americas
LA1_1613820207,americas
LA1_1613805972,americas
LA1_1613793668,americas
LA1_1613778608,americas
LA1_1613764782,americas
LA1_1613756504,americas
LA1_1613586832,americas
LA1_1613575191,americas
LA1_1613565832,americas
LA1_1613555351,americas
LA1_1613542568,americas
LA1_1613529835,americas
LA1_1613514053,americas
LA1_1613499050,americas
LA1_1613223647,americas
LA1_1613212320,americas
LA1_1613206024,americas
LA1_1613161550,americas
LA1_1615326666,americas
LA1_1615319745,americas
LA1_1615312476,americas
LA1_1614634955,americas
LA1_1614631166,americas
LA1_1614403556,americas
LA1_1614199523,americas
LA1_1611680991,americas
LA1_1611670642,americas
LA1_1611661289,americas
LA1_1611118446,americas
LA1_1611113056,americas
LA1_1611109138,americas
LA1_1610968741,americas
LA1_1610962092,americas
LA1_1610955427,americas
LA1_1610925912,americas
LA1_1610327128,americas
LA1_1610158734,americas
LA1_1610160021,americas
LA1_1610059454,americas
LA1_1609936836,americas
LA1_1609839090,americas
LA1_1609588789,americas
LA1_1609447886,americas
LA1_1608561373,americas
LA1_1607695694,americas
LA1_1607556664,americas
LA1_1607535302,americas
LA1_1607295468,americas
LA1_1607258259,americas
LA1_1606606873,americas
LA1_1606158873,americas
LA1_1605732458,americas
LA1_1605558591,americas
LA1_1605541066,americas
