Game,Region
BR1_3083791127,americas
BR1_3083755649,americas
BR1_3083738007,americas
BR1_3083718118,americas
BR1_3083697965,americas
BR1_3083650540,americas
BR1_3083637155,americas
BR1_3083625779,americas
BR1_3083032491,americas
BR1_3083010264,americas
BR1_3082997128,americas
BR1_3082985614,americas
BR1_3082967414,americas
BR1_3082956181,americas
BR1_3082939979,americas
BR1_3082927709,americas
BR1_3082559328,americas
BR1_3082544987,americas
BR1_3082533683,americas
BR1_3082512783,americas
BR1_3082495862,americas
BR1_3082059626,americas
BR1_3082041937,americas
BR1_3082033295,americas
BR1_3082021093,americas
BR1_3082005299,americas
BR1_3081993341,americas
BR1_3081985080,americas
BR1_3081973205,americas
BR1_3081965512,americas
BR1_3090144498,americas
BR1_3090134692,americas
BR1_3090121320,americas
BR1_3090106720,americas
BR1_3089827652,americas
BR1_3089810534,americas
BR1_3089574182,americas
BR1_3089563542,americas
BR1_3089554042,americas
BR1_3089536626,americas
BR1_3089518873,americas
BR1_3089453622,americas
BR1_3089435831,americas
BR1_3089392197,americas
BR1_3089372606,americas
BR1_3089357760,americas
BR1_3089289534,americas
BR1_3089277240,americas
BR1_3089263067,americas
BR1_3089149050,americas
BR1_3089142369,americas
BR1_3089132204,americas
BR1_3089030490,americas
BR1_3089011601,americas
BR1_3088994620,americas
BR1_3088828121,americas
BR1_3088740018,americas
BR1_3088729293,americas
BR1_3088727195,americas
BR1_3088697661,americas
BR1_3088683749,americas
BR1_3088661993,americas
BR1_3088282078,americas
BR1_3088263848,americas
BR1_3088237553,americas
BR1_3088223450,americas
BR1_3087841894,americas
BR1_3087631555,americas
BR1_3087237582,americas
BR1_3087230640,americas
BR1_3087216916,americas
BR1_3087018213,americas
BR1_3086930510,americas
BR1_3086921697,americas
BR1_3086908152,americas
BR1_3086663410,americas
BR1_3086304265,americas
BR1_3086289965,americas
BR1_3086161394,americas
BR1_3086011015,americas
KR_7614815459,asia
KR_7614748384,asia
KR_7614704117,asia
KR_7614640239,asia
KR_7614543429,asia
KR_7614468527,asia
KR_7614416095,asia
KR_7614362175,asia
KR_7614314124,asia
KR_7614204536,asia
KR_7614161308,asia
KR_7614126827,asia
KR_7614076391,asia
KR_7614038351,asia
KR_7614010119,asia
KR_7613962644,asia
KR_7613937687,asia
KR_7613915156,asia
KR_7613887959,asia
KR_7613837989,asia
KR_7613821505,asia
KR_7613381353,asia
KR_7613334937,asia
KR_7613282798,asia
KR_7613229024,asia
KR_7613165601,asia
KR_7613103310,asia
KR_7612936250,asia
KR_7612899321,asia
KR_7612861838,asia
KR_7612815809,asia
KR_7612774734,asia
KR_7612760206,asia
KR_7612717415,asia
KR_7612687210,asia
KR_7612659806,asia
KR_7612627955,asia
KR_7612613951,asia
KR_7612575865,asia
KR_7612300213,asia
KR_7612279426,asia
KR_7612249767,asia
KR_7612205829,asia
KR_7612165818,asia
KR_7612140881,asia
KR_7612091049,asia
KR_7612031621,asia
KR_7611987602,asia
KR_7611935764,asia
KR_7611879563,asia
NA1_5257721184,americas
NA1_5257709452,americas
NA1_5257691892,americas
NA1_5257671478,americas
NA1_5257508280,americas
NA1_5257503625,americas
NA1_5257497505,americas
NA1_5257496947,americas
NA1_5257490160,americas
NA1_5257069689,americas
NA1_5257059210,americas
NA1_5257011337,americas
NA1_5257005032,americas
NA1_5256998790,americas
NA1_5256987656,americas
NA1_5256983651,americas
NA1_5256983880,americas
NA1_5256974405,americas
NA1_5256970782,americas
NA1_5256965948,americas
NA1_5256602523,americas
NA1_5256582126,americas
NA1_5256561898,americas
NA1_5256536642,americas
NA1_5256519436,americas
NA1_5256491296,americas
NA1_5256463518,americas
NA1_5256449164,americas
NA1_5256431045,americas
NA1_5256419328,americas
NA1_5256407721,americas
NA1_5256400583,americas
NA1_5256393501,americas
NA1_5256385475,americas
NA1_5255561005,americas
NA1_5255528203,americas
NA1_5255508828,americas
NA1_5255478499,americas
NA1_5255457190,americas
NA1_5255378056,americas
NA1_5255361390,americas
NA1_5255341563,americas
NA1_5255327795,americas
NA1_5255289446,americas
NA1_5255272149,americas
NA1_5254804658,americas
NA1_5254793785,americas
NA1_5254777208,americas
NA1_5254765214,americas
NA1_5254713263,americas
LA2_1500458154,americas
LA2_1500096135,americas
LA2_1500078118,americas
LA2_1498937871,americas
LA2_1498931235,americas
LA2_1498586527,americas
LA2_1498579035,americas
LA2_1498571878,americas
LA2_1498559813,americas
LA2_1498525563,americas
LA2_1498492518,americas
LA2_1498490297,americas
LA2_1498419447,americas
LA2_1498416167,americas
LA2_1498396190,americas
LA2_1498387151,americas
LA2_1498294115,americas
LA2_1494897524,americas
LA2_1492930256,americas
LA2_1492798107,americas
LA2_1492789207,americas
LA2_1490535832,americas
LA2_1483985418,americas
LA2_1447620935,americas
LA2_1447610011,americas
LA2_1447593631,americas
LA2_1447583375,americas
LA2_1447546012,americas
LA2_1447510662,americas
LA2_1447499083,americas
LA2_1447488679,americas
LA2_1447439651,americas
LA2_1447433626,americas
LA2_1447414275,americas
LA2_1447350413,americas
LA2_1447282874,americas
LA2_1447214972,americas
LA2_1446496097,americas
LA2_1446486536,americas
LA2_1445220522,americas
LA2_1444990996,americas
LA2_1444986535,americas
LA2_1444802930,americas
LA2_1444798500,americas
LA2_1444752994,americas
LA2_1444724153,americas
LA2_1444579462,americas
LA2_1444549961,americas
LA2_1444545171,americas
LA2_1444525206,americas
BR1_3090933175,americas
BR1_3090338357,americas
BR1_3090321678,americas
BR1_3090305152,americas
BR1_3090282715,americas
BR1_3090025846,americas
BR1_3090019351,americas
BR1_3090005715,americas
BR1_3089993955,americas
BR1_3089978157,americas
BR1_3089956130,americas
BR1_3089938251,americas
BR1_3089881860,americas
BR1_3089862102,americas
BR1_3089836307,americas
BR1_3089386877,americas
BR1_3089369791,americas
BR1_3089353350,americas
BR1_3089339247,americas
BR1_3089330556,americas
BR1_3087509075,americas
BR1_3087492486,americas
BR1_3087475400,americas
BR1_3087445332,americas
BR1_3087425635,americas
BR1_3087366106,americas
BR1_3087353262,americas
BR1_3087343979,americas
BR1_3087177938,americas
BR1_3087162686,americas
BR1_3087148635,americas
BR1_3087137299,americas
BR1_3087119313,americas
BR1_3087102814,americas
BR1_3087075328,americas
BR1_3087064405,americas
BR1_3087051695,americas
BR1_3087041417,americas
BR1_3087031653,americas
BR1_3086842667,americas
BR1_3086752665,americas
BR1_3086408203,americas
BR1_3086390526,americas
BR1_3086300670,americas
BR1_3086264072,americas
BR1_3086240076,americas
BR1_3086223690,americas
BR1_3086018878,americas
BR1_3086003658,americas
BR1_3085991439,americas
NA1_5274349609,americas
NA1_5274345021,americas
NA1_5274339757,americas
NA1_5274286761,americas
NA1_5274272333,americas
NA1_5270579949,americas
NA1_5270552250,americas
NA1_5270531246,americas
NA1_5270505840,americas
NA1_5270492811,americas
NA1_5269539830,americas
NA1_5269532152,americas
NA1_5269520852,americas
NA1_5269500230,americas
NA1_5269477202,americas
NA1_5269456360,americas
NA1_5259519587,americas
NA1_5258763203,americas
NA1_5256227695,americas
NA1_5256200106,americas
NA1_5255816205,americas
NA1_5255808845,americas
NA1_5255802250,americas
NA1_5255646885,americas
NA1_5255620420,americas
NA1_5255591563,americas
NA1_5255564568,americas
NA1_5255227268,americas
NA1_5255220681,americas
NA1_5255219973,americas
NA1_5255088053,americas
NA1_5255061347,americas
NA1_5255033073,americas
NA1_5242613586,americas
NA1_5242607970,americas
NA1_5242595812,americas
NA1_5242430995,americas
NA1_5242308773,americas
NA1_5242275935,americas
NA1_5242245719,americas
NA1_5241859842,americas
NA1_5241836544,americas
NA1_5241820373,americas
NA1_5241115483,americas
NA1_5241088123,americas
NA1_5241064236,americas
NA1_5241046964,americas
NA1_5241025251,americas
NA1_5241010633,americas
NA1_5240994767,americas
NA1_5268628766,americas
NA1_5268593173,americas
NA1_5268557095,americas
NA1_5268523939,americas
NA1_5268439286,americas
NA1_5265709720,americas
NA1_5265693764,americas
NA1_5265669607,americas
NA1_5262879677,americas
NA1_5262861903,americas
NA1_5262835862,americas
NA1_5262814656,americas
NA1_5262801183,americas
NA1_5262384316,americas
NA1_5262350689,americas
NA1_5262327137,americas
NA1_5262295928,americas
NA1_5261519597,americas
NA1_5261482992,americas
NA1_5261456621,americas
NA1_5261433947,americas
NA1_5261400425,americas
NA1_5259798178,americas
NA1_5258894032,americas
NA1_5258878343,americas
NA1_5258868403,americas
NA1_5258850533,americas
NA1_5253170773,americas
NA1_5253157034,americas
NA1_5253140110,americas
NA1_5253128361,americas
NA1_5252740735,americas
NA1_5252715920,americas
NA1_5252667696,americas
NA1_5252647452,americas
NA1_5252625693,americas
NA1_5252592167,americas
NA1_5252578050,americas
NA1_5252528708,americas
NA1_5252515463,americas
NA1_5252500284,americas
NA1_5252490231,americas
NA1_5252338529,americas
NA1_5252307236,americas
NA1_5252265202,americas
NA1_5252130167,americas
NA1_5252110080,americas
NA1_5252046960,americas
NA1_5252025805,americas
NA1_5252002083,americas
NA1_5273973464,americas
NA1_5273948031,americas
NA1_5273408915,americas
NA1_5273377593,americas
NA1_5273352480,americas
NA1_5273336988,americas
NA1_5272928045,americas
NA1_5272903962,americas
NA1_5272838047,americas
NA1_5272796532,americas
NA1_5272761364,americas
NA1_5272735571,americas
NA1_5272706911,americas
NA1_5272675721,americas
NA1_5272655110,americas
NA1_5272641992,americas
NA1_5272334930,americas
NA1_5272314824,americas
NA1_5272298184,americas
NA1_5272271613,americas
NA1_5272256033,americas
NA1_5272223006,americas
NA1_5272179319,americas
NA1_5272089255,americas
NA1_5272058584,americas
NA1_5272002544,americas
NA1_5271991953,americas
NA1_5271971622,americas
NA1_5271954347,americas
NA1_5271933626,americas
NA1_5271913715,americas
NA1_5271714843,americas
NA1_5271707819,americas
NA1_5271692395,americas
NA1_5271681059,americas
NA1_5271664299,americas
NA1_5271587889,americas
NA1_5271558974,americas
NA1_5271522425,americas
NA1_5271483452,americas
NA1_5271451173,americas
NA1_5271410145,americas
NA1_5271387692,americas
NA1_5271366797,americas
NA1_5271335734,americas
NA1_5271305108,americas
NA1_5271277458,americas
NA1_5271255852,americas
NA1_5270843959,americas
NA1_5270805114,americas
KR_7613568956,asia
KR_7611804166,asia
KR_7611737713,asia
KR_7611699605,asia
KR_7611681063,asia
KR_7610755521,asia
KR_7610689527,asia
KR_7610608621,asia
KR_7610555577,asia
KR_7610507883,asia
KR_7610463903,asia
KR_7610438420,asia
KR_7610395649,asia
KR_7610361378,asia
KR_7609787787,asia
KR_7609719811,asia
KR_7609674201,asia
KR_7609579581,asia
KR_7609537515,asia
KR_7609459187,asia
KR_7609389831,asia
KR_7609331565,asia
KR_7609266740,asia
KR_7609239963,asia
KR_7609213858,asia
KR_7608677262,asia
KR_7608650102,asia
KR_7608600590,asia
KR_7608320398,asia
KR_7608255847,asia
KR_7608195888,asia
KR_7608163155,asia
KR_7607916808,asia
KR_7607865282,asia
KR_7607806509,asia
