championName,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win
Braum,7.666666666666667,0.6666666666666666,2.6666666666666665,4807.666666666667,61737.0,3870.3333333333335,18296.666666666668,0.0,75.33333333333333,0.0,0.0,4.666666666666667,2.6666666666666665,0.0,4508.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,212.33333333333334,0.0,54.0,0.0,0.0,293.6666666666667,127.66666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,33.333333333333336,0.0,0.0,0.3333333333333333,250.2247090357731,0.0,7.0,0.0,0.0,0.0,0.0,15.46350071881111,291.4078693463007,1.3333333333333333,2.0,1.0,52.000000059604645,0.0,0.4761904761904762,0.0,0.4166666666666667,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.14816877649588484,0.0,0.0,0.0,0.0
Briar,7.717282717282718,6.06993006993007,5.612387612387613,12393.745254745254,206517.5914085914,17741.90809190809,38748.481518481516,361.38761238761236,18714.21078921079,0.15884115884115885,0.007992007992007992,19.705294705294705,5.085914085914086,2.8471528471528473,10722.103896103896,10198.196803196803,0.036,0.09490509490509491,0.14785214785214784,0.0,2.4435564435564436,1.2957042957042957,482.3346653346653,0.060939060939060936,92.40959040959041,7.547452547452547,0.0,263.27872127872126,218.46653346653346,0.001998001998001998,0.028971028971028972,0.3806193806193806,0.058941058941058944,6.06993006993007,64.62837162837162,0.07692307692307693,1.2957042957042957,1.5784215784215785,623.856524206824,1.01998001998002,29.541458541458542,5.507492507492508,0.44455544455544455,0.23676323676323677,0.056943056943056944,27.226385837086994,390.1289112366067,7.728271728271729,1.959040959040959,0.9010989010989011,57.90864143635962,0.14585414585414586,1.6307519315399592,1.10989010989011,0.5452921494765437,1.0819180819180818,,0.6363636363636364,0.005994005994005994,0.7822177822177823,0.039,0.26873126873126874,1.1608391608391608,0.026973026973026972,1.994005994005994,11.677322677322678,0.07792207792207792,0.14785214785214784,0.07992007992007992,0.20330317611935533,0.2817182817182817,0.2867132867132867,2.895104895104895,0.0
Caitlyn,9.0,6.5,4.0,10441.0,185992.5,15267.5,26244.0,1138.5,8294.0,0.5,0.0,14.0,3.0,3.0,10496.5,10175.0,0.0,0.0,0.0,0.0,2.5,1.0,323.5,0.0,92.0,8.5,0.0,210.5,244.0,0.0,0.0,0.0,0.0,6.5,64.5,0.0,0.0,0.0,637.2413028131152,0.0,12.0,8.5,0.0,0.0,0.0,24.004057751008332,437.61577484762495,2.5,1.5,0.0,48.27500008046627,0.0,1.15,1.0,0.5326086956521738,1.0,,3.0,0.0,7.5,0.0,0.0,1.5,0.0,0.0,10.5,0.0,0.0,0.0,0.2139803781193113,0.0,0.5,2.0,0.0
Camille,8.666666666666666,6.333333333333333,6.777777777777778,13422.777777777777,217197.33333333334,18305.88888888889,43731.11111111111,1622.6666666666667,14880.444444444445,0.2222222222222222,0.0,22.77777777777778,4.777777777777778,3.3333333333333335,11262.888888888889,11178.555555555555,0.0,0.0,0.4444444444444444,0.0,2.6666666666666665,1.5555555555555556,463.0,0.0,105.22222222222223,8.444444444444445,0.0,346.22222222222223,260.8888888888889,0.0,0.0,0.6666666666666666,0.2222222222222222,6.333333333333333,73.77777777777777,0.2222222222222222,0.4444444444444444,2.111111111111111,587.9549342755766,0.7777777777777778,27.88888888888889,7.222222222222222,0.0,0.0,0.0,29.91469298398148,372.3217623763612,5.666666666666667,2.0,0.5555555555555556,47.555555621782936,0.1111111111111111,1.4945566778900112,1.0,0.5086605930808468,1.0,,0.6666666666666666,5.777777777777778,0.3333333333333333,0.0,0.2222222222222222,0.8888888888888888,0.0,1.8888888888888888,13.11111111111111,0.0,0.1111111111111111,0.2222222222222222,0.16794738745122256,0.2222222222222222,0.3333333333333333,1.6666666666666667,0.0
Chogath,7.9411764705882355,3.588235294117647,5.882352941176471,12671.764705882353,208124.0,14237.235294117647,43408.294117647056,405.47058823529414,15995.35294117647,0.23529411764705882,0.0,24.176470588235293,6.411764705882353,4.0,10007.588235294117,9582.35294117647,0.0,0.11764705882352941,0.0,0.0,1.1176470588235294,1.0588235294117647,547.8823529411765,0.0,86.70588235294117,5.176470588235294,0.0,955.8235294117648,225.0,0.0,0.0,0.11764705882352941,0.058823529411764705,3.588235294117647,59.76470588235294,0.058823529411764705,1.3529411764705883,2.823529411764706,470.050811142217,0.7058823529411765,19.176470588235293,4.588235294117647,0.11764705882352941,0.23529411764705882,0.0,29.66052361252843,336.9450465155626,5.0,1.7647058823529411,0.47058823529411764,52.57941184674992,0.17647058823529413,1.4552331655272832,0.9411764705882353,0.4480454053825346,0.23529411764705882,,0.4117647058823529,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413,0.0,2.1176470588235294,9.470588235294118,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.15026840848138004,0.23529411764705882,0.6470588235294118,2.235294117647059,0.0
Corki,7.5,5.1,5.2,12553.1,229627.3,21932.7,33516.5,1071.2,15447.5,0.1,0.0,15.7,4.5,3.3,10851.6,10313.0,0.0,0.1,0.3,0.0,2.1,1.4,487.6,0.1,108.8,13.8,0.0,231.3,213.3,0.0,0.1,0.4,0.0,5.1,76.9,0.0,1.3,0.5,792.8790639899132,0.9,0.9,11.6,0.3,0.0,0.1,27.817383119918333,391.54462979570957,0.2,1.8,1.0,63.35500011444092,0.2,1.5915523365523367,1.6,0.5985294117647059,1.2,,0.9,0.1,1.3,0.0,0.2,0.3,0.0,0.1,10.3,0.2,0.0,0.0,0.2483799574009828,0.2,0.3,1.1,0.0
Darius,7.154761904761905,5.484126984126984,5.257936507936508,12653.013888888889,215530.79563492062,14716.603174603175,39774.81150793651,675.1031746031746,21152.198412698413,0.25396825396825395,0.015873015873015872,21.53769841269841,4.380952380952381,3.7103174603174605,10538.847222222223,10056.037698412698,0.057539682539682536,0.09523809523809523,0.09523809523809523,0.0,2.267857142857143,1.367063492063492,513.7996031746031,0.04563492063492063,76.16071428571429,7.982142857142857,0.0,284.81349206349205,202.8452380952381,0.005952380952380952,0.06349206349206349,0.44246031746031744,0.07142857142857142,5.484126984126984,51.888888888888886,0.09126984126984126,2.7162698412698414,1.867063492063492,515.7429114223751,1.1488095238095237,13.444444444444445,5.632936507936508,0.5496031746031746,0.26785714285714285,0.03968253968253968,27.32846803317017,382.14943422652516,5.011904761904762,2.003968253968254,1.0119047619047619,62.2166667441054,0.1388888888888889,1.6243493599848642,1.2103174603174602,0.5028326591845771,0.8154761904761905,,0.6587301587301587,5.593253968253968,0.0,0.03373015873015873,0.25793650793650796,0.8472222222222222,0.03968253968253968,2.0714285714285716,10.742063492063492,0.10714285714285714,0.16666666666666666,0.09523809523809523,0.17013322233946782,0.26587301587301587,0.4523809523809524,2.9583333333333335,0.0
Diana,7.068815331010453,4.974738675958188,5.438153310104529,12607.706445993032,231870.84930313588,17814.27787456446,30646.578397212543,1055.054006968641,19744.65418118467,0.37282229965156793,0.032229965156794424,21.34494773519164,4.689024390243903,3.5174216027874565,10609.648954703833,10058.619337979095,0.04969485614646905,0.05226480836236934,0.07926829268292683,0.0,2.1045296167247387,1.2569686411149825,506.41811846689893,0.03832752613240418,92.19163763066202,9.108885017421603,0.7020905923344948,177.76045296167248,203.93031358885017,0.0,0.016550522648083623,0.34581881533101044,0.08275261324041812,4.944250871080139,64.53310104529616,0.09668989547038327,1.6951219512195121,2.1202090592334493,636.3260312114909,0.9991289198606271,9.607142857142858,7.104529616724738,0.4137630662020906,0.2604529616724739,0.033101045296167246,26.659461936086135,394.2368493850015,3.4433797909407664,1.9555749128919862,0.9564459930313589,63.649956529927586,0.11846689895470383,1.548333829594718,1.0505226480836236,0.526992800670046,0.9520905923344948,,0.5792682926829268,3.8162020905923346,3.6245644599303137,0.05226480836236934,0.26742160278745647,0.7700348432055749,0.033101045296167246,1.833623693379791,10.412891986062718,0.041811846689895474,0.14198606271777003,0.10714285714285714,0.20939193044177062,0.2865853658536585,0.5470383275261324,2.7539267015706805,0.0
DrMundo,5.921450151057402,3.867069486404834,5.661631419939577,12214.80664652568,214685.18126888218,17611.7583081571,52742.77341389728,707.8459214501511,19792.996978851963,0.24169184290030213,0.01812688821752266,20.051359516616316,4.235649546827794,3.4924471299093653,9811.18429003021,9246.79758308157,0.03927492447129909,0.09667673716012085,0.030211480362537766,0.0,1.8187311178247734,1.151057401812689,538.5740181268882,0.0755287009063444,103.29909365558912,10.277945619335348,1.2688821752265862,410.1419939577039,161.3987915407855,0.0,0.012084592145015106,0.27492447129909364,0.07250755287009064,3.867069486404834,71.26888217522658,0.07854984894259819,1.0211480362537764,1.3232628398791542,631.8923162009387,1.2084592145015105,0.21450151057401812,7.229607250755287,0.48036253776435045,0.24169184290030213,0.07250755287009064,26.48489020278842,366.66909059222485,0.012084592145015106,2.003021148036254,0.945619335347432,66.06314207753026,0.08459214501510574,1.7866961588260684,0.8610271903323263,0.49859248595086525,0.6102719033232629,,0.4561933534743202,0.012084592145015106,5.114803625377643,0.030211480362537766,0.21450151057401812,0.525679758308157,0.0513595166163142,1.13595166163142,9.528700906344412,0.09365558912386707,0.13293051359516617,0.07854984894259819,0.206620673341427,0.2326283987915408,0.43202416918429004,2.6163141993957706,0.0
Draven,9.5,8.0,5.5,13983.75,245366.5,23999.25,36491.0,1897.0,24335.75,0.5,0.0,21.0,9.0,3.0,13529.75,12400.0,0.0,0.0,0.0,0.0,2.25,1.0,468.25,0.0,109.75,2.5,0.0,242.5,277.25,0.0,0.0,0.0,0.0,8.0,65.0,0.0,0.0,0.0,854.1655673882451,0.25,18.25,0.75,0.0,0.0,0.0,28.394783992120832,480.7381049660994,5.0,1.5,1.0,54.137500047683716,0.0,1.5625,2.25,0.5842760180995474,1.0,,1.25,5.5,2.5,0.0,0.0,1.0,0.0,0.0,13.5,0.0,1.25,0.0,0.26280078226780057,0.25,1.25,2.25,0.0
Ekko,6.484147952443857,6.231175693527081,5.485468956406869,12909.48282694848,233395.1136063408,18441.62285336856,35755.06142668428,1043.5191545574637,19389.708718626156,0.36459709379128136,0.03038309114927345,22.246367239101716,4.019154557463672,3.890356671070013,11221.002642007927,10649.712681638044,0.043593130779392336,0.0904887714663144,0.09907529722589167,0.0,2.8130779392338177,1.4009247027741083,564.3764861294584,0.10634081902245707,98.85799207397622,10.247027741083222,0.31638044914134744,452.71532364597095,183.53170409511227,0.0059445178335535,0.05085865257595773,0.535006605019815,0.0977542932628798,6.199471598414795,69.08454425363276,0.11162483487450463,1.2655217965653898,1.6505944517833553,639.2445422188323,1.0501981505944518,4.646631439894319,7.703434610303831,0.535667107001321,0.25957727873183617,0.0964332892998679,27.45283913836396,404.5343428644398,1.6373844121532364,1.9035667107001322,0.9451783355350066,59.83190232655095,0.12747688243064728,1.9733690058657034,1.3064729194187583,0.5500274967811517,1.130118890356671,,0.6822985468956407,0.0019815059445178335,5.1704095112285335,0.058823529411764705,0.27344782034346105,0.7833553500660502,0.05416116248348745,2.222589167767503,11.716644649933949,0.0667107001321004,0.18626155878467635,0.11889035667107001,0.20591070749951837,0.2919418758256275,0.6235138705416117,2.7802779616148245,0.0
Elise,6.60849598163031,6.020665901262916,5.601607347876005,11508.467278989667,176142.5453501722,16321.260619977038,28217.091848450058,959.8978185993111,18263.24913892078,0.330654420206659,0.024110218140068886,24.262916188289324,4.7164179104477615,4.30654420206659,10191.090700344432,9653.94374282434,0.020713463751438434,0.11710677382319173,0.10562571756601608,0.0,2.8013777267508613,1.30654420206659,553.1595866819747,0.04936854190585534,79.60275545350173,8.510907003444316,8.756601607347877,173.902411021814,180.7531572904707,0.001148105625717566,0.02640642939150402,0.40987370838117104,0.07577497129735936,5.877152698048221,53.05166475315729,0.08725602755453502,1.399540757749713,2.788748564867968,583.6333705078549,1.0057405281285878,12.175660160734788,5.483352468427095,0.338691159586682,0.20780711825487944,0.04362801377726751,26.670738054521124,378.75440457824595,4.532721010332951,1.9770378874856487,0.9644087256027555,50.85005746783537,0.08036739380022963,1.929844610039788,1.4052812858783008,0.5524082654434098,1.225028702640643,,0.6991963260619977,0.006888633754305396,0.0574052812858783,0.010344827586206896,0.29965556831228474,0.8691159586681975,0.04477611940298507,1.1239954075774972,11.622273249138921,0.05855338691159587,0.2066590126291619,0.09529276693455797,0.19359535561358912,0.3111366245694604,0.6647531572904707,2.7010550996483,0.0
Evelynn,6.150259067357513,6.518134715025907,5.2832469775474955,12201.155440414508,188780.11226252158,17705.863557858378,29703.87737478411,299.5215889464594,14564.205526770294,0.11917098445595854,0.013816925734024179,19.88082901554404,8.670120898100173,1.4835924006908463,10240.89982728843,9600.302245250432,0.03281519861830743,0.08981001727115717,0.10362694300518134,0.0,3.1951640759930915,1.3350604490500864,589.1433506044905,0.08635578583765112,87.95164075993091,7.57167530224525,0.0,194.42314335060448,175.40932642487047,0.0017271157167530224,0.027633851468048358,0.3903281519861831,0.07944732297063903,6.490500863557858,61.24006908462867,0.09671848013816926,1.3592400690846287,1.1260794473229707,621.8124379362264,0.8929188255613126,8.2573402417962,5.670120898100173,0.3644214162348877,0.15025906735751296,0.07599309153713299,27.162184710735033,374.320373433624,4.193436960276339,1.932642487046632,0.9654576856649395,58.08376519106624,0.11917098445595854,2.155667878465806,1.2677029360967185,0.5572100557131152,1.309153713298791,,0.7046632124352331,0.0051813471502590676,5.994818652849741,0.03125,0.2158894645941278,1.0138169257340242,0.046632124352331605,1.4749568221070812,11.801381692573402,0.08981001727115717,0.21070811744386875,0.10362694300518134,0.2071504541666482,0.23834196891191708,0.23488773747841105,2.17157712305026,0.0
Ezreal,6.285714285714286,3.4285714285714284,3.857142857142857,9535.57142857143,169215.57142857142,12882.42857142857,26454.428571428572,113.28571428571429,12929.285714285714,0.0,0.0,16.571428571428573,5.714285714285714,2.857142857142857,8380.857142857143,7910.428571428572,0.0,0.0,0.14285714285714285,0.0,1.2857142857142858,1.2857142857142858,464.2857142857143,0.0,84.71428571428571,8.285714285714286,0.0,217.57142857142858,154.42857142857142,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,3.4285714285714284,57.285714285714285,0.14285714285714285,1.0,0.8571428571428571,495.63843226437984,0.7142857142857143,0.14285714285714285,4.714285714285714,0.14285714285714285,0.2857142857142857,0.0,23.63912575012619,348.08765395228755,0.0,2.0,1.0,55.73571435468538,0.0,1.0831632653061225,0.8571428571428571,0.45625687940958876,0.7142857142857143,,0.5714285714285714,0.0,10.428571428571429,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.8571428571428571,7.285714285714286,0.0,0.0,0.14285714285714285,0.1977715293777671,0.14285714285714285,0.0,1.1428571428571428,0.0
