championName,deaths,kills,assists,champExperience,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,damageDealtToBuildings,damageDealtToObjectives,turretKills,inhibitorKills,visionScore,wardsPlaced,wardsKilled,goldEarned,goldSpent,earlyLaningPhaseGoldExpAdvantage,firstBloodAssist,firstBloodKill,gameEndedInEarlySurrender,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,objectivesStolen,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalHealsOnTeammates,totalTimeCCDealt,totalTimeSpentDead,quadraKills,tripleKills,doubleKills,baronKills,bountyLevel,alliedJungleMonsterKills,baronTakedowns,buffsStolen,controlWardsPlaced,damagePerMinute,dragonTakedowns,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,gameLength,goldPerMinute,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kda,killAfterHiddenWithAlly,killParticipation,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laningPhaseGoldExpAdvantage,riftHeraldTakedowns,soloKills,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedowns,takedownsBeforeJungleMinionSpawn,takedownsInAlcove,teamBaronKills,teamDamagePercentage,teamRiftHeraldKills,turretTakedowns,voidMonsterKill,win
Naafiri,3.1938997821350763,9.11111111111111,8.887581699346406,14751.981263616557,241920.3559912854,21412.821350762526,28659.206100217863,2210.1294117647058,39856.852723311546,0.947276688453159,0.2074074074074074,23.245751633986927,4.97995642701525,3.440087145969499,12349.595206971677,10839.624836601308,0.14042738770170082,0.09455337690631808,0.1363834422657952,0.0,5.365141612200436,1.8183006535947712,616.5843137254902,0.09019607843137255,98.30762527233115,21.701089324618735,3.7037037037037037,172.53333333333333,96.35337690631809,0.013071895424836602,0.14596949891067537,1.2588235294117647,0.35860566448801745,9.11111111111111,67.44270152505446,0.44357298474945533,1.613507625272331,2.394335511982571,783.2016562675262,2.1076252723311546,0.22919389978213509,15.203050108932462,0.6718954248366014,0.43703703703703706,0.08104575163398693,26.382474551288677,468.57340409807404,0.03355119825708061,2.0492374727668845,1.0479302832244008,63.047254984726834,0.20043572984749455,7.907236320929131,1.7769063180827886,0.5611698592306649,2.5359477124183005,,0.4631808278867102,0.010893246187363835,0.08366013071895424,0.18003487358326067,0.5877995642701525,1.2122004357298475,0.04183006535947712,2.895860566448802,17.99782135076253,0.11546840958605664,0.1869281045751634,0.4644880174291939,0.20938842579775885,0.6074074074074074,2.269281045751634,4.716775599128541,1.0
Nasus,3.764705882352941,7.176470588235294,8.441176470588236,14843.117647058823,253518.41176470587,19805.91176470588,43922.91176470588,5862.441176470588,45385.35294117647,2.1470588235294117,0.6470588235294118,24.470588235294116,7.794117647058823,3.5588235294117645,12065.323529411764,10445.058823529413,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.0,4.294117647058823,1.6470588235294117,673.1764705882352,0.058823529411764705,102.26470588235294,10.058823529411764,29.176470588235293,371.44117647058823,113.47058823529412,0.0,0.11764705882352941,0.9117647058823529,0.2647058823529412,7.176470588235294,67.76470588235294,0.4411764705882353,0.9411764705882353,2.088235294117647,684.8825899335618,2.4411764705882355,0.23529411764705882,5.794117647058823,0.6176470588235294,0.5588235294117647,0.058823529411764705,27.525808998619116,437.3424069524267,0.029411764705882353,1.9411764705882353,1.0,57.191176540711346,0.2647058823529412,5.568009931245225,1.8823529411764706,0.5287170329093471,1.2352941176470589,,0.4117647058823529,0.029411764705882353,0.0,0.029411764705882353,0.6176470588235294,1.3235294117647058,0.029411764705882353,2.5588235294117645,15.617647058823529,0.08823529411764706,0.20588235294117646,0.5,0.19069508294415827,0.6176470588235294,3.4705882352941178,3.764705882352941,1.0
Nautilus,3.0,5.0,10.0,15916.666666666666,257360.0,17609.0,24031.666666666668,871.0,36602.666666666664,0.3333333333333333,0.0,30.333333333333332,7.0,4.0,11953.666666666666,10950.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,660.3333333333334,0.0,109.0,16.666666666666668,0.0,786.6666666666666,67.66666666666667,0.0,0.0,0.0,1.3333333333333333,5.0,77.66666666666667,1.3333333333333333,1.6666666666666667,4.666666666666667,581.4557736139478,2.6666666666666665,80.0,11.666666666666666,0.6666666666666666,0.0,0.0,30.332823452550002,394.13735499427804,13.0,2.0,0.6666666666666666,56.116666754086815,0.0,4.888888888888888,1.6666666666666667,0.5246031746031746,0.6666666666666666,,0.6666666666666666,7.333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,3.3333333333333335,15.0,0.0,0.0,1.3333333333333333,0.16360546149461588,0.3333333333333333,1.3333333333333333,5.0,1.0
Neeko,3.119047619047619,7.416666666666667,8.476190476190476,15368.547619047618,282328.45238095237,19568.428571428572,26157.309523809523,3513.0,34298.369047619046,1.2142857142857142,0.21428571428571427,21.547619047619047,4.892857142857143,3.2738095238095237,11997.97619047619,10697.02380952381,0.09523809523809523,0.10714285714285714,0.08333333333333333,0.0,4.357142857142857,1.7261904761904763,653.6309523809524,0.09523809523809523,115.32142857142857,16.821428571428573,3.642857142857143,330.7261904761905,102.70238095238095,0.0,0.17857142857142858,0.8333333333333334,0.21428571428571427,7.416666666666667,80.26190476190476,0.36904761904761907,1.1904761904761905,1.6904761904761905,704.9119363104826,1.7261904761904763,33.857142857142854,14.285714285714286,0.4166666666666667,0.35714285714285715,0.08333333333333333,26.31078152102818,456.29753617836985,10.380952380952381,1.9642857142857142,1.0833333333333333,70.87916675671225,0.13095238095238096,7.440806878306879,1.7023809523809523,0.528041935427303,1.5476190476190477,,0.6309523809523809,0.0,4.369047619047619,0.17857142857142858,0.38095238095238093,0.9880952380952381,0.011904761904761904,0.8809523809523809,15.892857142857142,0.15476190476190477,0.10714285714285714,0.42857142857142855,0.19890274556400134,0.4166666666666667,2.2857142857142856,4.071428571428571,1.0
Nidalee,3.095944609297725,8.647873392680514,9.913946587537092,14302.051434223542,240371.91790306626,20638.540059347182,32705.28090999011,3311.2363996043523,39091.59742828882,1.2502472799208704,0.27497527200791294,26.8486646884273,4.657764589515331,5.483679525222552,12178.616221562808,10626.938674579624,0.1394658753709199,0.1503461918892186,0.16221562809099901,0.0,5.036597428288823,1.6775469831849654,590.8229475766568,0.0751730959446093,83.10880316518299,19.51038575667656,4272.151335311572,173.94362017804156,88.9248269040554,0.011869436201780416,0.10187932739861523,0.9396636993076162,0.34817012858555885,8.647873392680514,56.582591493570725,0.42235410484668645,2.7487636003956477,2.5667655786350148,769.3458289039311,2.0237388724035608,0.21463897131552917,13.1513353115727,0.5192878338278932,0.3857566765578635,0.0712166172106825,25.764573817184736,474.21984330839547,0.03165182987141444,2.1295746785361027,1.0781404549950544,61.80717119636451,0.17606330365974282,8.339213212877901,1.9950544015825915,0.5892122878026123,2.2710187932739863,,0.5113748763600395,0.020771513353115726,3.868447082096934,0.21782178217821782,0.6053412462908012,1.0593471810089021,0.04648862512363996,2.045499505440158,18.561819980217606,0.19881305637982197,0.21562809099901087,0.4391691394658754,0.20896531614428385,0.629080118694362,3.1078140454995054,4.824925816023739,1.0
Nocturne,3.8073316283034955,7.272804774083546,10.439045183290707,14999.410059676044,252266.12361466326,18701.566069906225,37987.007672634274,2636.8849104859337,40325.757885763,1.0716112531969308,0.2668371696504689,24.50980392156863,6.358908780903666,3.9658994032395567,12156.028985507246,10935.028985507246,0.12286689419795221,0.09292412617220801,0.08269394714407502,0.0,4.049445865302642,1.4978687127024723,621.2983802216539,0.09207161125319693,96.57203751065644,14.356351236146633,0.0,606.7817561807332,115.72122762148338,0.0034100596760443308,0.05285592497868713,0.6419437340153452,0.35805626598465473,7.272804774083546,66.62915601023018,0.46547314578005117,1.8994032395566922,2.682864450127877,666.814674216741,2.246376811594203,8.568627450980392,10.028132992327366,0.6879795396419437,0.4731457800511509,0.0792838874680307,27.34398517807815,445.89830359306296,5.032395566922421,1.9872122762148337,1.0750213128729753,65.41781764943073,0.21227621483375958,6.581700791867032,1.5575447570332481,0.5351819766558116,1.7092924126172209,,0.4381926683716965,0.015345268542199489,3.855924978687127,0.15825491873396064,0.5814151747655584,1.0690537084398977,0.03495311167945439,1.9650468883205456,17.711849957374255,0.10997442455242967,0.216538789428815,0.5072463768115942,0.17997184901802776,0.6138107416879796,2.269394714407502,4.7638533674339305,1.0
Nunu,3.5960207612456747,5.22318339100346,14.106401384083044,14420.46972318339,229379.96193771626,15681.19982698962,36680.25605536332,1440.0717993079584,45709.3053633218,0.6513840830449827,0.14273356401384082,20.92733564013841,4.427335640138408,2.7517301038062283,11032.970588235294,9694.46366782007,0.04930795847750865,0.1704152249134948,0.08737024221453288,0.0,3.0259515570934257,1.282871972318339,583.6176470588235,0.10207612456747404,81.32439446366782,13.115051903114187,6.660899653979238,420.77941176470586,102.44377162629758,0.0008650519031141869,0.028546712802768166,0.32525951557093424,0.5008650519031141,5.1600346020761245,55.85467128027682,0.5795847750865052,1.9204152249134947,2.096885813148789,567.632793616295,2.647923875432526,40.32785467128028,8.990484429065743,1.008650519031142,0.7050173010380623,0.09169550173010381,26.915161537263828,410.84584266551065,10.02508650519031,1.9844290657439447,1.0726643598615917,57.99874575036517,0.1046712802768166,7.7215802051658455,1.8044982698961938,0.5948562838654379,1.1782006920415224,,0.3953287197231834,0.009515570934256055,19.15916955017301,0.07192374350086655,0.6643598615916955,0.5259515570934256,0.03806228373702422,3.578719723183391,19.329584775086506,0.08910034602076125,0.14100346020761245,0.5891003460207612,0.1534119988364248,0.6851211072664359,2.5813148788927336,4.793223284100782,1.0
Olaf,4.25,8.577586206896552,8.681034482758621,16763.879310344826,291194.6982758621,23372.431034482757,37487.19827586207,3352.551724137931,47910.370689655174,1.4482758620689655,0.29310344827586204,25.79310344827586,5.379310344827586,4.267241379310345,13409.224137931034,11919.189655172413,0.10344827586206896,0.11206896551724138,0.11206896551724138,0.0,4.818965517241379,1.7844827586206897,668.9310344827586,0.14655172413793102,109.19827586206897,21.18103448275862,2.956896551724138,662.2844827586207,121.27586206896552,0.02586206896551724,0.22413793103448276,1.0689655172413792,0.5431034482758621,8.344827586206897,74.09482758620689,0.6982758620689655,2.1551724137931036,2.1724137931034484,799.0985672219504,2.5775862068965516,0.09482758620689655,15.508620689655173,0.8103448275862069,0.6120689655172413,0.13793103448275862,28.827058731058766,466.40679568385934,0.017241379310344827,2.086206896551724,1.0603448275862069,68.7883621580128,0.1896551724137931,5.810850739299015,2.189655172413793,0.5253965781845498,2.086206896551724,,0.33620689655172414,0.0,5.431034482758621,0.21551724137931033,0.5431034482758621,1.3017241379310345,0.034482758620689655,1.6810344827586208,17.25862068965517,0.1810344827586207,0.16379310344827586,0.7068965517241379,0.21075066842368095,0.5775862068965517,2.7155172413793105,4.771929824561403,1.0
Pantheon,3.6616379310344827,8.873922413793103,9.352370689655173,14559.9375,249838.0431034483,21408.11745689655,33943.55387931035,2059.3663793103447,38038.863146551725,0.8739224137931034,0.16056034482758622,23.759698275862068,5.114224137931035,3.634698275862069,12107.760775862069,10784.682112068966,0.09159482758620689,0.12931034482758622,0.14331896551724138,0.0,5.0280172413793105,1.71875,602.5894396551724,0.08620689655172414,90.48060344827586,15.792025862068966,0.5258620689655172,216.15625,107.22306034482759,0.009698275862068966,0.1206896551724138,0.9795258620689655,0.31896551724137934,8.873922413793103,62.13469827586207,0.4558189655172414,1.9019396551724137,2.65625,768.7209763765845,2.230603448275862,20.288793103448278,10.683189655172415,0.6476293103448276,0.4396551724137931,0.07974137931034483,26.95170948024495,449.99608073873287,10.94073275862069,2.0269396551724137,0.9913793103448276,60.785775943659246,0.20581896551724138,7.057203967010002,1.8415948275862069,0.5651228168240607,2.0323275862068964,,0.5387931034482759,0.021551724137931036,0.6260775862068966,0.1468682505399568,0.5786637931034483,0.8728448275862069,0.040948275862068964,3.1928879310344827,18.226293103448278,0.1271551724137931,0.2252155172413793,0.46875,0.2029601617175324,0.6056034482758621,2.3135775862068964,4.608836206896552,1.0
Poppy,3.683804627249357,6.557840616966581,11.084832904884319,14450.259640102828,226376.4267352185,18021.228791773778,28440.44473007712,1764.4884318766067,37048.06426735219,0.7455012853470437,0.16452442159383032,29.943444730077122,5.634961439588689,6.6015424164524426,11332.033419023137,10150.609254498715,0.06958762886597938,0.16709511568123395,0.10796915167095116,0.0,3.6940874035989717,1.3470437017994858,592.0745501285347,0.09768637532133675,90.94344473007712,18.974293059125966,1.562982005141388,855.7275064267352,103.01285347043702,0.0,0.030848329048843187,0.42159383033419023,0.4138817480719794,6.532133676092545,62.84575835475579,0.5295629820051414,1.7069408740359897,3.2390745501285347,648.9429323908912,2.167095115681234,37.38817480719794,13.107969151670952,0.7146529562982005,0.39331619537275064,0.07712082262210797,27.017989777313495,420.48755950278365,11.311053984575835,1.9074550128534704,0.9511568123393316,59.77095124186771,0.17223650385604114,6.703708751973534,1.5604113110539846,0.5383340207583781,1.455012853470437,,0.41131105398457585,10.447300771208226,0.007712082262210797,0.10852713178294573,0.5732647814910026,0.8200514138817481,0.03598971722365039,3.2390745501285347,17.6426735218509,0.14652956298200515,0.12339331619537275,0.5372750642673522,0.17251424047720967,0.6041131105398457,2.2416452442159382,4.75,1.0
Qiyana,3.6797752808988764,9.325842696629213,8.337078651685394,15727.393258426966,298102.59550561797,22718.584269662922,31274.55617977528,2393.5112359550562,38715.3595505618,0.8764044943820225,0.20786516853932585,25.258426966292134,4.314606741573034,4.522471910112359,12936.741573033707,11546.280898876405,0.14689265536723164,0.1348314606741573,0.11235955056179775,0.0,5.050561797752809,1.5112359550561798,635.9101123595506,0.15168539325842698,98.79775280898876,19.90449438202247,0.0,222.25280898876406,108.1067415730337,0.0,0.03932584269662921,0.7865168539325843,0.4044943820224719,9.325842696629213,67.34269662921348,0.5056179775280899,2.3876404494382024,2.106741573033708,800.0030506598683,2.241573033707865,25.280898876404493,14.286516853932584,0.8146067415730337,0.47752808988764045,0.14606741573033707,27.430979320393725,471.46889227147244,8.05056179775281,1.9606741573033708,1.0561797752808988,64.1353933434473,0.21910112359550563,6.844263663926585,2.191011235955056,0.5476890084344138,2.252808988764045,,0.42134831460674155,4.410112359550562,1.747191011235955,0.21468926553672316,0.5393258426966292,1.1741573033707866,0.05056179775280899,2.707865168539326,17.662921348314608,0.12359550561797752,0.23595505617977527,0.5393258426966292,0.21265498930419294,0.5730337078651685,1.9550561797752808,4.202247191011236,1.0
Quinn,6.0,11.0,12.0,18522.0,317413.0,26931.0,31559.0,1722.0,56175.0,1.0,1.0,31.0,2.0,7.0,14862.0,13175.0,0.0,0.0,0.0,0.0,5.0,2.0,385.0,0.0,139.0,16.0,0.0,374.0,191.0,0.0,0.0,1.0,2.0,11.0,92.0,2.0,2.0,1.0,776.5892873653464,3.0,25.0,14.0,3.0,0.0,0.0,34.67929670246667,428.5599374772033,13.0,2.0,1.0,46.00000008940697,1.0,3.8333333333333335,0.0,0.6388888888888888,2.0,,1.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,2.0,0.1822587791688497,1.0,1.0,6.0,1.0
