Name,Tag,Server,Region,puuid,Key_ID
ferie spilleren,EUW,euw,europe,GBHB11C6ydwrqZE_-7XTx9vN4uuH3aFMsAIdGbwiWfoeE0xbY-tbtwJqd5uHjRdAu3os84kv19pRNQ,6
MrWolas,EUNE,eune,europe,fDrO1n4wYRx223gM9kwy8QYTHUyhtXKD02oSMSBcMJIuFQDP8UTZYNouS8uvDHKET6aBtrpG4CsSsQ,6
zJeff,LAN,lan,americas,9t1rwmuRaVfs-oGUviRUqsdy3cd_nvA2yf6vF3EZTEicuLf3YfjuKKLg9YOrKqwUFZwD4QQuxGZIKw,6
BECNAC,EUW,euw,europe,0qGyzZPrkji2iNa-SZrRT9n7TIPUfCepyVl5vJDekSErybVMAeibv-TuGCYo59C1_S_2eWikKYWUdQ,6
JackInTheBox,rudy,euw,europe,jRnuXtJsiALYXRoBv1ye1z5iZvcqRr2wVqBBA_QSsPEernipa3ZEqLWgGFOkXPkNg6RZCq7wNuEARA,6
Sexy Zac,EUW,euw,europe,nlCgw25yDQQqouoXUYj5Kg24awPYarwaQdpK0TTOUXpyaBxnNy4mXgdBiKKQGgP_OB6hL72IvM0eHw,6
suy mai warwik,LAN,lan,americas,lUjha_h9li20MqE6g1hBYhWkE5KypuVp-3-PC_56wclBll44VCuzKS4pQdjSuBth_5bQKFWqZJUd2g,6
Bibi,xdd,euw,europe,kfkWjQPXLQakylDr5D__hbc5nOa99319NjeIRbdtiHV2coWFUSBJZI6Qrjoc8zIrVZtfQuZhHPJ2xA,6
PIRADOZACMALUCO,LOUCO,br,americas,GXhkK1PXRNtWSBqAsFMwmWKmPQBS1GCZNlbp3RjYKZJR39Nlbegc2Rze6y1M2oOqBse8Kkp11Gg-Nw,6
ELSMAR,LAN,lan,americas,Olpr6qYdxYEyckphjGw5ujon4Sm6dfnU0MY8xu7LKX3OyKw7o6HaB_kdaFP6ajEdGeME1JSvkwDJpQ,6
LCD Soundsystem,EUW,euw,europe,YCBxZ75kT6uFTTVHGRHZSkqT0s_8CCUvebHf5BGLuVByGkrQt8EyjjJWMHTKjxsym3NHJeXY5dzU-w,6
DanknGreen,NA1,na,americas,GZZDFPl3ycY_JXBZ-oXn4vUzir3BeH5WL5k-tcDAslCebjDDVZIYUVwMixxtCGBboKSQ1KspfHh-EQ,6
RichPaul420,NA1,na,americas,FfZuFlbMlucrxeYVSzPb3Dl1QqDSDQO4LYCBBAalsHLvW7LmTxevVW33U-zj50u_dLEOwrqdhpKJWg,6
School Bully,ZAC,euw,europe,Nqn--vFAj-K9tPyjxkoep5zlLGSziLYPhSFt_AOwpGLM2lwa7Eg1xilhCwQXxpn2qXbY4_L_hDVquA,6
Zacola Gamer,br1,br,americas,EGXYkLBbbatdFQ5XM4ejVmnkgKFuuhYElI2ezqw9fMdj9ykBPrZrQWkizM6SYfPD5Y6UXVxU9uB2zw,6
Hawlight,loser,euw,europe,FK8oQ-SHPwmUwN5aLzFKszqe45rOfiLjMEgjEtkfcgsU2pEKoOKSXqBTGtFszFndeL9RZLHS4UOlmA,6
ksferdek,EUNE,eune,europe,39M9PG6mU9AH4UUdbfZqkiu5nxYYo5xa9iaVeTne68AHnrXYI0Dk0nUPsllAN_S7lrW-keZZUiM_DQ,6
Yazratche,bia,ru,europe,FKPK8VGxMM8TgLrJViNywLWwWwCP6cxn2qg7dFfLuMYD6AIuXSXJFCXxOTj5WVggEMzmfNDBw1c-jA,6
Roar,KR2,kr,asia,DwSu4kFDLyOhhPAOdEyV0Z-t-hv2zctHIkwU_758nvyNG1a5WDmjmzmUpB7OwZyYPUwK7kordfCYQA,6
Mikey,81194,na,americas,LZpxObXG4Q6S8XfO9nFZzpKesfOp93haVQVteg2dIs9qdAOCDrfVK19Q0NttE88Tu0jzhHAxJa5d1Q,6
Katerina Petrova,1515,lan,americas,m9lnBrD7h-Tun9dUbZ6rD802antxG2z2IKU_puP3aBRiAgSGJhaTXh0c6fc9oitF2VIk0nCSdJ96ng,6
Chaofun,NA2,na,americas,zKpFhjvuGy7CHQSiZRYYoUO-DPbvabjS2kRAUs_ySsV4OlLphmKbX5OEAAmG6QI2KT13byvNmAi_Nw,6
AdasTR,1211,tr,europe,ZHfpyM067j_Ka_bv7HENfm584-iw_c9LtlrolpC9mEYbV0cfqO-MoTVeUJXD4x3xaFZUJy73iaqaHA,6
Fefin Maceta,TESAO,br,americas,BDqRf5X5wvE7qHI1nqsrN5Jcx_A40AkSmJ4hscQmemRHzzvW13lS5cqqMva9Xicv3LLyyE8I6JETow,6
Zerientanga,FEAR,las,americas,oKlGF-m3RAO0y8dNXQPVnecc9j-Gua7vx2tB5sbF9-prYvYsQtfl95ltg1Q_LqTHBCaDqokRxB98KQ,6
smurfsarefeeders,NA1,na,americas,oUxZfFHY_licvIrFCbks74qsfG3B8ByAzmpbHQeX7RUdFlRzG1Ng6udeMLGsAjkJ9XMv0KDNyvJCiQ,6
navets,steva,eune,europe,dKzfB1lhsOtIqOtdYFOEO7pYKvfgzOx8qQ3DPgjdK3zyeuCmsc86GrqMjs7hDr-QoPaRrii2q_jkXw,6
JBe,br1,br,americas,l4eYcwcPFrDSn95KKbrqI9t8zh3VTWj_8Dnl96ToUrT2_5TvF_6aWyWf_Nk9F_GhW52PYzC6JJeHBQ,6
izabhela,bdsm,br,americas,3ssUBTtII9g58OXMw7NTTYzB1FCXMtg3u10i9JtIjZf6bfq6tzJ8HRb3DylZeSy2PqQGn_74w8EMXg,6
ComedorDeBifanas,Tuba,eune,europe,QGoZNslHGT_xYezc7h6jrNV00e73aGSR0x4lB9Z7mHheIZMuTSQnrA-nCHvy2d_XLIvRlCPX6iZkuA,6
Kuo,0209,kr,asia,fd0QBaLxHq0udnbEu_aEnNU8wYkAO2_LZV6QGCSmN49_rMkrWh2Q6Hpg7fp-vV7utotkltURhUGvdQ,6
L0ganJG,069,na,americas,CMX3-A4la8CjFD7SgrAUAx0BiTMnqHVL5d8gUNv2XZ2DbYUoWaIjN91oPBrS3WbqvrX_s27FcdVlZA,6
Riggu,6969,euw,europe,ICppwGxKEFrLTGrYJTCBvr7Xc09W6cNEYE1QhdY4qqe_FjT9LEFZVXPFhzWfKaunjjmdBnJNkjRE9A,6
greenday,gloom,kr,asia,BrXqcRiWPGK3z1UHHmyGgELXLf1n05819mFMrOzSPS69x3exaFE6r00s4h37CXPuKCamT_FFgLkuvw,6
anotherpermatogo,EUNE,eune,europe,fZtHVY8r8K4w7ufwO1LZ8fWaYoxJEe5nyenqmF8xbGWt3O4PqTBj34HRzCl7ELVw-11XYhFscxLR8w,6
damiandak,DAK,lan,americas,m5i9WlJHXHNyxI53ycWauOliYUyp9ikjkQj2hwftIVdReDJmSg0oVAWhqiyAqIwB_nGvlPWt57Q6Vw,6
Suggarr Mommy,TR1,tr,europe,-AD2-UQPo_vuu6dtYTRiG7UoW8K1w8Uv48kDIcjZgQUGwCJaxwXKGm6CM2e1qrymvGfxQTQVP6bgrQ,6
IOP EAU 140,GUIRL,euw,europe,EBBR2BnN2xEUvhQyBUYZ6V6LQ8oWTy4eLscx37PTETynx1vWkVgZb5bdjHYjTizY0gdBfnD0pBIfNg,6
GdeGiako,7373,las,americas,Vuqx75CmaWeaLJdbaNtt-UpGw4xhPOpYQz_ZeHHkBAT3mpocjOAbJ8IoIODQILarrbwyfbuGibDc5g,6
Castle,ARG,br,americas,T9pZWiDV2RY_m68HlVX_yPimTfmCo0xG5SP2ahFkCIAumcHxw8QfaWgvJJDCyHbk3dwHEe5y5M7cuA,6
casca7x dos pred,6969,br,americas,oYsMTZj8t-usP3gix8RqXwThtCTY0AwAkbheumqX3wScXvziDOqXeRfC3gTlJWn5xyvZwYURRTKA2w,6
Ortekko,Noba,las,americas,Bs8WKWygOBxnHzSG7c3_t0UBGWjN0QQM5my8L0djVKG4juqrEmB2vtKU1vJ3hKB35-wNfs5h-pEohA,6
Wenceslau,BR2,br,americas,1GhQavgm-7Z27dFT66ieq24Nmjc5ISzzZ-y6tj-K3yrUdCb9xLkHHhOJjNshRt_bCayFUt4ScsEceg,6
Zwei,BR69,br,americas,oCm5Q6yfO4DtP6qAvy1QAhIQLt7kVh54EROCfmNoY0ukHfC8wLCV3MQGZ1yArErN3mCKQ2jRQxiRCw,6
Dx777,RAJOT,euw,europe,4JrTJZRTKow2NLG-lqm0q1OmRE-SshyeWY-mBe2-yaiBxtN7_HbCOfr04Gfe218FZ-FUavi6bzuefQ,6
Blazed4Days,NA1,na,americas,I4k000HyYD3x5uVWHu7U1mZoUV4D38Iaqc0ary1otY16ySV3hv6je8IntoRDy6zn-G1m4lQa9-KpHw,6
Saint Aqui,br1,br,americas,Od4AO_3GlfOQDKHap_tOYba-76_3sjM9sO5HFdtEAy2eFsN8e5Ec5NGG6072bHfckggdPSNcrh5odw,6
me myself and I,mine,lan,americas,gjzVJVRFLvYrylURBdfFs8jgbsMPmBKJbDBT-AkGEYSPevdvhiYHKRMM_vXr1Rcoiw3v2Z72gVywlw,6
Ainda to cm fome,Briar,br,americas,B9jJ5TrYZB_yqnqfxxEm4LgHTJRl9-mNOtyMyHqm-A5BE7LXiUGuSCNRF5lr0G2-TTKB7KNoHbLO2g,6
PROMVAL,999,kr,asia,3LA6KBIWd9YOpb5GsrsWLbhkNcSM-ttUB7v0gZF5bz1wjTgDduxaLO-75OcSXMHQ6Go0oBrdPjuVcA,6
litonex,1234,eune,europe,IizaOswvzVXgA4JGQhn77NnprZAuS1mXurBnkf--uWFkqET0zJlp49nvYVQPz-DmtGEG5a1-Pwp3XA,6
12Months,Year,na,americas,YWeMZSU5Zl7it97MZq83gdFZBsdDBtvP2qgQHm2lj_Q2YxIue5Y_UOA7nWTUYE36bXEB9TjazlcuIw,6
Tokmak,3838,euw,europe,Nag_N6VE03DjMn3s-kHECJNkXM5kUCW7bBJNluPGKakvprNjdXr1WcUXdsATAkR4iqK4PnrsJ84sQQ,6
D3lzer,EUNE,eune,europe,bECqnyvFV7VQ-u3VBQ-BLKi8J54xDs8ILIny2RU4z_o4KPehudJr4MbQFG6w6qONbhk8z22smZAJzQ,6
i love feet,briar,euw,europe,0MTN1l3G4M_fhbHdfiMZ3wsHEeWibC2mS-U1xhVTez04hDQU5hVtTiB3vMzTBvVbNRkT28qwSOunqw,6
Enderluks,Briar,br,americas,xWz_jBMzClO0rC2or7vQBjsDrQUcUNaqcSFV4tsDTGHkm9y8fbKEd92W-9kGwtrzoaR9a3lWtEDT5w,6
hemorragia nasal,bdsm,br,americas,X9njWVElLTVkrWXl_cVZsS4oAVLrw7llCCKzL2quN4FWEUooIHXUAR4lGsKjirsvNTXE_4i42PHH6Q,6
Agressive Kitty,EUNE,eune,europe,-oGx7-ybjqOglOrvmTv7_FEHEZcULBQ0Ze_hj5_kTr2O9TQGxf8OrYNfX9cqTVavYm27gEwEy2w0rw,6
simon,purpp,euw,europe,M1odhYOM54ljNB0wEKveCwqAexhIwOFpXK5qFrnbQxi-pQOWtGXOchPPXmqg4aV1dyIcnxnQPn7Ndw,6
Melibawz,Meli,br,americas,9gI7MqvFCtYQWp7ZYvhv_tAgYXYngPQk-o18WujMGN6U-Lb0npZXfdQ6SfGq6WRJRaJztc6nHjTqVg,6
Mozzada,Briar,na,americas,SEqN9jTgnzvdjoNX7I8q2_fahVGYbH6xKJGzx3PXaco9cPPvdpSVUaoouas_0blwJqK-P1VQ15iKKA,6
Mage,1825,lan,americas,30sWQprCWcs0_pm2bQmbw--EKj4jenp1IC9Cz4nKodwoqcGa9kKMrpTWFznKPkPdL1HvWkKU8__vLg,6
Akaps,Fancy,kr,asia,cmzMYoJUxQ9jKGDDNKlwxUQ3nPSQBRFqleusygvtLxmVpYcCZMBBHys5KsPWjQsMqPV3A9MPpm9RQQ,6
Sanguinius,M40,euw,europe,QABOgksE7IDFT5dAjX2Zhocqy0gGXcuOBBXr3mM6Gwla_vSGQ2jzx91zoy0QuKGoxVkRyW6Pwp0rQg,6
LaMasJugosa,6969,euw,europe,5LZykeDAv2n8bfgdTTcmYTIDkEd6fkEmCMZKNlgMf2YGS_GVOHoiK0wMd9OMQTr4ePebk5vQ-vKxaw,6
frederico filho,2111,br,americas,Iy4uUuGeFFEKH-T_D1J0lkXPi2BZ53FO7ffvDxWWLaGAanSI0TYsOdjturzsAhr8u_DJrSmyQKJ1AQ,6
Squirb,NA1,na,americas,cb8e7lSI14JEiGgumDo3aEV7Jgw-VfPtBFflBLdAAY6E2NH4fgtCYVd5bpktowj8rpGCawJ53wRYhw,6
rush4,KR2,kr,asia,FHa3gabbrhjRE7vZH6ZBysfLnB9KLyYLyTA7lMY6D4d-LOjjzE8Wrwx0x7iglxMB2LkaMtc9EAAEvA,6
Hexsise,8472,na,americas,t5O1uF0qvypoJKqA_Eb2vXkgrPwkdHBina6NrC1l-Oedau_TeR5NJ0dNcnrimvk9vF6CZcj0qoZtiA,6
Biinh,Corgi,na,americas,pZfKe3JfozYNZ9kINNrQs_2vgHpOsbBf8TLUZTsI3ZeZlx08_ULbiEr9L8M22XV9Mh9xfB1RDqMZuA,6
MrGaliant,Mr1,ru,europe,8Ak24TYNwEpYkM7O7wX6QbKIew8yrJ1pqGUo7z62cCfLyrChfuIlq0Y8M0CRDBpWu0SV1vddfkG36w,6
heavy lifting,dqpb,euw,europe,TVoOdadhlOYHXv0zunj4R5ARUGDcjsQ7gqGMrstOR1y5WgSKfBMOKp2UpTH5ChiXVvTx4RX7rMfRqQ,6
Tazx3,000,euw,europe,DC7jFWgnFzmM2qRUjweSeEN77RnSqZDx2_EU7qR2wu16EX9NHGTfSKhHz71p5KQPuDqBRLi8PHFHPg,6
Arraxx,EGO,lan,americas,kAtWKp-cmQlgcL_hbtdkO3CtNOJ0NDWmtU-BK_gNhnrxt3ssiAQKozJOLWRMR3C5ZRsDpMrnDh6vdQ,6
Ok Trust Me,KR1,kr,asia,FRWADc2GDP6ThPXNK5q_xqk8MG_VI9LtwPyyQGMPXCJFJGfyUintUSSncNhWYSMJQWPde-BNfpn6Lg,6
Sanctify,1337,euw,europe,,6
Roar,Briar,kr,asia,tki4lRkEHWEvOdetZlrjK-4pQN7zsvTG3uW6w3BsyUK9kEMrJYaaTgDPrx3s0yH4e5G8CcXSrTB2-Q,6
Sung Jin Woo,KURAI,euw,europe,pqa6CIn06v1beCFk4-nAycgyYqgnIcNLPUpcQ_Bf7OKmJZJr_7-SSZM-mr6jLhWukLDcjZEZGZSHNg,6
ASTA LA VISTA BB,NA1,na,americas,1N7h92VsxqEjBW0AXyTsMiq3MNUEQ6ECk6kXtB92CEDA8N9ZB_BOiNpurlMuTbUYNAfqSj2DIBcInQ,6
zarganaa hunter,zrgnn,euw,europe,4xDxmuP1caLZL6KrHwEW_WiqbTISdaUH_8VduT4uauVzjdyIGk7uf0D_2LlNDlPzP-BJagMS3ts0Wg,6
kille Klouzack,LAN,lan,americas,_39YwOnZlpSIJ5YTWU9zwq31Cp1XoQM-YEB1wSdR82FAeXizK0jI3KWh2i_bvein7v-fr4XriFlrDg,6
Kiceo,EUW,euw,europe,TxTFxcO4lSjtJ42kAGQYanT7AA0QmdZ3GeR1bB63FtYEtXC6LUWy8wS14R4NMH_DwLHtGmH9SHS3Gw,6
BloodQueenBriar,Briar,eune,europe,stY0nmWVQgNE10eFsy3lE-uYZ6CPygaW8EODYa-mOXFnNoWpUHgT4AQKeafYxtx2tJ4czsgv2f5M2A,6
Ms Ganyu,Cryo,br,americas,lemtJ7v-HUCRh-_tVKFJOn8dIP72PuWqHEj8K7VhfdeK6zraMn5fu1Yi7wpjrZaU_Fs6HVlKRMBBlg,6
taru,001,euw,europe,_8u7GLj-zOtwe3TDZonKlK9rtjp63S7lv_HSR-sTho69QGTO5gIHcHf2x15BhT8Siy3ZqU73Pa1Z6A,6
Wildboar,kr2,kr,asia,Jiz6V9UAypTuobYagGDeJMXJQoQR2E-S1q0rluARs61qpVaunFNfIU0eI_3B3RL9-FkCXTyq4CKD3g,6
YoneWick,BSB,euw,europe,U5qOet3RD1rXidg6__-VWW-8aW9HglSz2ieURBNxPO4vTZVWRUuGOZaVOewrN448jQLK-YlGvlry1A,6
Hookei O Gado,2806,br,americas,atKvK1HCKB7cQJIjtWgX4UNPz0Xv0N-u8vnZ-EGmTT56flJXltk2cHU49A7KYLdWQxf-_11ZfxNFkQ,6
BizimEGGbu,5343,tr,europe,qiH2DZxWmK4tZxob1ZLFzJUcLpkx7XwAfm_eEqBuRYRMgSvJnpinafN4UOhUuYPUa0fMSsJSR35MqQ,6
another year,dct,euw,europe,zVxTwqkzVKzwV34lKRIj1slBxRDbQ3SsMl7H1DWj2jwssXdGW4OgBGe-gMfeaen86YclfzIyQ3LiRw,6
meowgosia,uwu,eune,europe,u2rBB98xsfVcnUVbXA_IajcMtuRtbjYPrrd8XaYP6yi9PM5D_pEVcUmYvqnP30LtrWKt7JUtYlpBLg,6
test99,987,euw,europe,o6RO95IdqstjaAFKBsHZBjHKI3ENE7bbd__8sd4mO-2vBpZRK9yoRQUjfAmGZ_n-iLiNU75TutPIrw,6
CZJ7HHQVA9CWCX89,af1,tr,europe,RvbMRJ22Oc2sRmTPi5-Qt_fRuAp0MB69QBFXS838QUO13F4XR2e1joVj7_x9EX3iTfnl_pxctAWDHg,6
Mugen,luv0,euw,europe,JlJ_zpojguTYxZk4UM3m94JnLiK0ToixtICejLZ_f5aHCjWCzc0w2SRjMaIyuoPJecbq3KCNj4zqUA,6
HeartlessElf,Elf,euw,europe,RbKKyWWMoqCHZ_JwQkm3tv9bHUq2zij5VqiREBRhdTpYY5ne-0igHydJYQE6bT1bU9M3FGkXf4iqTA,6
Joorg,EUNE,eune,europe,MTvIc5pz0tTUwcxQJUxDhFF_oejUMIcBpz-lG2LV5nR0nTEIDUifN8Rodpl8I8yu7eV6D0cjOozuZw,6
SHILYX,2007,kr,asia,BH-AL64txY6kdJngeeQ48ylXUR5n64-52MujZpy-e-6oLhkDi_ZMRNvVdFJSUuSDgimvQy7Rtyy3cQ,6
Think Mark,4fun,na,americas,6jzzGHLHAdyAhvAjnapkrru-869gjnt-DWbiq5VlJtmxbX9DXBMjTwqOucczlJqM-QdA77Rv0W9fXg,6
Emperor,0815,euw,europe,eLrXB2VvofGzNNe8EnTYmCiSWdIefK58ftCttn2apP3ncDp5o8W-UJLzOqIX9k65AC4kY3u121mVzA,6
EU CanyonOner,JGgap,euw,europe,PatkqcOClkL35Z-h2leSGFsv5iRHH5qVMl4OgSLUQt_EvvxJRe2HlYHdM8I7HaadFNctm4ZSgCDwtA,6
sleep late,0606,kr,asia,kakrTCCXajRlFZMD_0cKnZezYqwI6Q2BTR-ftddlwT6rgdUg521Y97HzpIvkGwCmkSuKTy0K2vd5ow,6
Hope,T1FAN,euw,europe,H-Qzoi-eDsEOf4v5s1rQYs43ThKKNeEz_fx9laxgOOz6iQVX3xvnKKejKQf6LDSGZzMAJ2GBBgInnA,6
ewniah,PR1,na,americas,YSCpomfVmBl-2r3RnBC-nzGJ2KfioKh_WMU3K1KU9Ss1mgPfZuAK39LEV1m_oSh7mAzHb3jQqRmJ0Q,6
PesteDeVenetia,Clown,eune,europe,J_yFQdgXMqlJCdnBq77gdlXPTju_8X01roQNeh8j8bkLRsI6yehUm_7YK5XSDYuz6n7F2rFlX4K4zg,6
usuariogenerico2,LAS,las,americas,HFydbpJXlBDUUUcELaxwqzel6r9qoC40eN8TkhxJUkZOGKCAj8AF-EXPQRJVs9jHWgHvPbdAp5f_zA,6
Zeta,Rev,lan,americas,--nVSovTh2PK2fplt-7SvCTBxh8M2etrtM-M4-OqBpIsKINoxIEEdui7Zey-6nW3jPR4ESUkzryqtA,6
cute kitten,shy1,euw,europe,5QvdDj-mAcz8I2p9lxV__ZQ9xEm2f9lMahSzHR058ru1GN_mjG_-pjhgInSAu7Vdh_tPiTemx9G--A,6
4 Reasons Why,EUW,euw,europe,8DfwcyOCPBdkX3RZneIwlK6KCkbJ5HblV0zsGkrsUgqGeYZ7jfOf0GjYzETYXqPk81Y5ugsiYgnteg,6
nnookkzz,596,euw,europe,qUCRqEPY5MuH9yL4mvUj-GrhGcR8YrUsNJ4QkpwyPYzEQJCgCDPNeMuVW0EgTLkHtHU5UBY4umT2BA,6
Cisne de Gelo,frog,br,americas,wwjixMe-r7ViOPHVWWe-uBn_dzu7a-EuCGDhV_P9ihy5zrw7_FQpmzG_E8fVM88aW_qjrkf2Zve-kg,6
tokkami,EUW,euw,europe,GVA37gYh8AEHe0d-war_oPoHXkGGn6p2oTrRLwFCLV1GYpLGYGyZKDw1RpoZ5SZBkMXpRgriUYCCUw,6
naau1,EUW,euw,europe,xNt7nRH9tFKej_3_cm3wohmP3kWB_PvhGccDMIOj37f_-FqwMzUpY9hSFMVS8YbfxUdWKTZkM4UuxQ,6
Stuart,L0k0,br,americas,aKHtpfJsxdpCkh5s3GygjBHBB_XBQLNut2chAgigjXEBIFwNagMzAotXLWZZs66tRtBuOx6WgaZLYA,6
Cross,BR62,br,americas,bmkdvmXNwfz3qeJ0RYtqPtLG619s4BwgfDl4hiO-r0DlTCTBi4Cd5ZifBiTzTL-w4CcJtUx1wSQ2CQ,6
invitation,wait,euw,europe,2EhOOGZFE3nH0sNwnrOeYeWTPp269mCqCpxmPavKvcvaRd8KBh3qxm4oRxJU0wxuErEYvqfn9Aa57Q,6
mopsiK,Lamb,eune,europe,NxJx4QbpiP2InUDBufmqCUwQ40xSKZaUPs6dqEwE5XiaYkjOHeMJFtL4K6KuhXOdN0Vtz8-vL6pVRQ,6
BOOST BLONDS DM,LOVE1,na,americas,tB16DAIXGdSdtiM8K7h1e717Z8ZvtU6CEfPmXkGxmdPVReu53c6HI3cUr5ZCAOYoVW60UtsqM5wwrw,6
N9NExASIAN,NA1,na,americas,Lw_6EMyGFqvTojauxr1OgeRTUI9B6gMkp5WihELCACnlqDz-lcmY58NY9os2aXU_WI_Omfw9sgtYPg,6
Supernova,VITA,euw,europe,pgT4trmOwx8vKqkvfUqb0iIqnDYpaorCLkBqcfuvdWoxWqLh-7Vp5N79pZ-JhnbnEqSe0BTS5T6fog,6
isac,INT,euw,europe,nGCEShvSpzvmeHy7eUFIurNfpay2HQfmuNHFDRZvi_lFAUY1HlCDkye5yeh5M9ITD_ifeJdKMiuN7Q,6
jungle,5555,euw,europe,Xv6aE7w8ooZD-QuvprKrLSmINIe44Q84-e-Vj2InTncIe-fyd5D4P_ir8NDFLZCqqI7hPTY8ixQv1g,6
Spicy Creampuff,RxS,na,americas,ZY-s7Wc4vVCITC72KJ6teV9sxFiuWnXGE-xzxnP98PhkLtBqymRK2_mU89nlVEkpaHglVewdQO-1mQ,6
Sriffow,0000,euw,europe,o0h3WmXtTyp2cEP_UV8_9OKpJJhaLHLMJhvp84kFF3HswM7AsZ4rsG9mVXJTxhfPD2EHf6i-irYSIQ,6
The Fifth Leaf,LFT,euw,europe,tqbbyUpA7FCdtB8CeWK7qJYRNzNe48rLIzoHt8K3RVQYVPTZhWBTBB9JenkvxPw7ZxkdHuZ_R6BUnQ,6
SXT Davitikus,EUW,euw,europe,kYvkmYVfWWoAt4YWwbE2xqozcXWcKY4-XMZbPRmbCWU38hgnIhgYN5NnPZIeijp--0zLN2nT_1hJig,6
kimchi,chubs,na,americas,NmHJJ9xOeqUxevJ2DPq5V-f4Nef3L4QPyPFBSfXaQ1dqWBH0u8byq_tV1o147b_tKsiLKMoFoQcujA,6
Kulgan,001,na,americas,Bj9xerZxwNo7U3_bPY79S5Kb_TU2ILP6T9LjNAQqrQh4I78np2rR8Pn-GpXXqt8VpMUJ8yh6haMgwA,6
watermel,9999,kr,asia,eWbuR9rypLrawu2NPS5WGYRABClo1qKbJaGq-aZo7syZk-UiF2BXdGij1ATJXEKIiQfShlvxLUScYw,6
Rick D Luffy,LAN,lan,americas,QiqIWKwxHZnEqe04zlW5y4w2fWdZYsZCCu_rwQqs8eh1LKMAlyJh_xVMHKSgA-lNcVC0xnnWTJqDUA,6
AL FOKIN 15,LAN,lan,americas,DP_mHHOJ6vvQOvGKslunQ_bEX5gRNL98YxiulG--AF47JNiYiYNAextWKlJQ6V1OuqT7NKmdlMgowg,6
spme,quin,na,americas,MfhZq44lPM-DHa8z972gw-EhJfYeZ-NfRGTlS-s1IEqjZNPzV8so15CGg5X5aKuqH3IpmdCv1HbM3A,6
Alverya,Alve,eune,europe,zmuOZBqp93lbg15qLsvQV2Qs9FPSju4sB1kGwCF7953AIhjYgNR9hNFvrDqp19TJGwGbhJ7j5GMtZg,6
Nessberry,0707,euw,europe,4FpOZ4FB6L6GR-DiplZLAeAp7VfonsaCaL45TShsmirzWPFtQSUTnBLRRjxjfFQgT8ZSFe5unHMLYQ,6
noataga,Simon,euw,europe,Z7Rm_kXH6N4WjUXo-bhZTHUYbd-OTjT0ZI0O3Vcz7ARiFFjpnbXL40x_QPdZ4p3v-sqAzJHSu03Ebg,6
tuxas,noEGO,br,americas,_8Kf_bq9UaHOz8e78VvEFc605Fr0ZBWFTo5KzPyM_gJx2tV2YJsmMh_QAaGsTfEDKOKrsGIY9SnMIw,6
Spinko,EUW,euw,europe,BjdIBaZt_mXztivoG09BWGa-FIIoMLBwIj1vZUBUVIngEWrrAu51F3MQZynZ5CTrjac-YiExjsYkwA,6
4ll g4mes tupr4,BR96,br,americas,U82Xk5s2XDqr2Fu1-YmzPjYMjSYS7MxE1QWb5muesyfcLuAlsJfoO9h1PX4kPjYtRjm8HQ21ZU7qpQ,6
