Name,Tag,Server,Region,puuid,Key_ID
TEMS,naija,na,americas,AxTbmEqfVb8mdiUzIKxYJrETF8-7Fk2HQ6HCFZPUU4L37mkRENiWohBVlUCBsy9iFI-so8oRS2qwaA,7
rato ensaboado,SSS,br,americas,dkSsx-9DbRKPLX_tOUF-eQG1fkrnyvI82duPXZ1X0Z2edn0Kxm8Ey5iyMYdM5y9sHn227tgjt-5VxQ,7
Demon1,0001,las,americas,bjA7Z25KCf0ufNWe2HTtrazmqX52U6CHoZRR1zicVam3dQ0DPb0taJxzCy-rW0pQBXPj-NTssiH5Mg,7
blue lightning,zoom,na,americas,jBNDkFtjyrHWZ-wNBHvSS8McBRNxLQ3wrM53pSis0MXvFez52bdQXF_tIEVwUN7K6M3__UQQLkED7A,7
FVN Feng,Ultio,br,americas,9GdZ0FtMwXDhGK7gHZNnHwTix_wxJ0LbOUYiKmRGjcID7Z451kcqgF-uhwyB00BOojnHVZT5b8UbFg,7
as I lay here,dying,tr,europe,67em-P8XUSIIZpgPYFmXvtOjZQ22uDC_KUtvczYPjB9k8jsVXMOCiLmMm1fnDfI0eGgT2VKqK5YBbw,7
Khabib of SoloQ,HVC,euw,europe,nLI-GlkAELtoOnC6v7T02INhyENmj4YM5ctzC-P3_1YnTw5Hi3VxLCK_2_kT-1z6ILBDirWoPWtmBQ,7
astroviolence,999,las,americas,2NnGT_gT2MumSZC0BZfLVOovZjW_Kv9xTYziIvd8GJ6XbmDp7IrvofPv-PftUBhv53GyuoPx_R8LZA,7
Berik,fish,na,americas,onBDPiYmQFB7SIGk0KZ2kj8y09TIicSeyUQs55lW0ULnn3cxdY9QeTxsxjaWi2IeGP17BzQ9sKQ-zg,7
kbzn,zzz,las,americas,FqLlzy8_VhQTi8ZDdyDA0hqBAt-MA5uIMwW6dtLdx4GuwR8ogWKk425PyS63SjLY4RhbbBpPBD6u8Q,7
sleep,JUG,kr,asia,lBIMYkmE9oSf5Nvhkj7JuRAFrlSYqnpd8mWEAjWzND78IsguXkWZi_mVrPhW0k_wv-_Ky5okunllTA,7
EndlessLies,luv,euw,europe,V1o6cm14sroBGIz08Rkrc0WRD6peOvkhcMXtz3tAfFlKL2Iy_rRM_au03UuUTNKDC53CnOKy3Pjr7Q,7
aegis,777k,euw,europe,HdNWpK5JvEhU2yekzY-7KpV9V9eJ_5fim1lCi4CtVvvGYHCQdFC4R6HFaov5nzF7MgF0F9BndNoNjA,7
VUYAH MIKIS,bruja,las,americas,0qLMcPVKcJXrSR5heeBxj2mKXz7_DMYeDzdfVfXppszGX8Qy_dLpbwt7m8dT282M7XImPB8OLOE4QQ,7
Omar Marmoush,silva,euw,europe,K99bcovmXyZLW8wnGA2M_-Hx31emcUztNmwS3gNtAPAZnYH7hE8gtO518j2YFOPFv-mXw-eL2vxuhQ,7
rather lie,303,eune,europe,GgRratO7NJKO-7afvJt-DQBzZMJJC8nV1efFYOuVTFktJwlbCYp-8xeRziry-V6IPAgVWDSK_b_-Tg,7
love,ydkm,na,americas,V44aWmhxaS_XfFCjru1nzsS3I6ADEly7PvQs9Mi-t0_25_9X11q-mNld8TGFuA31GGD63W96v8cg9g,7
LetsAllLoveLain,L41N,br,americas,3oZdTE7Jd5ghIXyFE0fEUqOcPwnaL9DDORS3gPmq0XK2DIRn1t_XwxSj6f-NWgtwQlBZp6FCg3XvEA,7
EloBuddler,Mole,euw,europe,e9mYO8yqvkZZ9EDrOLg9pytuySr_bpf-GlGdci1C0D5ry5KtBVqPUdqrlQ-0IhVMaNxwzOnpBatwHQ,7
Dark,0130,kr,asia,0SAd5BD16q6JQUU-WdH7AESNOxaMuXSeshAji63m-yqcL5i_2pe-cvfle1OEJR9EOTbSXufy8qm3ew,7
ill irl,EUNE,eune,europe,cMP57jyOjGy9vP32RfG8IIQ6wTWXzdehOVdjjcNtu3-AbIu3GjMIKStsy-UYmnOhIS6CijG2tu0DBQ,7
John Wick 5,KEANU,euw,europe,QfD5l0pGdH-ryWdlHCHja-dszhf7JdGBO70VBH6vFFlkBlbw0fd-KDNZqHMJGiGnJHjXyvJAE4lAQQ,7
73062426del,KR1,kr,asia,UKYi1NGmaLtGxIHA-BGRFnlY0EvOsWu1bFk1Y1NCaIzjUCtKIztFyK6KlfZno_neZLfrtvtyJR0dvA,7
gigachadrick,chad,na,americas,oS6IX8GCnTzXn6ZhTjTKBAFb7q6VdtrpbvWyPBXu6WF6UpRPla5g1E8x7F35eQ8p6JEq2NkCv8xNIQ,7
Grow1ng,LAS,las,americas,jvOQN37wryU1ci2X--8GYFHcMTltLh77xphTNyXcvtg1B9-uiTE7uXK_Bxm0eDCp6m-9RFEmDcRWhQ,7
Ulquiorra Cifer,Eden,euw,europe,MzjKNKsbGRVMn2CiL2UP-OZLkwIb81JpgnhZflPyD80urwDg7rhbhjlqKjsve5MGMvJLx_lkFHw8XA,7
arkadata v1,EUW,euw,europe,yepTjJhF0fz80dU02VcUGn26Kq-cYIJQga5rF7qxtO6Z6mo3Iz_7-J4iKMTMS7OI_maIh_X-bzvwYg,7
Jenxas v2,EUW,euw,europe,pSoavByYIQyJhps0eL5vAWVkMlBDv_ZVIRFOejxnfO-YPZUJCzka6bhC0ccuAr0yOVe615P5gJfYXQ,7
PICANTIT0,LAS,las,americas,VVKcmmZtJjw6p1ymXSngpItWcrDvsftdkKtwQZaLPfGbZsBRRODrZqZpiH2pDr2KW-ZGa59OMUgLuA,7
123awpjgkhqk,snov,br,americas,D5UFKZqd_Q5k8joG45SviZPFUZaVsjpxQFbP5MGZFupVxlah8R1bA8NZVIP_b_RBQyJXnzjGLDFsVw,7
5862pp,yep,euw,europe,V5WfannarLI5PyiPoGLyk1m2uNEn7ikpayR7eRHwYsGUTcDy3aBwk6_QeXmw08ZhowUNG5nQRS6P6A,7
C R U E L O W,LOWS,eune,europe,MemgL23ycdEXh8nWbS9MyOVh6rMqY689IdozVnoyULwkcIKO8W6seTIK208mDp-HgWHYN3zFDtTC6w,7
Sash,Col,lan,americas,WmyiibDfHT2J7JurtM7veCb-vriivVS6KQBErVE0OkE1i5A7gbPD0WIlKPWV8iqv2GrlSSiQgv8tdQ,7
kileris10,EUW,euw,europe,M9_IobbLxB8ULuTN_896IdktPT2SQ6iiTBsjA2zy9nlAKAYasJc8PWof4YkehS53ehjUWp1l0HFxbw,7
Hate me now,shhh,euw,europe,gRepCxFHg1Og7K4jLgL_iBu3pl5MTkRX_G2yyl9l1z233EpaqKbvikwbmQLndl1ZVUMir7-aIiavZw,7
4batz,004,euw,europe,hwBlrRA6fVWfnrahAFf5jwa0dMGFurWfON71vB6AGDOorKudYeQXXg8Do26gM3n6ppdnCujwgMqtHg,7
T1 Keria,Diddy,euw,europe,VgxGqNwhfSZgI3jRUjZZ-bV2ZHLCsIkMymZo9XaCteXLwShd7NWg6KqVi8eQHaGay5_IiTmKiYLe8g,7
shiro,sora0,euw,europe,bWidoxSxDUAE-GowJlcuJD3bG0J_nC2SUwmniCJLLuHdhxOFxOjyyPxfPD9gGCfh44S14ee2-bLIEQ,7
opqwid,qwid,na,americas,mLsFVroRIV-Y0CLNFrm2dWG4ZBxlM3YPfQpb15BHhBxkdPz8p9NEdlsyUzBu_lPPkvcpnFQk6yDBiA,7
Sukran Reborn,lov,euw,europe,wvf0CkBy8Gf_Ovif6HLmEoAHjAqMhJyKRga8lwpRkQ7cg_xpdz_1xYXbV7Ih3bJiX-VzUqlezxktaQ,7
ZodeLiak,Cicky,eune,europe,klP3GF9IlzS6gavVuXfdlgkhUmvFdJpNCJP6Jio5SGSctiD16CMjre-ozKjy8LNv4QnxeklUnfW6WA,7
Cari,sora9,na,americas,f7b2OoqvLei7QVSlBWWv5WOc1qwTwMvljltsHVJkHgPS2Jup7Qmkk7-Qhy2gGeQOifWO1kMZFFZOUw,7
Uelahmairke,RU1,ru,europe,BpWBGDgkoUP0hRwoWB6PiXYpmwUtcG244iwNkLt3wGcdhGUA1BK_io_1LAp7DQ29F6MCnfuKozoyAg,7
Christian Dior,L9v1,euw,europe,qreEe7NDFZlIYrVWBdFMyb4g24JUFVTe5f6wCbOdS5WdiboZ7nfgT0qNujjWJ67be-kQ21cjaCrvEg,7
G2 ANDREWTATE,xdd,na,americas,-oNB6rpnRJBK1Xpc-UyIyrVfvyzME3oiYUB0XHS0V-wgO4HBRtSO_hp2ykb-kwlkF32HtTViMDtnsw,7
L0u1s,WRr,euw,europe,XdUS-PWeOaVsNawyA4N-X_JYsAF7KtUP90mWHbY3B1rR5DJKgDDlw1kDFpoDQJewm5lUW2LttXJLVQ,7
ilsafy in NA,mb1,na,americas,okxX6CttbiVU668D03wBmFqbkWvUq9-xiS8J1F6thpALrXa-s8zdZQVW8mHBBDUF9vF0iT4cusJuRA,7
DANIELLARSONFANS,05621,na,americas,QqqVVmG4OG__JtxWBj7VQcbd4aM_-lECwDHjTUXSz9k5dQKb0GHDvHmikB81kP6iATZbyQXicQfsTQ,7
TB Fuyuki,LAN,lan,americas,7fLe19s1e_GOv53IUj-xI3-lafGeQ1rpEGatLVBmSiYlx1wD67kMuGzWEO7mO2XeET_8Wxwo1cGAgQ,7
Tainted Kami,333,euw,europe,i9K0SOP3ovD64il4_gc_GeZJSt4haaRzJZAYUEv8wBlLClvYnw8IyuVW4-U79wlFuO1mUl2KLWVy_A,7
Tokentastic,EUW,euw,europe,amy_WfU9ur983TlHd4Fw_l0-0S19JXB2V-VHjROc-1egbHm6Yh2AN9nn9ZQFewYfUH-sGggcegQ9MQ,7
greenreaper007,EUW,euw,europe,oAEsQHcrLI6Ew_a6R6y0FqT68DRM9F5XXLmIXgi8aMtXnbvcdXG2RW_fXqr3qiQuNZpzfatfJ38eXA,7
le phenomene,AKOS,euw,europe,MO0tKAI-bHDMJmME6N9a6-JTpRcW-NQ_1a7Oc8jHelDx4rQ48D5IDEVTXBqzdCQM8S__ER3mHVptAg,7
GigaOOF,NA1,na,americas,-IvrAh22LzkvHJDTz86PB-l4uud6676ZBSo1oEmuNNwAcbg1N7JyI6KzFLyP5KRtzr7HNugwitC2lw,7
Fiddlebricks,Fidd,euw,europe,8eqze6Qg4igTR2i5PNcbjX0khVMX73zH6bOgopbay6FJNALqBWHJ6VOMrBE58jK3KnN2s-UjNAmfig,7
Muttinho,001,las,americas,sjPCtvVbhQ11iyawcs6tc3CS-Enw1VULUzTKdUq8bL_wMePq7hr-8p2fXxwN5qOoblbQPhaCLA9YrA,7
Cups,8787,na,americas,qOVWQjBtjbuhxH8kb2f3JJco_YF34uDI-7PjOvPJEO859JzF2hi6mxmaKmaVHqLKGzWpx5gt9mgR6Q,7
N1 Daynas,EUW,euw,europe,pmIJ8EEeyQCDIjh5GXykf0a6MLxvJwLEOQwpFOcjqjNvdKmEFFTj1Xi4ndwYWsj6PTPW4yYqn-Kx9w,7
Lorath,KR1,kr,asia,HjFl6ww9NYSmT672Nb4A8Xq2cS1cTlfSOg1Uc1baMg6-B22XsVLP2Bts_iIWtmPM4VWc45dVkpq5Wg,7
ElmillorFanBoy10,LAS,las,americas,JXe0FOA-5xsi4njJABmk6lFZHxWCgLj_bN-7ZbaeszT-kVJEHrqwFvFBCZZGmMRYqectsFPkwlboSw,7
cabeza,vulva,las,americas,2XLU8ai4PSjbg0YpjH8JzGyeLtRdp_No0IQV0qzmipfYKKE2Y3I_eZvKlBcA32txrXjZBZFL4nj53Q,7
RengarProMaster,EUNE,eune,europe,cNH8Q6-ZnyGFZafo9po97n__SP1f4N7AboJbiTmd0flw4F1IIQXf87Amy3x_36eYnc0fgTE8_kVfUA,7
uanvinain,LAS,las,americas,xpYR5bHKc5x1uL5gwqplPlbrKWP2CDThClBeYmFK3Rua51CKP_cc6Dyttx6hnoyTDZkstWFkK6aHyA,7
PERCENT,2001,br,americas,b6RkZi3deXU0TMiz2w52z41cNL9WIh8cGOIvYqWrKiCYLrc-Vehrx-UsFQuk290eGmPcWaUEQ8Lp3w,7
ioio22,kr2,kr,asia,-XbpTP_BWTc697qXk9H4RPmLgIRmdSkoXHfJTBFKOOVfqkgVTMClQFCOOu7Szl5Ae9Hafx7vngjLYQ,7
Ray,gmini,eune,europe,ZkimKBjUxuHydkadjfsGtqMRPYzw3Pl5bjGGSccX6FhTt2x3Sd_mYAyx8JMdrxEARk2Dapp2AV1zJg,7
DrUno,UNO,na,americas,rwKKzXGiguNaGP18rzXP1Vp6bzSY882c7_fvQqyJJyXTedWgWu6PGmQTNDCWYRe-7q3AF0r0RfM9ww,7
ImortalKillerBR,br1,br,americas,KCwotqzFplde7NOj-5ShnP-BwWG4qLdu4wFr3YVfKz3btDViy92wk2o0CzVSuM-H0Sczmx8hhc18Mw,7
Tiveleyef,LAN,lan,americas,wnZA_bjbLpkS-Nr78CVl695RrYvj1hcSrl5c_rnebsBkCUKwoKp8bm31n89TvozDz1MhfYIS-JWKiA,7
Lord Knight,LK1,lan,americas,PExZJnYIwl7Kg7_QDQVlIM3uiB_VsC00WadbnnR9tcpxcBTOtOjckOSCb5dzRdZ0OdQt_4QcCkNNDQ,7
MaXitoAdriano,LAN,lan,americas,x1OgTUhvduMxZDhOCOwZmK9FEViXk0kh73vdYWUYmcMWNCu7K3dnA-FL3SGjCtxV3qnHeOsjtlPbLg,7
Sigma Grindset,smoke,euw,europe,_5hfcIN7Bks2mVoe8g4O_O3TUXIsVivOp0VKYp90D_qpPbcTX7p2YkBpocyYUWQeEW2TT2fSq9tU0A,7
NDMay0,NA1,na,americas,DkRELQZ2D5Xdt9lw1ua6Ea8evcP4Mytsrtg8cW2ve3dsoIlJIpCfG0O7mw2s7XRbek9_24aP07ifyg,7
Esssatet,5077,na,americas,Z_UQGNNjUWhgu5YOaArWyN5DZM_84MssUe1vEHfhahBzrj836Y0kufoh0CxzoP6P5Sj0VDBw0G1CLA,7
YoMenik,MOBYN,euw,europe,hXefZGnV7JWQV6RunBxQA2v4h1HhuX74qOcWptfMcH1B2rXwkIA4agZpRJAGhf-OLj67GAOyWexAyQ,7
VLLC,MILEI,lan,americas,P8zwZocK4OUCAw7RP2hILb_Jz0frFO2rZv7yylsax_Xgfq-FVcAq3GGuvIVLezKdZ1zYQ4qSpzpeig,7
Blobby,001,euw,europe,BDWA8p97QGuTP7GquyezSPh2gGid3ZHGW1cJA7N0hz3dgm-NB2QCGPiCeaXJWx_XSnCG3V5PyjQDSQ,7
General Logius,EUNE1,eune,europe,r9VHBi5_oFEQF-OtR8uvYkUSAfDwztz6EuKwKBPbQQXegH_JCFLZuE2CizQ136uyRDuvItaF6a3agQ,7
alright than,PhD,na,americas,2bO6pWGrg9cwy6XjnEMR1jjDdXzYCYxxQItEcwWiJt695H-9t669ItXK1ubeeHRFMN9nPapoZu8WFw,7
Mimage,123,na,americas,P-hQFmbA_tJD8LURsQglJ2ShuAAa5kqPMDNNRVMUaYivlDxoZv5QQUFmwFYCrA-zxFsNYsLPcmCpiw,7
ponkins,NA1,na,americas,o5ZDrgHLrzwoDFdCBbWHOMKS5t3-yxHdDu_26kwjPwcN63FuXR0d_tPYFyrfW2idL5Uky9YwGG2Akg,7
Fakon,12345,br,americas,cLdE5V_hhGLgoKPV7DCgnWwJmsEjF5vi-T5sRmpDrSHNiuy6osSTaAhXiV_twnx9rqD094mqYBOKnQ,7
Pegao,BOT,euw,europe,p6QcJ7MWxP08T2s4h2arJgYRQZ1BRfTmY914hShrT1LzIwxKeNTgkP7VKiV53aG8Qjsv0ofji6lhpg,7
Prime,JUNGL,na,americas,uoLWCnRkhbgKYxdwUfurV1gnsq2v4fybIMlv_2eA7No0YkLan0jPZp7_PKLTduVT_H46S6xMnqr_1Q,7
guzcarlosx,LAN,lan,americas,Q064owHbLMvLnMmeQM6KR2WucWreE-lMUzJkfITagY7TodJc--I53zy5M_iJM8hOQcdtuz2yltti0Q,7
PREGNANT PIG 666,66666,euw,europe,HJ1euAxawJOERV6rSnfj5ghnCNa_SWsWXsoSwBcJBUclBkzh0n6qV0JF6Kgk0YFaRgDFIZDeHSQJEg,7
Bob Tschigerillo,B1CEP,euw,europe,GaQhTg_tUi_4y37pwJITE-WVlc5C1brHap1E8_-l9eE4yqVQX9c5yjsQdfrmeE37dsaEnNiHYMHtVw,7
John El Greco,Greco,euw,europe,nK9_4ncZDMoVVgiBsvjpvFPwi50_FUF6UxBqHj1TtUM-9UJDOGu9dNNHUIcxk-qy1PZJ1HsBZgPA7w,7
ALEX HO,NA1,na,americas,9HRkLbM6nN0GNphsxJulNP6r3DJVvGk5BccmlKN8b4RKcrpOgsSero41yVr498BoYXS7j9QAFZGs5w,7
andrzej dymisko,333,eune,europe,5uqRnLKe2wmiXuTMw24d2BzfVK5_b4p4GOt39_doN5o7sUPewOYje9YrBK5Nzx2ru_DJ7OeO6uoZ6w,7
Aeaddon,EUW,euw,europe,3uNNoaGLOpDR-P8xHLYheflAM9Z1Ud7dIk7zhshJkLNwiHHyQFby1gNF_ykrj0qpwodIEaBC9nimkw,7
Only Ranged TOP,1337,eune,europe,8ZcnmStXT31ebWloRrQ7OA8Wic_ry7nEKqjB7K2I-22jqOf2SnElCED9_OlF5ANrrpPRNTmUNWj50A,7
The Exceed,NA1,na,americas,rgV61rcS_f7daxFByWEX1O692MxGBARlqZ_bNoOkrd3J1L3cjMYQXJX6k1doTrJ1xYg2do54zmzneg,7
shacotime,KR2,kr,asia,VPx2B6tF90Z2QgoBTYB_0sYbFOaKFcza42xwamMwuNom_w-1ayxiyDZ9EGIots-beUCl8goBRb8aJg,7
Cho Woo Hyung,KR1,kr,asia,1SWbKJsX1jnF3Twyrb20Rxpx4s-XFxFWPxFz-EI4_It4aKUR6woBcvaky9HsguGCYCBkbble6EqGPQ,7
Brainless Efyra,6879,eune,europe,IcctgzfP5Wcz9vaA3n8Rh8DalizC6noNiJrhevZ9-HkIipM2cPTVVgWyUXQNpNz3qR28PSMxgF6SIQ,7
XeQM4T3,XeQ,br,americas,mRuypmED-vAoIPlT9dhf9gsLj-lI5rEkCmVKU6-pgxuoz3YfUQtuoyUY2xCZzNU31nJN5-7flqSyVg,7
Lyubimii,uWu,tr,europe,SrM1KOKPpYDT9DR8ezVCnUFoR6F0xqj6MyCKWKJg4O7C53G45rb842jONvc_y40SAcuPiSSo0xhaKA,7
Madhusito,BBTO,lan,americas,j1E6PJIn3hhReVTV-7_tHjLK3l3yFQK49awyABpS4LoQS3XM7yX5cxE_CC-Lq2r0gBkGxYPendmeWQ,7
lvl 99 ohio boss,nerd,euw,europe,5dB_Gzik1fsmhXeSOFwmyrxXkjO_9LI60yrQzhzdkuXvXvyETfxjD2BPl3z1SZkYe1YJH8RDM_BiHQ,7
JebronLames,WIN,euw,europe,MKa1xzvveN5WxahG9m7R_2XiXfiqs1mkqEExxOIn6yhPYOXbVASYZ7IGP82IbgAkJhBAYoxnmPFhVQ,7
TB Fuyuki,Fuyu,lan,americas,0V6rs5sCih7zgtRNDXIvq9xAZcr6rqfKUzn2UrZZbGAifQk_ofmikqER0hv08gY9TNVsj5i4Ck5HSA,7
UKEL Sub Jgl,EUW,euw,europe,IaRVuerGXFWLRwQhF1QxpiGbyH2NLnYPFK_WmSxUnP2mynFL9zlBhYU3H_gJ7w0EOeza05tHpgRkeA,7
LostWarriors,LAN,lan,americas,a1zZ1iYXrn9fhy16tHzh5MN_cZhVCukwDp_W0etUwXP9_M2CJag2GkFEgO4bNmdbzILb9wngSNuRTQ,7
Cid,2999,las,americas,2bx0kJ4I7Mna7sKyMkoHq-5F9qae37vfdhmcrrWmFbh8VtJQRFjFFwd1uc1Lkx006y1aGfYRAXE7Iw,7
Project amock,KR1,kr,asia,nrtp_SB_ZZBhoiMm6fLw1je0byAxV-99AoEyaj3P0ZTK-D_RaaXh8y_4HFc5xeOzpS51aMo2hcvDrA,7
Im the lucky boy,KR1,kr,asia,d0ItN2cz7J_6ASs79O_B8crdxPjo991ArWexS7yyMrR_fR5IpXmD2hszAr4FudWZ6EtTe19bqF68xw,7
moin,moin0,na,americas,-XirgIDxeLjF-v6yVm22woVi9I0Hzqm0Llvb1diMLn2GG5rVNWI8kJWzGzhjemAEOpykaZVB0bWvSQ,7
startup,ask,kr,asia,ojgM6YZRTsw17du-wvvys3bIItI7csnB76jF8GD7ABe4eRIzueKN8L3krQLvKwHiUhHRfjs1CKLtaA,7
last night,party,br,americas,3iV6zyhw-pLeGpM0OZu8s4RbRJI5zwlmB1jIz-N1V4pqTr2ywQX_HQusxUzcYlg6yC7yV0_UNRNq_A,7
RebornMountainx,NA1,na,americas,uA6E39rHpXzyNttwPSDybZpAnDy34-Qayl8N7Yc_CiBVa9JaCMDySK18NOE20oA4PxaYWs07-LC4Iw,7
zzZRafinhaZzz,SOPA,br,americas,lTqou6YHF28L5fQN4-mfn9G_iTMjNVhH-FRtYkM07kQhncbowIDLEPDNjTN9eeVCbng9a26ymQsjfQ,7
T1 Scythe,EUW,euw,europe,LTP3eDV1zJhjOrrAA-jCWC_Lwa5cukaYAmbqsC_C-wdV5Golnb2lbhyaaujaA3PU3r5Hbe2uxCpnvg,7
Last go,0731,kr,asia,W5YIFp_c_vhG4no7KrAMr80F3rhYCMX6TXlmVARx9pS-uiQ1if3G6B2bvPkRcq4PNyjmK0p5sjC-oA,7
CHAMA,KR87,kr,asia,haJ1-oXClmTXHnlUroByykYARWmkrBgJ9FcaJ1TsTYXFmQLOT5ND2VD92Kl9eUyIVtvuWMglgVO8AQ,7
ma lolo2,EUW,euw,europe,N7u-x42XZC0ARujw0WvdQwaq-GGowpX6O3Uwe1OTQ8caMM9RWkb_77-UBsSB5hQD62Gn54Oa4ScOLQ,7
LIN,0619,na,americas,OvkOr71qz7XmmHolai4fQlkPtanOZDI2GK8mbw_8FLtGB21eOEUp7u0aWR9L-MvCsu_I3yVsnHmfMQ,7
Raxhy,000,euw,europe,gsl5802cUy-HsvrHtK0phsP9yYvJdPN-W57UL0Y3r4EQphH_n4nOpPZMcB2xoYsxMKSUinKyTf_KAw,7
OLYMPIA 2027,1337,euw,europe,pxDL9CkA0_mQNMF4ckI5-t1Nfhc-DAsG4kFuieKIcnqhQxnIXRyyC87hOgWbipn85ogNwfQ_3sBuCw,7
xokrates,247,las,americas,51j-AA0O_EoCK0xne8L8BrdVQBOU-GezlylYe-yYJ4Aq4BrYRsBvwQp77VIJdBgAHeOg_cVboJ-p0w,7
Its Ibarazinho,Biss,br,americas,kKB5LIeCEb7_Yavwz3gPXl2hg1B4_hvCx41otzO-OoEITkSj8EBBfqt0dduCYfoYiA6v_TWobMDR_w,7
MB SorryMaker,Sorry,jp,asia,FEGfFIQ7cVRyi1tYT-XAsbuA-5cXRFc5b1KhwhdRhxVQ96KbpInLbLfvgg7FX59K35SDE1pXdYwOBA,7
kehaq,EUNE,eune,europe,tHSt2tbi_Q5t7CJQSH5ViSuhPRktKyyn2RClncFeYmJc-gvCcA0SA6UfXpuVksgPaEpsPuRo3uiTJw,7
Gui,9965,br,americas,MPfDo-6cSGecccWt1y6had7XAyybDYJIASABxo_U9OrvpMCAZx6NpGvy-oYhZtF2Pg3XoMON369Cvw,7
