Name,Tag,Server,Region,puuid,Key_ID
RANK 1 YI,0301,lan,americas,VAElndoUnPaO5UwIIXXFrLmN7CWA_f5XReOoQG-GyGta5DolNIjanmjV9IWND2Xg2VU-8-x_YAi45w,3
misc,hit,br,americas,uQroCwKpkSt_qzxF4ftaRbAiG9ZoxSsa1EICipPikjUNuiKZiQlRsX3hSSvrjizxUyD84wahwYRJ_g,3
Undominoodle,akuma,tr,europe,d-x_RoECfvI77_mjSeyrE1edkrZ4E8FFS1yXrfEqH-ceWgM5JNqAVs0eyoGRrVnc5Q0kZcfs2XkXqw,3
Fall To Light,br1,br,americas,Px6onFrkpRkig6QiZ2NvCILXzlOFG-K5GsFzEXRxd_s-t_axmuf8aaoP7i8RMK2Eo1kPaaIzgPk_6w,3
blink less,god,tr,europe,rkEe1QAC1IinhTLApABOPmOiYbJY6hN4qJ_1kxxizZz9FNt-2FwWNUXEBfKyziosEU1zR5LgWvj0nQ,3
FRAG 12,EUNE,eune,europe,6iBT1JDlKw1l_0QmNPjYlr5RZUViVyuZtzzlt2RY930W6oUlOhGhijTuDMClvfWvGUx23VrpQqtFcA,3
lllllllllllllllI,lIIll,lan,americas,EKDEgoxrtUzM1pMks7r8DIk6Uw8lqO-bGzSBRy0eTVVkpXcwH5XF9zFYjsnkeAbdOaAIf3DqWLJZnQ,3
Karjamairmirink,3717,na,americas,0ocOfspwHR_f3UVKi4LmUzdNPYwdezCEP7lm-2UnaW7Y8cuQn3i1GH_bo5OYDPTEiBYizOKHUWLjkA,3
sC Stefan,Zen,eune,europe,-66-RY4crO1DdrE5-LdVX1m48XCYWlM4-wDW2PcZ6W_FPngZfqT6q8YeZvXd2gVERFI68BPaCaMnAQ,3
Queenofinsanity,777,na,americas,o9fY7U0-kE4LIvMpn8uD-Y7BQCILnq3cw9--sDkdFRaj4M_i-iG1RpsFbxCRKRlaWMvOLtxk8hkM9A,3
GladeGleamBright,NA1,na,americas,aqujBpTIVfVjnt2JKeL56ihIG2EE5N52-c6Tt7w1V5yFJTMZ_i9vSUIa-ycwzggDZ02YmyWKbCE71Q,3
Syelcniver,LTAS,br,americas,hfiZgejuVLQwHnG6uHSTMKZV0a2SrTQUvJ-BrZY6N8-RoN04qb_K21KALKvlB9PLWuuln1GoW5AHcQ,3
Queyilmos,4373,euw,europe,SZNzKdkg_GmZjZQ0Gmc0VpWwZbv_X1yMFQmK_J7EYDC5PZkLmsJGRHUJ4SfV8wnmVJyRCOPndf0pig,3
Sung Yinwoo,Zen,eune,europe,_CQlDIh6ZUNhG2Q-k14f7UM-ZdmRELB34wyzssMcA9UrNi0kLPLjQx9eFOmekepSh6OK27qpGj3pgA,3
black sword,011,las,americas,38rkEjJCLIf7plNmkpdvyOy30fBCPdZa70ENYVvK3TUlQ1cxxU86Q-O1x-_vOtUbuHw_zKY-E7H3sg,3
The Gank Banker,TR1,tr,europe,ni1R9xJqPMT5FHocmeyL8ALgewhvp7YOdrXKLrN8zx45eglzO_hUeVe1ur2IBeIHQ8vEtQhzyrtG_A,3
FlexFinesse,NA1,na,americas,tRoC38E8BRFWrtGg1-P_-XAtpQvzlWaka8UyhWm5HyFD_7Dlj_d92-fKJZOhFczZaJfUCqbZjdSivg,3
lIIllIIlIlIIlll,4200,kr,asia,Grgr1skM_QGH7NaVe0fkj7LQr3PrmW5i-8y0bEp1Z-_27kQp5V-uAU_7VyyctVxD9AlJSMYZq8g4NQ,3
BAD GIVEUPP,TOP1,br,americas,zygsjoc6NYYAgOGfLaSoHtD24HegR1Svy2g4Wb5thyo4mXiRjedpd1etL00HWjEHMbPv-KFLxS2_JQ,3
KMP KaitoKid,LAS,las,americas,F75JTSY2AFt3nci0pJPwyjzmStz9UEvzXyvKzGM0Ca9vlqAv7wu_xd-_2oLm1hgHHztE9F_6P7t1FQ,3
mambaws,mog,eune,europe,ZvidmQ3tu2z8Y-ixQB6XkJh6xLVwG2jyUaCDYC2ucfZVcHAHl0ZAggJMbr56Cwtexvc7rBGbL-MzaA,3
Pinita,EUW2,euw,europe,wgjhyeRmdxN6phtxUm5a0GcOjZeUJ0cKgCmN_DWoPzQRTol2Z6JVZ52O3Kgug_UGEdR0o8BpmH8csA,3
888,htchy,br,americas,79x_VYA7oGbvNG2p17b4VPhTvk68O2N4wQpTwnwbwfcUcnxlDhgIt6mn9nNjj3yjgJxkvX1pS_eCag,3
Report Yi,Anna,na,americas,sB3DLH0n1I4croc8jMq4zDPSDjnWmpgW0KEnt5bf9Jy0t45cQUQW2ylSHuwMwyddnM0esubidisRDw,3
Elcavo30,BR1,br,americas,a_4Q81v00C_JNPK7MkhzUYHhvCIGeMzwlZoLJlzndyqtvmc8XeWdom57M01afuVvwEBdWOaw9aarXw,3
Javifast,Dream,las,americas,ph9QM-MMO8fNaWe28wcdyQ4-ObPzL87djravnpKKkfDo7orJJgmj5Ze1pkM9zrUPNVJrdjTESKsTXw,3
DeathBlade,0000,tr,europe,kQKKetvfnBhTMsQHB2e0MRbQrlwnC-n7oNdgJVSrMn0UkeJ1paTGaGkwR8zSE14E2YOW1FVkAbHhew,3
dog in the fog,bonk,euw,europe,Lj09K0zAj7UTJLhcpY04V3Flhohbpw_Rpo2z72IgJN7uF-svsCzkUjttz6T27ndwtGZvip0DzSZQjg,3
Nightcore,0701,br,americas,Hoze8G8WJmTRaH0rUnpe6nePrjb_qDaTIokVNS2fMh2Izf8yZrZzaytjL3b9FgDlKwsXP8wHs-EwUw,3
Bugroth,LAS,las,americas,lA8Kq9Ejy6wGyO7mZVkPknrZexiBUS3UrEXbtSgX3xdHu8ZGc9MWOVOvTeB5_CUjyvhXCbcBEyd5kQ,3
ZUPOJK9,EUNE,eune,europe,7xItY5CNR646ZMPJuodQtIl8M3u3yebw_6rwGXZE7vI-ER9REw8LCANdCD4hCNFjAJOFXPqnAZ4-Gg,3
iuefh8w7hf48h4w,HAHXD,euw,europe,KiGv8cXdGaZp_7vD0jCyD8radpPNKmPG5FLZeyCmaD0nejdynIuDglZqE_F7MKM2mP7_GI0JZj70Eg,3
Picks Is A Nonce,EUW,euw,europe,2Ot0NzhnCQoaGJUfTrAQbi8TadfaIPqBhMJJpzRWhSerjYQWK9ZQJ8qH6rFzt0V5AjoL_aaKcbYwKA,3
Mediten,las1,las,americas,nLsgYBfSgGNNb-Oh5xT7MpGmsGnea6FxWBPunpuj0ch1OK4pkb-A8YatsdyIZNzCEuTIgEcRPKtozw,3
BLACKQUEUE KKKK,br1,br,americas,cU-3zLIggP4iR_ca7KwOAnIhw41XSFixWFfkpemI5m1PfuL7Y6PIuIWvEBmITuB7x6M9gMC5hoIAtQ,3
nikos reformed,EUW,euw,europe,Mo6DAFZOhR2g__X-e0P01JhVut50NgEigJpKJEv08F1Wn5NLfD3PfTUmY9siKd7iWfA4qlMdPLkt5A,3
HOROHOUND,JP2,jp,asia,ubbrgknRmlxQk5FdozQYUteksyYu2kjZk21SLzzTOb6JUqCLhaaBoCPtM9HMUXiDQl4LEnFzGimn1A,3
Vastus,CVL,eune,europe,sXF6A5BQirNcawf9c5QQXiVAD8z9Y8s35FK-TPL2qz7YI3F1jrd2oLn40YCjk3eplDyipXFkYA541Q,3
deviIish,666,br,americas,VnVYYMU5TJLzJE1WjnIwHEb6m92XQ1CWd5h-Usmu-Izdti6_f8w2oDB8ASP_EOtfk2STaSToi1DkNw,3
kula krul,EUW,eune,europe,aTNbaa6zamV1cMnYf1S99fyuAcW82l3iHTXOHh40fBD0R3yl0NgH6NuH15Qv5Yh33ZA3x-1VYVey5A,3
harryold,harry,eune,europe,Stku5e_LT-DxIVu32j_zvEMfRZy3GRWVp8BFljDlJpAnTMAODx5xH3a2UEauRorW78FNNXXK9h1POg,3
Prodigy,EURD,eune,europe,uzod9yPk7xrMQGz0d8QrAgTvneb7TaAbSRtaXL90oV5hUE_ksVIJBOPDeNdF0sYTJyt7TVZlLy3pKg,3
minju,004,na,americas,p9H9cOQ3U8B_6OriZVbkSsgYrZz18hnzK15xS619yN2qh3X23KuZ2wwk3DfWSV0FEkClsP67Z9fHbA,3
Ed Warren,xDDDD,las,americas,Adm_W8gr2oA-zokM69iJvzcuByGZE5UxLbAdboQUVEuYnzBl6_GtCEMDzNFC-Sw_ZnjvLmkyNahywg,3
META BREAKER,TRYME,tr,europe,vNrZgDZSBkhrtL3xU1mVfPXf3_whPxfgZ1eres-81-1dvN6lrrz0tldwWn3knKoCOmnkNQYU336eUg,3
NecesOces,EUW2,euw,europe,m7P0AxkymNqeLElFYSR09yG1nJK-1CDkiCCv0B6r8G3VqgErXylX14MEdxmV9lp5MsMAD3MLI1x9Ww,3
IA PLAYER,ERROR,br,americas,dOMi-GV71yIlGCFmfmTy3FfoVoR5xGa6t8KRBtw_ukOm-LLpbqspvFlAeLrQwLq0tyinMkkkEadbSg,3
mmmmcy,LAN,lan,americas,Vju7L-IUc_AzJ9mURx9c4Ni5VNrnRwA77RDO5yy3k6LeJjj8zDBSdvrgNAnSMmzqdGM5g7oX2eA8Dw,3
DarkCry777,RU1,ru,europe,uwUwbuD8VO-H6pqbAtGZpJLoizfBbq2W_h9BbCWGMj_q3ZpfShVSnGCa34CT2kJN-ne5NO4Ly02TnA,3
Bellion,CLM,euw,europe,u1lWpm-jWuuJWcAoJFIXELszvstqSxGuPFfmyD-6iLlDjmJEi9AskuFatftUvbglWH5kND3JDKyslQ,3
swatholy,1799,br,americas,jMWPQy_DOeVCEuAw6_f_z-69NsZiKYJ30vSVJ_otAyhHUKyRpewDtHJt8t0dgqVW4XGF9micacwzzg,3
HAHAHAHAHAHAHAHA,6575,br,americas,cEPnTCiCGgoL4Zt1W8XIdVmorx4Iv-_GQVFR92hw1bmdIC6zC7BGfvmzvTCBh9cn0EVhD2xicQ8kPQ,3
Zasuo Yi,NA1,na,americas,sCfutWtMcbiPDTa7JQt3ud5TGADl5ofZkCkob8IscAu4t-hJB5lKAMAy6GJLOAEdGrc1BTsmEwLDLQ,3
KingKongMegaDong,EUW,euw,europe,8H4k5eDwqJL5OVGVaBkn5Xsl4RViITjwGoQU1uKz_gP2hwQ4kV0KYjJd5sAjk2PDOpkCJGdXz3a9vw,3
Wushu,2222,tr,europe,gQuFpgPnMmBYcDcxjlc3RhYppB3cYs-lx1h-4EMNqnVEFrKgGWMfU4sTODES-Bsas1NKpv262LPQpQ,3
KNOCK2,DROP,na,americas,l3KWPg9BSFAVY8sRWGOSapPyi-4hyKvA6J7w8c0z2QMSmH3sYCbip1Rsx8IWqN4embevB4uO6cojDQ,3
The 2nd Law,001,tr,europe,QwkoV4AWcth3aYkOUnhdWYy7dUkeo2t0Wv9h78jg-AhY9DScH62k_W-cM6RAiZW3fFd5ibOi9DOtkg,3
Johnowo,OWO,euw,europe,OI41LW-2PJLB3sMSs9rYheeyJh2lIRtpbOytdvLEsXFRbUMjuf_RvLSPA0R0Yy7_wkunnXRnmYq8VA,3
NAGELSMANN,69690,euw,europe,Jifk1PP49AvKVAsSETFYtukaJSO2OAeYdWOR-rpL1o6b2PBL5ytPOJGc84oCVn9Xv5IkhUxeJsNPpg,3
memento mori,nikos,euw,europe,NyXO7nO-d33D5rOlNPfLy9gW4N-TP4-LIAckyNuxPFfegnPWl2fmJcZD2qxykSufrok9SMjnrPcubA,3
fixation,haze,na,americas,uCU7vMlwBp1Wpjdrw1gzhNeylw-WF7HsUbVEgLNL_ZIVI8WFLq9lQdZrcg3-Yn5ISpkrn_wUWIPuZg,3
isagi,004,euw,europe,JGa7Ztwvp3CBI9oB2XUZIf6HoSY9vwHR5THyy_fWUwD3J1Jztveh0bp4-pd1wU3-uZkDxnlVm0MV1g,3
NEXT LEVEL,XXX,tr,europe,L_VetAk8Myarg4Cnb1ChF9L6_pqnCJ0b3298s7Cvc6Cqnf-nKyG8SruFRwW_bjsGtEUYfzUsuse4sA,3
Grievous Wounds,RU1,ru,europe,wfXmAHCI9qK9SSOBiUUjsefYrGC-uFdKqZDMekZtV9PKqYSUCusk1_4vlsOwya3CXkWiUCJfDZL4wg,3
kill myself DD,soon,eune,europe,YgbuODGrDcUar2-hODcJ3zKhj3hcRTc2s3vmk6iI35dVCDLlo46ndzYyT9HP-pgVmt_dPlJMszsxmA,3
Acereje AdC,Diana,las,americas,KnE2-x6uHVltqPQWwBx-19rIJBZWVQegPfzwZ4l2wPuoHhKaZLL4xo7_owlzrCP1F2FKgjf620lnzA,3
xyyyyyyy,EUW,euw,europe,S00uO1XW7vtQw8oNgusR9ePyWlMDp2KLgHUT964_PIyBI1AKUKM5mKBZhMyx9LubC0kV2oTWUyfdEg,3
nahash,0802,euw,europe,nJ0q6UzePsl-aU3xePE8kL0UDOGONa5IkNza-rXs7jICQComwDqMHsfRu4BkxLJbJ-uV3FxoofbgdQ,3
vaynix,243,euw,europe,Y6T5e0iuVPhdvM8eSHyvlrQnCA41l6pYZRMWgcvVop51APGBkE_nncBVRsg-nQqKf6awTSP4f9ojvw,3
PABLITOPESADILLA,666,br,americas,q3Cl_xwCsn6NFfKI15JuNIWnszaks17zJHTkuVCitShItcR6cxQwO_KtUY_GtvZpUO155jI5xejUkw,3
Kobi,catKB,na,americas,idRVmLeWDikSdRFPf-1Vkh4ZdoDscY80r2Lx9KmxfYk7FteJ3GSCbiyl1rNvbavc3RNL8bHH-9NS5w,3
what can I say1,zypp,kr,asia,IntoIbXH1aGIt1cQ7W9-SneVErLUpTgiMH20j-HcFQUlWaGDA6z9iaa6hs96YL-6v_5jLT6J9eXCOQ,3
J4N0 tu P4P4,easy,las,americas,CAL0u0MD50tBScRhNk11GpwFi5F0TYPr1KNsL8svyDYuUeAQhccg8IoPm36TTJ1E4iNTmuDjuQzhfw,3
Layne in hell,fresh,tr,europe,i-GJNwmCqvaw9Upgn1QlGQEWLEwZhy-9QtyW55VjY4_LE8LdCEwuhLb41W977qraI4uqwAkR82fTvw,3
Lucradrase,EUW,euw,europe,gdtW8Rf9b5IA2bCthQ4BpWEgpSRz2B8A1YHpb8-SuoB_13MKOSAK5wotXSb2ytIcJNddUzINyIxWaw,3
To the Moon,KR1,kr,asia,y4fbKdWCqmxY9DH_MXNQlV93zI_J1Sfqfh9MhX2Af94-xpix5IaSQW4G4CS2B8uSdlBuoCnQjOJJOw,3
show maker king,KR1,kr,asia,3VSc38nSzwuiweIUuYsznM5gIHL50ijWepKA-0vQ0s3lNKaJVZDRkyChQRC8E_ae744YwnOSW7ihdg,3
PrincessdianaCha,420,eune,europe,VLLPgf3UOPkIJAy8b6HdUw2EeaZ8QCEgHq3EALqaQpV1O1pgs_mBh4spLskyDv3EhzuhpW3MFpGQUA,3
kingruel,sph,tr,europe,Dd5KPmGfHQUoK5t6aBizev9Vg6tXfpGD2hch_fopqD9oQMl0CEYK1t9z9-ukjh8qwmFWC6_hN5yHVw,3
Beyonder,kral,euw,europe,Ws4r1P0Sdmbi3Cy_MM3B27EwJKyIf0xexsrmoBdAsYXxjZg7Fz8aFl-DGiFuKvQNYqXue7BvYkldzA,3
Rank 1 Naafiri,TTV,lan,americas,gia88rdYVKxdf5zadiLR0ia_nEgfIPYgvV6984gQyWQ4OASbkWvSk0UZ_ZExhCEVrGmb6B7b89cD5g,3
GodLikeFriqher,TR1,tr,europe,I88g3IJztWbyUcOynFYgawl6qg6_49uS9feS4u93mgPX5E269BVFNV0j5z5HzAlSc9v6ZLtyNZKYMQ,3
BRUIXA SNIPER,SISPL,lan,americas,47uTmBhOsuFMs9vZ6H-XGQ-YF61sZOpMoIroR0fS9Wnb06ji6UF2JZBLWaC3c_CudhLdjXcdZILGFA,3
Relax,11112,kr,asia,_YAlMh76CAjzcr8q-a72iYhLctyDalfth6BZj8Asu6jftH-vP9BCAkwhADq-rrTcvg0AfAm6MwbogQ,3
ddwqd,6324,eune,europe,IudzJNN3YbYn4b-eQNw6XN2VkXUpjn-hxAFuwPEqUaoZiZVCBKjtQAYpeFFE-jlNcJEK2OzEwZfShA,3
BATMAN,18 06,lan,americas,dOyftgHrxoxC0LYj_GKr1KG4mW-MS5UonMHkdYExkadICxV_IhXO0IxH-5oeJzALGKKEYUjAOfERoQ,3
MrFar3on,8350,euw,europe,CcpswZ2gcpWNzO8TzCuXZ1-C9GvPoiSBxeA3bDiForiPxykzBlWjXrzAxBxx_GLj12buElzR0d3jdg,3
shuriken is back,TR1,tr,europe,eBH4xGiEgw1eEG4k9wrz8aTwChEqq9mh4a3s1gHqA1hR3HRbTpNHySWKyshjVcQLpzaOBhkpJXRF7A,3
HYR ZellDun,HYR,lan,americas,7OxOQwSfXtcfOvxOnutc_KQ26cNnxZdfoFaukP-OKnPAC2SaWy13EuDC8GK4laJ0bgeDiJp0sG_0-w,3
Guz Ropny Mentos,EUNE,eune,europe,g4yNTJkCr4s_6wq73uW2uMH-V76MeD56Ks4k3LArER1Lm8UVjLFSgKaiDWDYm4EpTwbc-U76HQrMKQ,3
CollinsKilla,NA1,na,americas,TTvrCo4ooINjdsHbp_ZlInnYHM3rSElJSQTYHuXSH15j21FtgKu8HFFiQZ3_F7ApYMlGaawMnMS9PA,3
InspireD,BR1,br,americas,RN0ji_CCoM35ZDkGt6nuiotR8dj1fKvA2dwa_I_klYOZBt_UmiIj_1hP1xY2I3vYcaxqvxq8a8656Q,3
Kai9,wosie,na,americas,JobPTqUSILLAwhcZ9XxnHnbDxBTYYZna-uRxCke6DvymHxsQZFKID4aQQGRiwn7jb-wawDW2V3Ul-w,3
Prio wins games,EUW,euw,europe,Ht6NxNQxo9vYYhNWvx3Xg_XqiSBhNHPvmaJkSsmheJ4ANsGFIfnSQ2QMhrzhW_P9G7vAGuuFvB050A,3
ImRigby,NA1,na,americas,I_jJebXKOvJiNiuQh9ANbEy3RWao6ESyK6FaGzf6e24CDf06lDwWHCILTcbmOk0CcENKub8deDKzDw,3
