Name,Tag,Server,Region,puuid,Key_ID
Guigas,Show,br,americas,GV5-D8zWZ1Ob4i91fJ-ZFb6qmGlc6hVTorXj0tHbatReefpnL8J4nNFWUPLzMe4zBJgTP7cPODznQw,11
PALKIOGRE2,PK2,euw,europe,apsTZ8TMXA7sgwKmkfRW7jvEozz3v4OiZEuC8AZiuI23ocM8RxBtjxK66uhn0QV5yprt-uoSbq0n8A,11
Aurelion Sol God,EUW,euw,europe,AyRq0p22xhwiiARh-CLOmal0WM8E0WR3BQifPYcIJn3h4yYGdpGLY8F_OqNziRIhofqw6LcApVANrg,11
FVN Akihito,uwu,br,americas,XBkCGanhUnkBne995OdrFuh0kSQ4yvgoklYh3RH61udvyj6t7xjVai9u3cE-f3jVZsQlHGkDfCP-zg,11
Albert Camus,verde,br,americas,iFqahJ3nSA6hZ6TBiSgcwUC8LhiavhD8YzkWsHyOijsesCv4Flp6HgvwJ7Sci8nDiLiwbiL0MUBwXQ,11
Maestria oculta,br1,br,americas,wmj6FnNmNcQqZwAdCTPjoTcLmEpTRGzhseTZF293lkhyBcq2CJap9E-cHjIuLSRwfumYPHyoRKHFDA,11
Awtee,eepy,eune,europe,TEeMKI7Lkj6hMExope5B8vVmY_at2SgyQ91_viDy98m6VwjtOQq5_G4N8ovgdH2KXUWTvaxegbGj-w,11
JiPPii,NA1,na,americas,QgPvp2IqYcbm-2IfQU5w05FQxA8EayGiji-_k9VsJn0ztJ4ScPNPKm0OEY1G37pVldkp4eVIfBNXnA,11
KayleMeMaybe,IVERN,eune,europe,bwA805UNagOC0-0gR7gmAJ6PitU5vYaY2iy7i9yOu6PwhTBAzUlILUfibEAGjpVanj0LjEqCTidQVA,11
DonTouchMyBells,EUNE,eune,europe,0E12KQgLOj5FEGqNY9QGChc6R4fSF526Cj1IA9CUgm2iEf8Lz6F2jNoNU4FlLKJFPsR0RWRJhLLXlw,11
VIGGRR,0423,na,americas,oWHmVvqsQtF43OH5Tn1m5o5WhpnyD41rLtoRLJGDzfVXddTcXNnRt6yBRSRtHVP3TpLQOkoUXc3OLQ,11
Mayipsum,OM10,euw,europe,r2SexeTBKf1DQtPIA7I2xTpluvWS3cOYaXrbC2XTO0Sns9vlZ_9itb6_LGRHsugJhlusQfM8184NcA,11
AkiraSpeedRacer,NA1,na,americas,VY3YPtf-QpiL_fn1m0P-gBPcVud4ImuW9cpdYsv0kGNeHMR7oCuLK-Rv2tYV9SNT8BfWKFjjrsY-OA,11
jamican banana,NA1,na,americas,LFXkipYe4peSppHuBvH11oOuGzdmfAatM-E-Fwo2w4dmMxXjZV7ugHoU0mGJO2JU1-aN4PuuPp_GOg,11
Anekc,EUNE,eune,europe,N0YLhx_oj5rIcFu1Z4HYnipQNIKEHn7SMQCQ_x3ao0Ry8hSM2bVqxfRVGIYeNboAIbMjOBxZ-NAFVQ,11
ScarleyQuinn,7777,ru,europe,Cm3FN24ZiLAalXEsVDtD4sP2-3IhqIVryxKZIe2Q2xORZ9bjGydPGXv49NnI7wPDb9Q2AitpzL6alQ,11
ckckc,00000,jp,asia,Yw8U9OFlAcRh13dGVcpHmSLO0h31h4hvZG3eBJxkTVkZAVkuOueKML4dS5tBWDn2W-m4gJAhGnYc9g,11
IvernDevil,devil,euw,europe,CSUePQj0HRBKnpHSTUAsY38kJ2Ch_lEi1wCJQ2vrLMnCmVXwLGAva3O_d0_Xv3lktXOwDzC4Gfsnow,11
Cache,MVA,lan,americas,5Hj661kPo5BD3RC5yq9VLAvJ172izhKIMGS2AY-S0qJqJrpAMdHzltWtbqnsf7n5UqrKUjlx3qSw1w,11
GeorgeBushcamp,NA2,na,americas,nwjFJYn7wX-4VZode2pdz5hatHAVB9xRJhbPPA3AAtLVK44YmCQ4UZsaWwDuER8y3rA0jAf9M9qjPg,11
Tommy Angelo,Y1932,euw,europe,W90f3t_DnCjwdrd5n-IPYziUx_qey_VtsOMBCH_AfFTXV7M5dLtl2yklckcusDtpjg0Ie1u7uwAHKA,11
DavidTheGuy,NA1,na,americas,JI-PgPpQXrzZGaVd96Hpu0qSHlRatcb4ho8kTGNgQHyB7kmrKsf1VHuCZU9FtX3KW5dyy6cpoz1omg,11
Pai do Verde,uwu,br,americas,Vj82E98mqmek7BfOwo2jhnDj9OZZfWLvXnzb7JRUfOpMaE9yrvYuGQMYkRXlNXr63u-2xO8PXIkZ0A,11
neverbrokeagain,1910,br,americas,Ij_g5ueC6niStPfIIk-gjPPWZDAWaqkDb_A2ek61HxHjpplXUv48tmgistlLPr1n7rMbZl5HEjFoHg,11
fritz,3333,euw,europe,r9DKd8nSYRD0F3eqyJfARVIExSw--0HZfmwdcryaLGjld7y58PGke9HeCneiIfYuMdXjTh6zGSjdYw,11
apolo,julia,br,americas,rH4MNKlkpjMBfd70E93FKItW4OEu6x-A8mv5a_bFwB52M-UO6_jlGXDLbnY3elY6HXKgoQsmoLGW0A,11
UGLY BASTARD,bomba,na,americas,ymyjBZq0NHgkOp9bTPhv2sdh-tkTiwRntmNM2mhVXhDIjC_jaqUHJmapJ2QHqa0kHo6x3lmDNe_drQ,11
MEOC,LAN,lan,americas,j-WB_2IuLo895zns8qHLdhIYeHbhX9gp8IYk2crMJ_ruv0nUF9k1qzu3NsEqmWG3hn5Y6-9YjMj6Tw,11
sanspareil4,SPGG,kr,asia,gjMqAskK2SpX9T2brZ3MKVT6jZ2uVxtJ5Ik7Xuihq-vzZaDOr2ekX4E_w5Z74w9OJCgwT5ZEEJmZpA,11
Scolietis,NA1,na,americas,0acR8SCFmOMZ5V3iQAFseX0YTuMTRthaeZt9b0nytd9JfDEf0n4izZkYFe2nh51WrYlEPPxIY1UtXQ,11
Pernix,4444,lan,americas,Zw8lkv8o5uOoCxBApASatVqn7k_OzEc9oA_-zq5SXBtssqmD2mKb_HJazh-L9paznFzwT2WDfSIXaw,11
meiyo,928,tr,europe,F5M-iQaNnP55cdORR8JoEGIpPuhMBnBvzbC1dqMDVlO27IzpOgDJ5POdJTkNosRZ0Z7tkcagnwagvQ,11
gaman,7897,jp,asia,0QndBZD1CoSIMevU0hv_Cl3aFeQt1FqVY4nmmaEOHw87hnHrWytBMcF37K3LQ7vdXsOXAvFMvJNwSg,11
antonygs,LAS,las,americas,X-P9m18kCjv-tK6C50EDcT1-soQJxvMNfH-UGVzozfTy5mOhuLUq83-FY6IjeAnblWDYP9DE9fQ5qA,11
mierenneuker,kkr,euw,europe,qZNjOPKuM_wjIIBdHpomBgCcdJ4Op8aw1vvN-8oLj2H--CGzE9F2tGqXg3TDRuvY_uwfw4cZyJ_3Ww,11
no ego passion,0ego,br,americas,v0KJyqNzvdMbSzQPVljsvRQooI8DHvMdLcboPOZ-fz2Ocxh7e3Tz2RhdQfkPWT4CrYy9dsVosXoqIw,11
Yami,EUW9,euw,europe,cvqefCTG79Wd5ygaOoVLqLD6sy6rZ2_M1qWqpeIUjRokOaZPeMgNFwMIt4uQ5SA3qQXD2D7h-mgZ6A,11
FartInspector,F4rt,euw,europe,nm109qS5jso2soVBX4cSFz2feJ5bfoyG6QcFzPaOp_bxPx8qjP7vzdXnPJkhyJT1_VpgW-a68m2hrQ,11
IvernGod,God,euw,europe,yomlwseXow4H46Qctio0dfsGfoqE4PLukkHwRkhkFXwqCJXBz0KMuOgjS_LAkvL_QcUMI4ao2O6Blw,11
beastmaster,1919,na,americas,A5D70r6E9fTqTJXquMJ0Z9RTtMLSZok7OlR0O-fJ6YPlG4jYgXVWTkdqWTF8sUCuH_dCCs8TRJ9nvQ,11
Ivern de Moto,BR341,br,americas,ZxZRASNtR_G67Nsd9X62JKSWYP48E4Ta51coXYJ70JaAhZXQNrg16qgW3LIgDs059gcAY5kH1_bk3A,11
Usogui,2631,euw,europe,pdUxWwAJ0OP6BoLV6MPOspJ4bEGbJ4GR8-NdBj4w7wNhEQSOdvlpTBJbw6oRcyek9ZfJvMMHpE1HnA,11
Observer T,KR1,kr,asia,fzT-uNDpW4FpTfwrCl8guF5RUL2cTuTLK4hFjrykc1wt197VhI5upIVtomI-Wg7o0wL_GeS6ZI9R5A,11
Light in August,KR1,kr,asia,VfTnabjvxjCLZdDMzofo4asmOY7zWSIhZ_YyA3ngiEzMMriXKwA8oqqb5aoDoYXOuxCkcAFTtNa6wA,11
Tucolini,1111,las,americas,cbOqc1t7iX0_6Pj0Sgm4PGNn2rfkpayF1kneg_-drjNhBuiVnckdimwIdwc7L6f9B6SlJu5kBOerpw,11
Reminisce,MOKA,jp,asia,bvxjEimACYExEj-qjTO2pVHJYLOP63y0Xrscu9u8BVs2aHXWlOWMXJyassKxmiMqC5kObBfEu7G7Qg,11
Eilay,XYZ,eune,europe,VU0jt4ml63G4GeYCT6M3Ln6alu1d3U9ub6G71kIhSnH_WRj-wCjldTPXfmILi2qMcP5JlbycAoQR1Q,11
fut pl1 2 kk,KAKA,euw,europe,jKHzWygNYPYJXQg7DXc_u60sDCjVmEi383tN4VWYtS6msYa936huCj4Ruc3IDXOhAblOPKSwgga_lQ,11
Friend of Forest,Ivern,na,americas,9iKGAcNqV_DIk-SPzAuz_mU06cLt0oP5PXHcxPWTldoH-EwrbTeMo0RGdksRMwGB_vEze9KNVKPxnQ,11
Joshihammer,IVERN,euw,europe,T9EbeYrjZpYBQJhAk2HJwBsPIFxtAX4lo_N4eiPdoZqM22WNThdJgYkL-M31ErgxvojPC8y9a1gN7g,11
Korean Ivern,EUNE,eune,europe,wlIS1aHZoW2uOE8xYdtdJTodkTmVeA2sS1GCL_Hls3IZ3tWTOVeMgWtWmOaygYK9LRD4oNZ6tAvUyg,11
Red block,999,euw,europe,H6DlQQVU5_9kn2rpTIVay97dfUiCXBoV0Z3OWPWPL3WGaZDHeHcNn-txzTixVBMEISh4Ymc6U7c-yQ,11
ARBOL VAAAAAA,TROPA,euw,europe,N9PUdDKvDtoSWWrZstnxLtmsFYeKyT5QoU3RKDpx61GOCrzZQjFuz_3uQ-ISwDCSGE9VLvk7kUTHyQ,11
9 minors 1 ivern,ggg,euw,europe,JfqNy-VHZjGCX-3QqKnwWdbDzVkwVqlhK7WTIhFgOPauhyCXwatElkw6aupPFm7LELZNyJ3fIMx_4w,11
DawnGardener,329,kr,asia,XbbCPzUeyFbfV98ohIVONwSc5keTcoSmK-4cibGY9Z_CMIVJosO-W2Q-SuFDN9xdNoPNOhhlI-pJ6Q,11
ImaMango,GHT,euw,europe,qJsAYjRAy-q1n4CaNpwgwnx2sbCYVgIQIFtjYmzTPD60SHiZuRq9hnxxZykE4ZNa835YlyWN4PXvqw,11
kidbeatz,BBW,na,americas,txfuyFTN5pg68ykLCeoQJuOxELlAYv8S52edZr13zI5E5S1oSP_Lst8ztM6rqXxjyNu3UKV4uDYGpA,11
Samuelz,EUW,euw,europe,B14Yk2twc89x0er-MnVvL6CEUdbfzWbVhRuVSi_LzVlQ9tpybj1mvbFuJ2liNBs1sNIDpxvTU_Ll_w,11
SnusTobak,VELO,euw,europe,XfuOVwfD4UBxQ9UKYKRZ9dfehFV82WfMAPRkBby_CHROCfsURp9ktoSU-tf5E0j0uXsRmkdyiKFr3g,11
ivern kitten,NA1,na,americas,TSZD7boohRuR8jcHjfJbJ49U_zelH45M6ZhH0OO74PuVIRTXW-KSCuSJkCIXAKxBAYojmQ_Prs37IQ,11
Xeero,NA1,na,americas,SIlVd5gD0jS92vQ8Sa4P-PhN_CxIxsZ7R3b28WnnNXWmiWKuSPojeNY7omi_y98LKayD_2ecJdM2Sw,11
merrjerry,NA1,na,americas,SywtWyX5yXF0o1DNWqOeaTkBIVnNOiDq_TTHstj1lTVKV2OmMziIZuInJKdTMUly79hQz-uJHvsyUQ,11
NoRoo,T 1,kr,asia,tt4ysjBmoYQxgEll0ZPgS1O-Zbp-hlNrKZnDekusZmxbhnZ8QEtC2nsE2B3ZA3HQqVyLtdyJWJ6NUg,11
Nicktron is Iove,EUNE,eune,europe,huuguvq4eFlo75Q4-Eu1GNL2tEKzzKSlTHQyszsmOK7l9RZGkcq7buBhH4qRipVP3b4xRQgNCa5-Fw,11
garbocan,ivern,na,americas,W8m2g-W7RCkdp9X3W2DIcTPzliElkYrgoryShNue-nNj4ieEWjFm--RQ6frHI_ubfJEoOVzkC2il0A,11
1Natth,LAS,las,americas,oBxz5iNTTezGg6-WiiBfUpg1ONpnwZBX97pDwa1czmyLqr-wNiJmU7EGykl3Bojl6aR16SCKWQo1Bg,11
Koscamton,6036,euw,europe,_EXJo8YXMwIUkX7I9FBJUwya2_vtaPayB7TP1aGZRUBwKcEil2lzkFMygunBzqU5RVNSUA3ZWL58Gw,11
ReportMySupport,1312,eune,europe,-jJxpiTTEePZE5wjCiBsH_lUQP5817_0thRGMVGtz7ui8eHXlp1ZJaBoZGrR0c4HLcNUsv1f0xUrgg,11
keep walking,6338,eune,europe,ps4CixGZKFXKKTXXT7I4nwqJgmC8uE9VD9NU5wfupXudPwxp3SNB4ExCBTyi-FnaBuBDdFrBOwpUyg,11
i love bad girls,EUW,euw,europe,CIq8sTNu4tMmdGmK7JyPGaMDCMIL-BNJfctfcjTHKWN2uS7w7_5bJxd4x4h90OCK8qaNxn0jFABBkg,11
Trivial,KR1,kr,asia,NfwHLtHs6C-PdLXAnUmHHzwESGe3nAT94_NfGAR4L49PqZRM2ykCnPiO4Fnvbrev5Ztm1HKZ6stlxw,11
Hage,00000,euw,europe,N6IAzrb0Z43HhVt-Ew4-6dF-oNh6g1VB1uZ46_A3H-IhWrJx52M9hUKvfx0P6XDY2GQWlysr_xZyLw,11
Tofu,10MG,tr,europe,TY9Y4SFguZq8_hPDzPl5KJwTnyzdVVo33UJBECFhKBxD-CLNv_OsnqqCmes_ex_kNGpiE4nLH5L8PA,11
soy moco,LAS,las,americas,zwxz9ekZV6qKnZ2IGYZRjLcaPCTJBy05nePuWIA9t49BvNbq01NO8mHLVxrBgT7l0299c_eVwwXNKA,11
ActuallyLetsOpen,EUW,euw,europe,J0Tb9w7eS5zH_47QARcyRlwAk_CNfVuVa-dL7aEApzYgagsLWdJtv6qn6-Pna4ln6_6pNyYV9FB8xQ,11
Yldz,2416,euw,europe,qdljH36LiM6AOGM0kcQ4Bja1lorLsOoR5qyU9HBImqMiFbNfiCLdmbGG2v6p1iC7mFlWFQWtimd76A,11
zmywara666,EUNE,eune,europe,Wugs288Fpew4BkO_S36OP7gtHU81ekmu_umBupqlmfwHgbh4ud1KZu-TZgYvNV1WFgHwpS2FvpFTcQ,11
Desti,JGL,euw,europe,sngxCtkvU3PidXGD3L1hOyya4niK8ugUBfbZykcDXSlChdshticwZt_kkkYeCN20-h_-VL4Dw38SwQ,11
KokoLoL,Twtv,na,americas,7uKhMxTHKy5o-V_SBShb1Db_8VjPvMihwFtNxvQIzGwBGvoO7K770rwiSVxWKwOf7ND4oE8pwQzQmg,11
Empoe,666,eune,europe,4ptlFkr1MjQpYErAPydzPTa4GRyxES9SBV6cePu73dBXcGytGEC0ogf0XOi6poks0a5j4mFqdyj6Ag,11
Ustanak,LAS,las,americas,AGPc7qJTjJgZUZHUALMw1DtmLKqxyuF-vqxmi1BML8Y0zpIyKU2NKemejX3LmUhJeqrZuuoJsdrr_w,11
les moy xram,EUW,euw,europe,Ddh0V3OFzkEayzin2CBCsnjunc_MVq1nvK3_OrzGhOXM3FgXemhME1Y7ltRYu4wal5mn9Ydt5ArXKA,11
JovanCastillo,pdf,na,americas,XPgfLNMqJco5kj5m2h5BmZao76soXAeLZPW2WkriRR6YAHN8yZiPP9bkmBP6ZH0EuBO97PNg_Dxjyg,11
Mayday,Vet,na,americas,hX9FFm3_GZcCIleaVZzA0obof4ics0FtzbiQb1QdzE91ZUpAvq5taCxoETz45mYsbLy1XDlq_JUnuA,11
exzoreren,007,euw,europe,2MTPM2oEKbX_w9w3ROV_VoLq9GdrRNtDWVag08QFb3tB3P7DTzbMV_kyuLoUGhi3C4NA8UL-ktTbNw,11
Ekkopi,Copal,na,americas,1i90qqeQ1ZurPKXanptP1kBxmo2eUeRSBmxiXKYtk35BOXUBb4ZZhIrOn0chuUptDT8wfaErgl7IpQ,11
togepi,soft,na,americas,JN_-5U3tAP7tf3fs0tTghXeD96Yo2zpqoLDOlVjufV7SaJZhdR2WUUXIxSslt0DN5ybj3C1hW7TbEg,11
Jungle Teh Bekri,REK,euw,europe,svRNM9FKthf3R0_m1ar_qeodVYrWm7WAVGMlUsDTmt_o2xIsDsro57mx3Q8X9bjkLoKRH8c96qS1ag,11
beikaku1,KR1,kr,asia,w8bvcaNuWJrxi6fDcWxSDniefBDxyLQheidvLJnN5MpwPyG3JXGYaLCNEr3RgWvOJioxOzVNpb2xKg,11
you borgor xd,EUW,euw,europe,Fy-tcAR5eHDS0nvv0RlnnE_AtQ-_PrsImn0zyZRLJAUBB4hTGbjRnpPPsKNu7dT-UFyA_vLxlIo1-w,11
Top de Rek,000,br,americas,tB7r7fo96RCSXF_7e-3RCotEwtDMe2GRT_SEg_c-e2bAVXOaulkb15A9pd3V0fIiBKbxvFJjhFj6-w,11
Tutu,BR2,br,americas,hCrzs6A9PQFtKTymPymlJcvS9z9kax_OSZNlx2_44zDEsNdkS8_oJ-spJNEN7rTSP5hXvapj8x1jtQ,11
love story,0132,kr,asia,7zDGuOWpEJMG5LwNLiTxvVjFY3BO2k4FSjNYBPJ9IXUfxMDly4O6XWpxlHi4p_Qu-OLaj4T0qpwOFA,11
RekSaiyajin,77777,euw,europe,5j48Ds4PE7SY9An00RhC8K6OXjdw8JZntSFSjrS9NiPHBNQlaUFY9FPUgVbiSzLkijT65T5Jqs48aA,11
dia 4 gatekeeper,TR1,tr,europe,J5Ka2JQiVHVLUlhGFytMxWQi_di_2r4fvE8_rs4onU61yGcSGtVunTyI7WmdyzkQSkJTMDQF7hcRvA,11
wdywfm,LAS,las,americas,4MJRBIZbx9cbn9Vo-cwMJ-q1cH2NfXVt2mpQPbdxqNzcFd7ycK3RfIhd8Rw1c1rhH2GGbyOmljnDBA,11
Levent 4cs pm XD,enjoy,euw,europe,LQ9j9QYCdBK8JR-31rKaJc9GoWw8Mm6MR2l2677K5ZxCSStXC7xUNbbR-dTRQ9zK8IT7W5hSYc-5Tg,11
el topo,mole,na,americas,7gzIXUnJlp4WWDySI5G6fE1Dqk1NWMGHWttRM8LFDRTrkZiCDx4jv7yqYiam8v9Xo2K_QrCfY76NdA,11
Reuss,999,las,americas,C3qKfqPrRdOZwV2VwXyWrdovQ28MYcCawAH_Gk1KP8dfh7T1swbKGlz99dzZE6wK-5HAuJgGMB7Rrw,11
SCGL,BTC,euw,europe,4uOhH8RFDSZlhMDPbQ2Vs3moZA-stZTOtLK3ukF3zM9aW5yAS89O7wCyVn6oR3PUNd59rf32Z4Ty0g,11
Mojie23,EUW,euw,europe,eIeofqsDc38QCf6LduUrYKXhCMHFxRAqrPQDEnDj3xG5AZfEMCwCYQhNOdAim5nR-ojK0cInKhGFzA,11
Kross,NA12,na,americas,-d-s9p9AJwfhL3NTHOd9MrCaCW2md2LePPsNyrRLAoOUpWHxwJvltNFpqfjZidhnf5yFo-BHR2yMmQ,11
Narua,EUW,euw,europe,_MQ5ivyQKCXNhZJDNHrWNFImH-GGTw00dyzT_6ncuMbfX4pQW5n3AzdxmNwQr1mTT5SNBvooysF24g,11
Vnas,000,kr,asia,xJRZSDL6XqopsxtQOyhlBNxq98x-EWrpArIEVKK5VriZEHNYk4zV3f61QzYg7rvlkru-yd4DxIdzJw,11
NDJ,7096,na,americas,i8ubHzylcrrRoon-aUalUq2b4QODFkkpDRLv5Ov8hJ6gHeJiRksaf1F7_9O6rFYDTm3nI90OooHYHg,11
Wreck Sigh,89P13,eune,europe,TxMPbT-Q80pK-QjQInf280WARiBOMXsT0GuD_4VvfJtKIeJW5474HaZDrhdr_lRMRkcIQG29RWUsVg,11
Hatts,NIDA,las,americas,gtPgvp4Tt-3X7CQM8y1-HktIrFf31tWUx--GcBNNDsAHfxEQE7JGCbyUp1zu1FDd3P4j6VNm16-w6Q,11
punkinpancakes,NA1,na,americas,Y7k8BrC3boyukyoPYETUDA0HToweWWoruaATYT46GQlNMZEKIWuZCBJSWhehXLUPt0EScKCCrOCvyg,11
hqwe,7262,kr,asia,JrToGlJZuj4KcB6BQ8xD1u5QJOsiWgrwVxYtIOQnhkBZvqi8Qnq5-fUyVSInLVhEdBT1qU0Bct-8OA,11
1Besty,1111,euw,europe,ya7fYlgwIoh7V3zn6EZ2dQ__9WL0KIRi25K84l4gmh5A-76zn5SuNRcetpqTbPI9tA9KkXscjVf2kg,11
DisabledRek,Sai,euw,europe,tixPNgZsEfq0qveK2hp_s4RQ7SsD71f2txPSCBRj206-iSG6pFKKNRnEpVDzb0P0NNokikZIeR9CGA,11
twtv mammon,konfi,eune,europe,ZhsQ2ZebPqqz5rNqXJFNgbU1xLnbkMw544KnLIdd6sE2DTZvsrefo5vzh-yipBpPFIPANq7uMnYw2g,11
Sanjaya z Lehii,JSM,euw,europe,M-wBtbro32XvHcHEQrSVxwwOfVG3DCTXCYqUXNdSDi2Jke-OZv1GWOm10uUjTrsbiSg-yDvoE-7XQw,11
War Of Egos,Souls,euw,europe,IC2gQaToMFhRqpPfESvyVQInx0Zwkzuuu8FsGdicvt_Se8UeGM2933loOHbK6ZPeaqCY4zJWT_la6Q,11
Predator,J G,kr,asia,y8HyHqjNMvgbTVVS1uhnyz58eKrTghm3L6hzfGtlDOIbbtcZ2qoRemGrX0iUnjG979hxD8cneolZ0Q,11
TheSkyfallsforme,Rin,na,americas,TpYbaiztHNJlKW943X-IJWEw4FQ-u6nMkT0J8ljSwx34olMZplSZyFsI6V9y-0zXnp4RnXIo-EMlSg,11
Solomon,xyi,na,americas,SXQMnm0XLze8F_EIoQJLh_3UauIlg3VdgSYIims4i6UO4R_DBbdYiKTKnM2yX5WPkIDEzml_5b8ilg,11
Danio,LAS,las,americas,05Dk-q2qf58T6amruUMcQ6VDYx4jYKZbVlclh-uRENCWgnriRw7JzFJhpL2osi0czclnJURP9DJgBA,11
DayuTolkoGnomam,Kek,euw,europe,UZ_iMA6EpcefJ5p_vgVS3p1C3_XF4bC1TZqoixhcShC8AMDacOT-fJJpugEDDAENYxHbe939UoUK_w,11
tchokez,EUW,euw,europe,ggOfnhCXtQKS6-DY5aZ1BA4ZzGhMAA8g8SviGdGQyiy0dOODd0VrFDgsIZCviHv1orbaAl76RnnPCA,11
TENGRIR,TR1,tr,europe,xbWylHYs6HxaXn0DKJj9yXdmnGbOBzZROiT_GBHSEL0TnWOtrqAaMnAZUgvn0lUW80PVktwIe6PUFg,11
SaycO5,LAN,lan,americas,4lOF5qGBKz2vols9TNEJss7m-Rho2_gF3S4QxaNwga9wF8j4RbWaG2lba__S9RFC2oPRfG4P7FYPNA,11
Will,Spys,euw,europe,PVU7Ra0I6PaacFCn1D054idrlbIDbn1UbZWQCYMoLEFnh5phO89JvEuRB6w3I0Bd7voNWO_y2H7s2Q,11
MARCINATOR,KOX,eune,europe,PERWlGSBn-88VU11mYkVtDBn0W4ihmmyBPygGTuCd7OZ_-yfwGnlNdOPrlQuLiiCbQNTxeewEJnUiw,11
Fberg,EUW,euw,europe,mTjX0PxtTls5Zf_sB_Dxob_jPChxeaOJ0kEZbAoLD_m8AZPxQt0x-ZbbEJ67F_cAYDvFeK5sGY66Yg,11
Grimmjow,5380,tr,europe,HkURFkT6QveyXGi_fy4Z9-X0MJmP6I4AtQl4HYph7B0gbXWJUTrMlVeHmNgbSl2rXSnXX8vgPY2Qyw,11
ImaMango,GHT,euw,europe,qJsAYjRAy-q1n4CaNpwgwnx2sbCYVgIQIFtjYmzTPD60SHiZuRq9hnxxZykE4ZNa835YlyWN4PXvqw,11
Real Rakao,5648,euw,europe,g41A-ZYCwKtY6IpIfo9en-n1tvVbug4Uf9X-9hG8hb7k3REsNAz2K9Sj7271VcQDUFcfolOlIJUG3A,11
Windy,1212,kr,asia,08mlfYzYlvRnC6mpWcvgi0GdNhp04VN6O6cs4guLi37TCxWX2Rn17c8Q9n6q-Aqbt_w3zrtwlwub3Q,11
ChestbicepsS,EUW,euw,europe,LXn9O6ys2NosrXFn0gArXjBmPJqG1tLm_ohWq_6ToYlI8EyhiaVPnoeksSvBJmjN6-p0jTn5rKra5A,11
CLEDE100CALClNHA,1234,br,americas,IfZho9qgWgHAm0RInmH85WGS8_xP5F1fr2wWgXZm6Bw_u2KBDxxdpXdrjyQCsquNS_N5kMDuBy0P2A,11
Kanzaki,KR7,kr,asia,_7QSC5Or9aIinxlfLLBvaN23kDFFMJR6ur_vs3zhP_D-A_i2VF_iiLAa3Gjc-I94cQCVQgbK-muJxw,11
Barron9,NA1,na,americas,udA9365AEh6GNUKW10knui8A1QJVMG08OzcX9Sf4vo-K9Am4K2GCAubJ5bwJUSe8tzoltYAyptol5g,11
Selected,111,las,americas,-Xq1RBhO6FD5kRpioFBE_IQStCZRZbCaHC_bHi_E5jWRJpt7znKsEiAWZaKZRZUkWpxeNg-doNgi3A,11
ABYSS PURSUER,H9999,euw,europe,9VrfknQK3Og4BWItrqnTTmL8Q2w7pl5yK2P4me9boHXEWZiM57viRSRuIS1M6ZRRCuh-Gmm9z-mN5Q,11
MUITONOJODEGORDA,LGTV,br,americas,i98jY5QV1_8ga0tqram8eKMPxNzGh8HynK5QPX2kr3kWVYiKyG6bpTKRe32UzXHRFHa8BRPa10EkMQ,11
