Name,Tag,Server,Region,puuid,Key_ID
LEE K1NG,777,euw,europe,pBdZav1rZthR8YgTQXm8OxQxkfQ5sX-pJY1CKsHndmsNyvXfnQxWmzLnYjWq3UsRUDD20tzJUxW_qw,1
Acr0,1357,tr,europe,uGNjvAYrn9cMv5QCj-6B9Cyv07ALvBSQGv--ZjoAs9seuey5n2EmvjdjWQRSXLLTdwhGdB5D11KcKw,1
Joaogador,STARS,br,americas,6DrSFOJUTzQUPS73qlftN74kSlMIY4iKAzZTr8LJo0rVbJu0z1WbFuXe_U-iAZtyoxE5n8EOcyrQgA,1
Reifoas1,3021,euw,europe,B0fbG33aSJD3YE2vGgrB1y4xj_ICTo2YjfpHjrGeiZEd-gA1o2W2-iCTzHS1I2cRfWaSATriBVHxpQ,1
Nwda,KR1,kr,asia,Z6DO19eYTw-zs4IKbye9vQQcDns_dmv7Ahbpn87mvDkE_IaFba7EYKxalzAZ4Ezo2YvkCiLjyVH__w,1
best,jung,tr,europe,_R9bBNcAgF2qLsUP9Xj-_Wx0jeQqX8uJQkueaYJERPO8ukFDHCHi2my-p9eB4cJsbzBcp-2uzeKICw,1
cisco z3l,boc4,las,americas,C9Vx1pPhpA8E4Yn2ySKGWHXprDnsdfIr-XAHznIVUW6giWYcd0zkxojuDiEoss0MGqf0CtSRf3UdHQ,1
dont mind me,faith,euw,europe,tsJ57H8XLCh1bqM3EPkJFzkg5FdqkqHEsnv2ey89DLqR2j3q7kibuHAmd7DhlGFTLrZMSj_ErfwcTQ,1
Lanceuu,SIR,euw,europe,WUPM5HsjApU2sjf-086GE1rl0SiTNqjZjX2aMLR26iZuIwSq1ZFjauIYrO4SXzNSOQbJNozzmakH_A,1
leesinca,6969,euw,europe,a625yVBnl3WnhmEEMdZN5J1qMsT0r3kaYVG3kqOhJn2yTWJM9M4J29BK4bLz4Dz46YxHv-9QW-QCKQ,1
sterile,kr2,kr,asia,jmz_CPgtVT5JuGqr-p-b3G9eHIpwKaATMy0MIwaNhULxpUi-XjMQNf4_2ITu456NLk1G8SVxRQ2OMw,1
lady7,1212,kr,asia,G3tUX7TCVewGRp27_0xtpW-VY44RXXn-OTAZRPpwTiwVypzQbYxpy13GrIP2PVxcmv-gYxz0PPypOA,1
mayz1n,br1,br,americas,Hjji03J0rPimwOvSQ5h9gxhqegMzI0Zrq4iV2plEyeJYY0FKcCVrvWy-i7OHTzZjCZfnLU6r-A5Cew,1
Haru,0603,kr,asia,iUeCb8i-lcPvndhy_jSTFkziwWuMSDoKsBh1gJWVGqLoKSSEavrpySRMkqiIsPHqwrma8IpYdMt7sw,1
JOSEPH STALEEN,777,euw,europe,e1L3x1tq9Gc9tKfGBNowCElpOPK7Jl7FyqJBbA6aChuNXL9ay8R0RUuSAZWN7SUin5GdtOLvrVnhOQ,1
Scattered Rain,LAS,las,americas,apk4bUJroxb-FuV2ZtFYzY_4u6bnJB50gP002DzRqEIFi0LyrlXB9G5Bcpz8F71adX-mKgu9G6viTQ,1
Amaretto Sour,S7D,las,americas,zOyTWSFf7I_jTAbk29g6N0lpUkB7tFgjE6RheX_SZ1hpRNHlnPKq_Gy7LzkqFtUSgEXnsoYc7JntFw,1
gsplash1,NA2,na,americas,Nq_GS4LDe3kjfo6tMvQeGiVztLaSGhQMTNxjhL3aIxk8513bIYGi_ZxXWjeWn__9Jigv371UZxBnCA,1
Moo Deng,Moo,euw,europe,m7zcpMvzuR83V5UXCoB4M-gte3trgKSTf6NQMLG2sq6vGWsPEldBJZCd3BtUTDoRord03rG3IALv9g,1
Acr0batt,TR1,tr,europe,dvKjHsOK-QDutB2XqY1qdI2LQ7OgdKbpaSVcnJTWtsuLX-H8INVrC00SkJGu_jbFf2Q3Jy3-TDtlJg,1
LATEROVIANNNNNN,EUNE,eune,europe,SoP47sbp2jOn_CnB93jX7holOialg6hOGjYGdY4o5-5CLtJKdBoRBQnnqeQZpT9iHJSKdZlVp_BUDg,1
Yellena,tsung,euw,europe,TXCoKgVHJ0aCOuZkgoZPvozqWwIF8BJy8_9-hpNHVsGeYpRf7A5saAvVAGlN9grUC5gQXCcrZobE5Q,1
00MAX00,JP1,jp,asia,tqJCkCYJ_RY6_V_LW-IOxJjcDccDKo7ylutA4kk4hlD38q_4X7WXxhuECw7CuewBRmYez6Sx8aC3xA,1
qazwsxzzz,zzz,kr,asia,yAGy-uSX7XBSSdYbS2e2AUpn89aCKwAjTXrhNWL1NPKswIdDKnZvgfoy0kZni48yLkNoDIu7YGYqIA,1
chokr,KR1,kr,asia,mpt2dkJpuiDdnDrgIrRnieMKmIpgnzo2npVV_NTV0pMKT96kmV9HLiF2aI8jtyFfPnnNH4AXjDVfIg,1
Where Canyon,KR1,kr,asia,8EDhV7MQKrWOZg6WddR0mJp-pfawC6K_prXgZd4ZNgNe69lUmLCuVpS_Ogc9E-8raK7adaGaohFLPg,1
Kalesa,KR1,kr,asia,IiLrVExcbPKi_0gyncRnEMqZhxDFJ3Xc730Kru16jBTkoRu478jgxQcGjuZuFNVbPDgxvz5TCsWU5g,1
m2kl,fff,kr,asia,Svbt-SmOc610Q29-4W2DY2cGNiP11hl6nn_D_wzBStDpQbPjOB2Rkl2Y76m9xjNphCevqSsG9x9qFw,1
RLP Li,zzzz,euw,europe,k_V5woN3uWLrHDkRawG-Q0lVoLn1Hq_EAT2QsR05KrBfjawKAv6XsEFeExgcIffvW-Sk2DcPEXEt0g,1
SON Jestreyal,ROOF,euw,europe,l3LhGWWS2FvFW2kpjjsWGRu4be1fa1b2ECNbyDNg2TYU6tASQN-BINtbHuNgeNEZzpr-2IUAO_nH5A,1
LightningLegionn,1234,euw,europe,fj_AWjzl7huvndfU73XIJegachIE6jiJr87d0h7eIuNTqeUhEYDi2Wx8lfSbDr2XSalt4drVG64gag,1
xicen,xicen,tr,europe,7oUwMb80D3248kAmgKc6VS6D_TF6bTqN6y8gj0Be1nr93uEqsXNOvM_PC-i-6GrrNYyutZ7a4hvxoA,1
Carlos Verbelen,Zeus,las,americas,IG0TK53K6vjOmJ2oy07dXAaGyQdD6fzN_j6fK4K0_wUMN-Ynng9I-h5linw0VWWU0Rk31tiyT03nxw,1
sExpecto,PTRNM,tr,europe,NxIv-4Vcga7mUMfWgkcjw1xbuY9r4ZZO65LSrNSg_C0rmTkdZcOe4A8RJO2GHIJJdcF59Mc3FX6yBQ,1
TungTungSahur,8001,euw,europe,STNX15UyKSjPImHtUpS83Qri0JO96k_452WNkOD3bW3HFNMcB9e4NhZJy1UYCLwLZy2uPp_O7JkWuA,1
lol,B380,euw,europe,YSF7wOCY0l6ChNdO7PuGYdwrFuTTbCWE78Yf4ckxjLC3D0bGO8RQ83TXqZmkp5yapBzghO2kOb4XNA,1
be my mommy asap,yep,euw,europe,aL59NtxA6kOpkkS60gSJhb0hR7SpDy3VqliG4VDF0VoY9yczGLZcV068jkVnzhOgICGDpE4scsOHvg,1
zYRENNZ,001,tr,europe,okvH4AAfQOYQ_NxO-fh3AouRqKbKimsE3yTSFAJ5vqLP5e-CPIBJT_jce2Upwx84V06sLmlupkDMdA,1
Banned on smurf,8397,euw,europe,XrApSnbidIVTeTfmiLgvu3ia9ploomxrKvbqIUIruorov8I8kW3CCm47_fI0rmRfy07O5QIOZI-ZBw,1
BlackChutney,NA2,na,americas,TxZKXoU7O6Ccn9Xzd2vMZuCkiHbnRDCjU8V325dGd4RUHF5vf7kVkWKVM0dq6_i-N5P8rE2PF6Htvw,1
kamui,1114,kr,asia,DkNNkN-MV9eiMYVHEeepm9df95conA5v5O4k3e_b1KxqF0FuWoj4O27iKZFveSHcnzhP1tVpbAc73w,1
Nopsel,EUW,euw,europe,JQ_NMNganAm3scWqG2uPZTCwahYHg3IpGpL6OItD5gL3jhNOr9aW_A8aLPIFzP9YRl3l0xjKnBOwig,1
PM FOR ELOBOOST,PMME,euw,europe,FvSuKPDcMtviekpsBSSR12OfaOzAdZuyPjquX9zQ_fpzuTzo4Ea5XtwYNvNVoSfGV3ySAh3N8Ct0VA,1
Sponge,KR2,kr,asia,xstsL2nEMZXrq3txa8fIOrOclsI8cAxxZ1RmKYJYoVFHIlM-dr2S6xW0d9CixknHZuRisUVAhOomtg,1
Royker,LAN,lan,americas,iTRT8ZeV9fo_A7jw2_MFo5e6kMLzyn33UkrmdDKyFCMjU3Hldx1Fn3WihK9O8wCeBmNc_hzMYLfHwg,1
I like to eat,steak,euw,europe,IYmjZ5_-y7bS_IBMS_eDR-TVJC5YgrLyiywGv3sfiR9aeeG5dcgaXp0COOy3JrTWAk_8B_uh-nQZ8g,1
Box dimension,BOX,na,americas,wduAr7dWOo9y38mR4IU0YCxUn-0ZdR6N6WJIb1cMu6l2Dubnsuqxlq4fZCYAhBgZ_aGx5VPWLz3DCQ,1
Devoured,Carry,kr,asia,UPUGlplkRY3-4MViokiGPcb9ZYvy4RQftsfntQjawiC2hdb9FCUw6HMRnMDL1zhxkVW60avrHQZA6Q,1
Son of Apollo,MUTE,na,americas,h0xY37xmu63NtUkapZwv7zJkz23_UVdEafvRCQacDq970xlXfA0ZTgWJfpqwf4pzscc_Z-SrMod_3Q,1
Rug,vTR,euw,europe,VuG4Dn9IGNilBft9L7yAgeCu2-evaAmuVQZE63Sh8x1Jwa1lRPsnGzefEbRve_VnwF6V7PS3UrBK-w,1
revery,xxx,euw,europe,5hnT2Y8FX_Tyq06zKKgb7VfUmK5gHwDmaZWHhcO6IKqZBVcEmQxr6GD_C73ui5BGokfqXnDpFMjcCw,1
if only,0728,na,americas,Xq8KQJeF-Qha5w42rK9Ra7eTW2la9583RZHmleIVp1IJhK2Yy_NwlOyBilqywtUubbr2dZ_7d-jC8w,1
RlwjD,KR1,kr,asia,-4RDCUkgtFG8If83gTzwfC54pxgAStYLmPMiUO1HlMC9TmYvxglQMhQYpd6XtFhAWh-HGAV_L9_OxQ,1
lost everything,vntm,euw,europe,LlPn5XJS-DbCxZNbpS-PzZIcdnfJJLStCm2jf4nnFACWiRmFRJW0hL1i9wtQp1xyafAgApMCOJAHwA,1
nmslcnmkrd,1234,euw,europe,fylzztzbYs_RxnII0H5RLcmzz3M947Qm1-KTtcF_8hIPl3AuIokfb2bPfN81FgEa2eE4OLmZgfo1_A,1
Santi,tuki,lan,americas,y8_1AWlDm8cX4hK1PKGdVMKFsG2gCEUY2o_IrMkkLbJf2wSEPIpfVcR0BXNLAm0UbZQcNXRofPy8Pg,1
nwmxd,L9L9,euw,europe,HQVq2AEzGmCpDQFOSoLxKjlfT6L8P60anPgBQrhSOMsOYiGVR9QyJqtjwXMbHiOccIHYgrUQX_ab6g,1
Biov2,023,na,americas,vE5LvK9DHteSr0y5y1YAYTonNIHxP75yB_2hGNmoZUi6UpRBqbQdAptbXKM_eRq_mbyulCiVqlyzeQ,1
Rezende Evil,BR2,br,americas,xn4rmzC8i2X47i7ecfQD6jKt33RAMq3qtQpz7z_o-gvjILh5xDJkqNjHnS7J0cIh7SbI6oYdmU4cFg,1
viego smash,fatal,br,americas,dec7xvUmSMVo8HYDmuw-Sr9AgVU8hTnDTu2l6oWN1DnKn4WCSYHXkrIafeZ15R-q0t3hP2rpEpMXoQ,1
zuihouyiye,2007,kr,asia,8aOKS9WD4HPmFvAd1FGWDjDOUhOsYtycSFW3FHlgS4SpFBtXLzR7HJz-ZTC0cPAObWV-3D1KNNY0Tw,1
zyp hanfu1,zypp,kr,asia,PKo7H_rOv83Y-55kIVLgI-HSUpY5V2KWnzK4YmbAP7cI28Uec2cm4xDNvRH53eBHlV8uFXlpMek2gQ,1
guz1vjppr0kut3,2810,kr,asia,ewD9iwua178PsP5fijwxqS2P1oHz_4omJ3T0NtOjLqNEKUcQAPMPHz7P3nVSV0B8to6mtGKr4xJFcw,1
Spray,777,euw,europe,zAbszbNZxafCKH3nNfcQmjKEEiNnt0QGNETb551qtrhgi9yeDcrB9szabwiRrf3cMv9U2_rdG_Onug,1
selim123,00000,euw,europe,XCD1hIeHpPpM-f71z5PfWbhnFc1UwL39TWUUfJrH-Gb51Y9LQkjcby8JAstVet9L_zEEZ9hGVGBDAQ,1
Eye of Twilight,0805,kr,asia,LQwkpb-ZfjmJVA-zy_dzSRfILxolhziJ7apxePAm7M22UGYVCNFYBcTvnqhCtsTCWzH2VLLP7HXm-Q,1
sheiden1,LAS,las,americas,em-OCqViP3FjpVPrWINLcNQAW-gvpNaFT4mA9NFmcyS-T4TYkCc9sf34v12lz0og2Kntx7gRkbfkBg,1
kzxktobxkut,EUW,euw,europe,pCjMrlgdJUINdJDW3Un_BgDg0C4u4xa77xTntQ8e0TJUWX_FwfzvxUuij9Gb7siBYmYez23wussw8A,1
Samurai Jack,EUW3,euw,europe,xPcmtBnh1GgW8-0DZ7jvgz7RGkq3wjL1RqgQxS_KhOObe4OXaTGEeiD6QSBKF16O8AqWeJfHelzTFg,1
Diable,BFRX,na,americas,tNpON6C3FrUoKMtFth18jQCK9e96rEz7pzFM2ggEvqvdinq3sUmo0Kp2sGUJlVrBLq4GFX2m5yTdFQ,1
Sung Jin woo,BAR,euw,europe,Ybae9d8h2Dk_7Vhjkik48MijoXKK9gINKAwyWFrXq4h2VsoiXwjICTM67XYl6dXqR5-avylcpgNrxg,1
Kimman,zxfkk,kr,asia,SrglAPjJfE5DWFmFBEJXhDvzWXNCdcrh5TtIJ9yRKziJlWMbzVyMgB0pmtHJNVYz-1mxTZWC5ofhpQ,1
Love Ruins All,Vieg0,las,americas,nb6Z0YPs1qHAx5XYIwAQG0Xn-J2nrjqoD_BOVhWB4_uFl2NbOlrrtP5JeZEqghZF7D_jmLFam-KBuw,1
Avalanche,kanye,euw,europe,yw53-xoG-ED9Ew_0C9ovUR-pqjM9VETW9YSf5ZRIhS_wdPkgBKxSmRcexL8Y6rxmOE7nDN2217fgPQ,1
Aiakos,3169,tr,europe,tcB37aMhkyyMet_NWj2aGt3DpSVs5rCrwu_BiSyjVyzTVZsB6K6xp-zNldjcuVsD_GY5tZDbRklCXw,1
9999,kr7,kr,asia,RdPZgdECGYPwYSWMDm6Ut_yQQuTFm06vAMsJgARor5wmH5fJvtzrFNuaU9i5TSMxladDadbfRJwI2w,1
Alfons Mucha,LAMO,euw,europe,IcPhMuLXB2NvHnsgyoTm82XMcinFZI_326-UdELUPmn9DPI7hjCWE_V5PCnpg0O8WMgdFJndMZlDCA,1
Rhilech,15105,euw,europe,Xgtfid2HTjppRh5xIjtOvr2jHM4xSC3sGxnXsfBNAZ9EXPsX9Xm0jrf1bzpKXtyo5ESD1SKqPRmI_Q,1
Floch Forster,devil,na,americas,Ubn_kS4af2gs5Z81VmURwDa7C2JDtUWzK2pSJHd4emfcuWDyByhxnQKtNJFLQhm4utigmyEFoZRjew,1
HYR ZellDun,HYR,lan,americas,V81O15DJSNxVQHaxJsgjQfrtXSc2DxoRISPWa7Au2d1xpCjULxicjGWtVDudze2rLqqR05uX_Y3Mpg,1
Terim,0020,na,americas,Nstspj0K3xclifRhpspUuWJmSv54Gxq5AUykuq__qKaatbx-_NGsj59hzQ_fsdqhMSOT2dSQQ7P0uA,1
NerfRyu,LAS,las,americas,zG2JOl8tItJucSxtCprcYi3_PagMl1t-w3pqJkxeEpq8Th-cXAsj4yFdbkKli4PDxbHLozHzLu72UA,1
Man Of The Year,PBM,euw,europe,Ru-RPWT_FTf-W8zBOcXPjo_Yn7w-6brV9qWvGeBVNyJMYt1XED6NaYlSd76p9HT5uLL5sQTjPpfB2A,1
Jude Bellingham,667,euw,europe,M-LwOjSURg_ZPabVwM1ZdqhM7XdkpXDKNFfSiL6fv_k6uwcF9k1c4yV5CeTesMUVfo8bVehfNNxOYg,1
andres 404error,REAL,lan,americas,DRi2IZcuidLaQ9LLZO_gRiLtmY_7vFWLiXMtqW4MWPEuOxsdFIA_SAjbdTqTHLQno0hprjJ_qEpKMA,1
BIG daddy,EUW25,euw,europe,uUDRTd6PNNNj9HOqTN2JcA451BN_a_afDMo-PkQuUogurIzscbMwrWwuw_4m_nd2VJIeLdsOvF0pdg,1
Ariandad,LAN,lan,americas,jF7JY07F-GElwOr_heQS7Hvw7smdK8Y514VhmIqSEaX0vSiG02COeB7cV5jFVl5Ir1Pgo5GxrTrbXg,1
goblin,run,euw,europe,S-X5cXFb49P_I3G8w9u4hcjcTbpKqpA3cZ3pN2NwCJsB6PvZHSNYJKCy7_aLyRFtEJsFYhMh3ZoN4Q,1
FireSlayer10,LAN,lan,americas,1IjDcMbntMjT0jPFlohG0HsFTZoL6l0zkivk3HaKy9dT1OdQlUs0dSK662kRYZaHsjjPQiu6XRl62g,1
goodlegendlevend,lan o,lan,americas,Htt-Yw_A5S3uQK5oX3moFXpQIPQlHOWFLVxK5-qTru3kjygMEGTX8mdydFAr7xvHYWCzkqVP3WgYBg,1
Stray,BORZZ,euw,europe,dbwkPM-xtldbXOKQxdMiHOrHsXQryI7NIRlC_qE5l7_9opaGPIHgIYCxNETWCjZBCxhFMsh8q-mhUw,1
the end,jan,tr,europe,0IX4tGeVuXr2GEnLHSAU_r4ZQ6TR7Nzdu5CLeeniNi9NSMlobVFtpvjjVzA-3EYAn4mnmOlcVrh4MA,1
Joadi v5,EUW,euw,europe,_eTVw13t9JEBKBw_mpf4PL9v6d5-QiVqvclwl6tsAbhPZ_3IB4d2yxpqyX9xP8cdRx2XA9JQnK7qbw,1
neo,miel,las,americas,nhC1pkE47V7Wua0sWCZIR2xGmjMIB5OlO-ZlSircNnm57h8v226rsQMFr6EylTfuSlkYaZ1V4kn1vA,1
Mie,Rank1,tr,europe,vDUx6sRNDd-VSfClJp9UR0uUBOzzkDg1hp0cd2raSyt3s2QZehGQC8ApWeZVBDDbm5tvcP8y96ricw,1
Rank 1 Naafiri,TTV,lan,americas,zO2w-S6Y_FJfkVqkbg_Us14ARgY6nvWFQskve00fzji0FqhDRiHrd6I5TU7JTO-dLqtv3SXfnK8UgA,1
rukous,a14,euw,europe,-5fgeixVJYAWjYNyWqhE0NXYwlAO3ig2BCt7MiSfSIZtDhpD6L0R3MHTh8SNDaEzqWrkVAl_h3egiw,1
Veeno,2137,euw,europe,WAQjwo6DosOFfmpnI-uclQyiwiTvYfcuok-b1H688fmUGv5xgPcTD2OfN6r0x4O3oOcKzZzI3VSK9A,1
Mikjer,69969,ru,europe,qdvuLyn8Odq-9fAzmzd1XhXjFbqZI4oci4Kf82Ofdw7uimN_mmbaTZx3vHwqD9ek2t37PGVRfR2RIA,1
cherrymin,EUNE,eune,europe,rAZeMM1jDUrJGUlMm2uoGRgsokTME-hMWhFSISflUQWLCxQNy40TvpPJ2AFNxs1i5vHrjtm0S4BBuw,1
Slave of Fate,5020,euw,europe,cy9v-uJnow_exyG0rvGwSqX3rzD4Bnu4ZzHOJGlBPS4T-bracE5hIcXvpOBxhcxYAH7OxBtrf4ypaA,1
ambessa,rota,lan,americas,MYcR-W65wN1svgCXD5w_vZhaiULIQkIUfphNXxFHtOSk3RHBy5AqEiuqeZE2lIY0k3Y1qzaBXs5DTw,1
Dick Grayson,r0bin,euw,europe,8hbeoLrOo86tkW5iwhy3IIiuwgM4ZiXmcVy6iW6_mmCe86x9HnG8n2tKj3dVtrebY7nTFgAIH_XuAA,1
Alan,000,na,americas,PAZ_DXdcBIusmFA_qIm6TwoW7-lWd1FLxD3ljJ9gdjApKzcTg88DhsnQO35eR0u9y3W22QA0FFyN6g,1
Oaraen9,9857,tr,europe,egwyPWy6r2k08eY75wxb3c9hpFzuKlAQlDsK4ZVHaWSIDMYn33QnS_R8Aib7C0qrpDC9mdJYL_nbKg,1
lurdi,3232,lan,americas,JqKNuzcvo5e28tt4j0V4PR4MGR8-QAux-Wk1B3gL52McrwqQyshsJ6cb4a2FmS1Ukg9YziM8hRyLNA,1
200ms,NA2,na,americas,XNoeDaEVmPDuZVkKknrW1dkaIc42_B4EFun0EcMghr1L9hc6ts6keFPrZRfJI4UWxg8KqgXlUB38iA,1
Rnwl,EUW,euw,europe,wZhm40yBC-BmUNtww3cegj5v-6u9ZibiYqpvVWYae9gYD3EUKR0p1bx3uLd4-o709hHNk_pl8vJX8w,1
Lv1 Safari,EUW,euw,europe,3Gmi1IVITP78iAHN-JdwTaV1aQxpCoSqEAJuEdI_n_RGzjNKJ2AnVgqMN-Yir_h7GWLLbP3NyqXWeg,1
The Broubers,LOBO,br,americas,WcXVpLKMkET5vZUsrQtWZh4gbtLUJQuWsmX73SaJe7SN-puS5YYKEvCHsmouGPqIML6RyCSjYBqPoQ,1
xyu,KR2,kr,asia,j4PGYITMaHf4tIwoMyk9RubJ44IrbWE0dJ1DGhhVVzb1q32PEqVpuuoLPkTexvUpL0ZBkTL6iURMsg,1
Diablo2016,EUW,euw,europe,1FImsjsmMgVPmEWsaMTxHONLRdNAOnSKeSbugU-MyJ2yZ3CbbBTVc603K2W1jaGnA_eOLHNBe2hqmA,1
damiandak,DAK,lan,americas,fV8vX1w1i3Bg1wQAfMQlNpwdsqvErkhksPKBrHoVFs8mKdfM7S6m83XlRm3QpN4WJrpe5iVbF2GYrg,1
ES Brighter Days,AHEAD,las,americas,55fERPPSy0Xzec7AnkLUNUCDHOQv6YdlZd_Axk6YY7aaHX3gV1Vzu969rhGczs86c8doH4rrtZiDhg,1
Remi,duck,na,americas,RTjyt97biE1s-72rlL-2ZHVT2xys-6l94Shcm1tfbfp8oxDs9C0vXnKN-nncPY3Lw9Jsfs9g7-ifVA,1
Gitano,TFate,las,americas,dsCctBkzWWBaL3FvONYJ6eyrrhUDTlAfQca8U6nwaTtDEg6aKbmr24mE0a8wgnBqCVxqpnWxh1WtdA,1
Azrrialxd,lig,na,americas,1K8gweZj8OFJKUDoC3IsphetFGkj37i8fbdi4orpiK0nbjOQL5cGIDTOeia8hFfj5YbeMvBo8slEqw,1
Rebecca,yay,euw,europe,Q797Jn_JcoJXSQ3cQ_BI8gekyd4_up4Lqudha9l2-xL1NtPw2HSktg0hLEfn6elAi2zvlji7zSQn4Q,1
iundix,LAS,las,americas,bElcgjHPZdR9WvoIVlmei_BXzLfLcurONlqU8SiPo5azDvmxUme0oCbAH0GBz5aYZnUFb7m0nxvcKg,1
Pavitt,EUW,euw,europe,ukBCwP-ixyof6abWedGgkM4VqempWcFXobMDzTGthtAcHltmqBDOJrs2W9vDdiDfmOmIqNPiOc06kw,1
OSCARINO922,EUW,euw,europe,NV0y-sox45DXMVkpDoX-iLKP9VerOIosS2802O5_z5jPLKN6L3HjhLTGOcpZm87oMoFumVTOv6VsZw,1
noahikiosken,kiosk,euw,europe,6bdKx0edDIAOu4GwLKLWN3RYzVQIvstCZ61e5bqBk53CINm8mClFmDhKJxBeAnA0Epuq6VuwgWvH1w,1
INoobMaster,EUW,euw,europe,uDGFE_H_uKJX55ZFxGBAkGQo6tvv2sKG6jE-FNd3tD9amv3wOmSW49lLyuTtr0rv-XJiY8SjrZxZLw,1
fugi reworked,EUW,euw,europe,JFIc1vqlFFQtBGa-dfEdufFw3qToP1AHIUM2Md_5K8AXComNrEXe9GwHn9axmouTlx7Yk5FpO2fulw,1
Chama Morita,EUW11,euw,europe,O8InNecxckdRo4fbHeKe2PyfOqPrxTwpPzxMLQlkiPMIF6xcRV2IQsN9_K7rcRpltM7BTBsunwuZ6g,1
pitch black,lulas,euw,europe,sMNPzXdxH3yCgSaxLAREWxRdT_dqZXk5tVHHXonUj9luaqQGngD4rWPQ2Vv8wu1r1xDfmNQOaikIBg,1
GRID,BR2,br,americas,Sk75cjL9vE_eMhNB28Jvji92hBiy49IFEry3ql_EJMft3OK1GhEeHIJ832gRyn6z2CX6cCK25KNhJg,1
